HOLE_ID,FROM,TO,LITH,VEIN
CH01414,1.4,3.0,QV,V2
CH01414,3.0,4.24,BX,V2
CH01415,0.0,0.35,AND,
CH01415,0.35,1.9,BX,V2
CH01415,1.9,3.5,QV,V2
CH01415,3.5,5.0,BX,V2
CH01415,5.0,5.22,AND,
CH01416,0.0,0.65,AND,
CH01416,0.65,2.2,BX,V2
CH01416,2.2,3.75,QV,V2
CH01416,3.75,4.74,BX,V2
CH01417,0.0,0.7,AND,
CH01417,0.7,2.25,BX,V2
CH01417,2.25,3.7,QV,V2
CH01417,3.7,5.25,BX,V2
CH01417,5.25,5.4,AND,
CH01418,0.0,0.45,AND,
CH01418,0.45,1.95,BX,V2
CH01418,1.95,3.35,QV,V2
CH01418,3.35,4.19,BX,V2
CH01419,0.0,0.35,AND,
CH01419,0.35,1.85,BX,V2
CH01419,1.85,3.15,QV,V2
CH01419,3.15,4.17,BX,V2
CH01420,0.0,0.55,AND,
CH01420,0.55,2.05,BX,V2
CH01420,2.05,3.25,QV,V2
CH01420,3.25,4.42,BX,V2
CH01421,0.0,1.35,BX,V2
CH01421,1.35,2.45,QV,V2
CH01421,2.45,4.0,BX,V2
CH01421,4.0,4.93,AND,
CH01422,0.0,1.3,BX,V2
CH01422,1.3,2.35,QV,V2
CH01422,2.35,3.85,BX,V2
CH01422,3.85,3.94,AND,
CH01423,0.0,0.45,AND,
CH01423,0.45,1.95,BX,V2
CH01423,1.95,2.9,QV,V2
CH01423,2.9,3.89,BX,V2
CH01424,0.0,0.3,AND,
CH01424,0.3,1.8,BX,V2
CH01424,1.8,2.7,QV,V2
CH01424,2.7,4.2,BX,V2
CH01425,0.0,0.4,AND,
CH01425,0.4,1.9,BX,V2
CH01425,1.9,2.75,QV,V2
CH01425,2.75,3.78,BX,V2
CH01426,0.0,0.4,AND,
CH01426,0.4,1.9,BX,V2
CH01426,1.9,2.7,QV,V2
CH01426,2.7,3.8,BX,V2
CH01427,0.0,0.35,AND,
CH01427,0.35,1.85,BX,V2
CH01427,1.85,2.6,QV,V2
CH01427,2.6,4.1,BX,V2
CH01427,4.1,4.42,AND,
CH01428,0.0,0.05,AND,
CH01428,0.05,1.55,BX,V2
CH01428,1.55,2.3,QV,V2
CH01428,2.3,3.8,BX,V2
CH01428,3.8,4.42,AND,
CH01429,0.0,0.2,AND,
CH01429,0.2,1.7,BX,V2
CH01429,1.7,2.4,QV,V2
CH01429,2.4,3.9,BX,V2
CH01429,3.9,3.98,AND,
CH01430,0.0,0.3,AND,
CH01430,0.3,1.8,BX,V2
CH01430,1.8,2.5,QV,V2
CH01430,2.5,4.0,BX,V2
CH01430,4.0,4.03,AND,
CH01431,0.0,0.45,AND,
CH01431,0.45,1.95,BX,V2
CH01431,1.95,2.7,QV,V2
CH01431,2.7,4.2,BX,V2
CH01431,4.2,4.37,AND,
CH01432,0.0,1.45,BX,V2
CH01432,1.45,2.2,QV,V2
CH01432,2.2,3.7,BX,V2
CH01432,3.7,4.53,AND,
CH01433,0.0,1.2,BX,V2
CH01433,1.2,1.95,QV,V2
CH01433,1.95,3.45,BX,V2
CH01433,3.45,4.28,AND,
CH01434,0.0,1.35,BX,V2
CH01434,1.35,2.15,QV,V2
CH01434,2.15,3.65,BX,V2
CH01434,3.65,4.03,AND,
CH01435,0.0,0.5,AND,
CH01435,0.5,2.0,BX,V2
CH01435,2.0,2.8,QV,V2
CH01435,2.8,4.08,BX,V2
CH01436,0.0,0.1,AND,
CH01436,0.1,1.6,BX,V2
CH01436,1.6,2.4,QV,V2
CH01436,2.4,3.9,BX,V2
CH01436,3.9,4.69,AND,
CH01437,0.0,0.45,AND,
CH01437,0.45,1.95,BX,V2
CH01437,1.95,2.8,QV,V2
CH01437,2.8,3.61,BX,V2
CH01438,0.0,1.45,BX,V2
CH01438,1.45,2.3,QV,V2
CH01438,2.3,3.66,BX,V2
CH01439,0.0,1.45,BX,V2
CH01439,1.45,2.25,QV,V2
CH01439,2.25,3.75,BX,V2
CH01439,3.75,4.35,AND,
CH01440,0.0,0.5,AND,
CH01440,0.5,2.0,BX,V2
CH01440,2.0,2.8,QV,V2
CH01440,2.8,3.82,BX,V2
CH01441,0.0,0.3,AND,
CH01441,0.3,1.8,BX,V2
CH01441,1.8,2.6,QV,V2
CH01441,2.6,4.1,BX,V2
CH01441,4.1,4.72,AND,
CH01442,0.0,1.45,BX,V2
CH01442,1.45,2.2,QV,V2
CH01442,2.2,3.7,BX,V2
CH01442,3.7,4.23,AND,
CH01443,0.0,0.25,AND,
CH01443,0.25,1.75,BX,V2
CH01443,1.75,2.5,QV,V2
CH01443,2.5,4.0,BX,V2
CH01443,4.0,4.71,AND,
CH01444,0.0,1.35,BX,V2
CH01444,1.35,2.05,QV,V2
CH01444,2.05,3.36,BX,V2
CH01445,0.0,0.55,AND,
CH01445,0.55,2.05,BX,V2
CH01445,2.05,2.8,QV,V2
CH01445,2.8,4.27,BX,V2
CH01446,0.0,0.5,AND,
CH01446,0.5,2.05,BX,V2
CH01446,2.05,2.8,QV,V2
CH01446,2.8,4.35,BX,V2
CH01446,4.35,4.73,AND,
CH01447,0.0,1.3,BX,V2
CH01447,1.3,2.1,QV,V2
CH01447,2.1,3.42,BX,V2
CH01448,0.0,1.45,BX,V2
CH01448,1.45,2.35,QV,V2
CH01448,2.35,3.85,BX,V2
CH01448,3.85,4.54,AND,
CH01449,0.0,1.45,BX,V2
CH01449,1.45,2.4,QV,V2
CH01449,2.4,3.95,BX,V2
CH01449,3.95,4.57,AND,
CH01450,0.0,1.55,BX,V2
CH01450,1.55,2.55,QV,V2
CH01450,2.55,3.78,BX,V2
CH01451,0.0,0.35,AND,
CH01451,0.35,1.85,BX,V2
CH01451,1.85,3.0,QV,V2
CH01451,3.0,4.55,BX,V2
CH01451,4.55,4.85,AND,
CH01452,0.0,1.4,BX,V2
CH01452,1.4,2.65,QV,V2
CH01452,2.65,4.15,BX,V2
CH01452,4.15,5.19,AND,
CH01453,0.0,1.35,BX,V2
CH01453,1.35,2.75,QV,V2
CH01453,2.75,4.25,BX,V2
CH01453,4.25,4.66,AND,
CH01454,0.0,1.3,BX,V2
CH01454,1.3,2.85,QV,V2
CH01454,2.85,4.35,BX,V2
CH01454,4.35,5.05,AND,
CH01455,0.0,0.35,AND,
CH01455,0.35,1.9,BX,V2
CH01455,1.9,3.55,QV,V2
CH01455,3.55,4.69,BX,V2
CH01456,0.0,0.1,AND,
CH01456,0.1,1.65,BX,V2
CH01456,1.65,3.55,QV,V2
CH01456,3.55,5.1,BX,V2
CH01456,5.1,5.52,AND,
CH01457,0.0,0.25,AND,
CH01457,0.25,1.75,BX,V2
CH01457,1.75,3.75,QV,V2
CH01457,3.75,5.05,BX,V2
CH01458,0.0,0.6,AND,
CH01458,0.6,2.1,BX,V2
CH01458,2.1,4.15,QV,V2
CH01458,4.15,5.18,BX,V2
CH01459,0.0,0.15,AND,
CH01459,0.15,1.7,BX,V2
CH01459,1.7,3.8,QV,V2
CH01459,3.8,5.35,BX,V2
CH01459,5.35,5.94,AND,
CH01460,0.0,1.45,BX,V2
CH01460,1.45,3.65,QV,V2
CH01460,3.65,5.15,BX,V2
CH01460,5.15,5.53,AND,
CH01461,0.0,0.5,AND,
CH01461,0.5,2.05,BX,V2
CH01461,2.05,4.25,QV,V2
CH01461,4.25,4.64,BX,V2
CH01462,0.0,0.65,AND,
CH01462,0.65,2.15,BX,V2
CH01462,2.15,4.3,QV,V2
CH01462,4.3,4.78,BX,V2
CH01463,0.0,0.65,AND,
CH01463,0.65,2.2,BX,V2
CH01463,2.2,4.3,QV,V2
CH01463,4.3,5.4,BX,V2
CH01464,0.0,0.2,AND,
CH01464,0.2,1.7,BX,V2
CH01464,1.7,3.8,QV,V2
CH01464,3.8,5.04,BX,V2
CH01465,0.0,0.05,AND,
CH01465,0.05,1.55,BX,V2
CH01465,1.55,3.65,QV,V2
CH01465,3.65,5.15,BX,V2
CH01465,5.15,5.43,AND,
CH01466,0.0,0.3,AND,
CH01466,0.3,1.8,BX,V2
CH01466,1.8,3.9,QV,V2
CH01466,3.9,5.4,BX,V2
CH01466,5.4,5.8,AND,
CH01467,0.0,0.7,AND,
CH01467,0.7,2.25,BX,V2
CH01467,2.25,4.35,QV,V2
CH01467,4.35,5.1,BX,V2
CH01468,0.0,1.35,BX,V2
CH01468,1.35,3.5,QV,V2
CH01468,3.5,5.05,BX,V2
CH01468,5.05,6.01,AND,
CH01469,0.0,1.35,BX,V2
CH01469,1.35,3.65,QV,V2
CH01469,3.65,5.15,BX,V2
CH01469,5.15,5.19,AND,
CH01470,0.0,0.2,AND,
CH01470,0.2,1.7,BX,V2
CH01470,1.7,4.15,QV,V2
CH01470,4.15,5.65,BX,V2
CH01470,5.65,6.02,AND,
CH01471,0.0,0.15,AND,
CH01471,0.15,1.7,BX,V2
CH01471,1.7,4.3,QV,V2
CH01471,4.3,5.69,BX,V2
CH01472,0.0,0.1,AND,
CH01472,0.1,1.6,BX,V2
CH01472,1.6,4.4,QV,V2
CH01472,4.4,5.9,BX,V2
CH01472,5.9,6.41,AND,
CH01473,0.0,1.25,BX,V2
CH01473,1.25,4.25,QV,V2
CH01473,4.25,5.6,BX,V2
CH01474,0.0,0.4,AND,
CH01474,0.4,1.95,BX,V2
CH01474,1.95,5.1,QV,V2
CH01474,5.1,6.04,BX,V2
CH01475,0.0,0.2,AND,
CH01475,0.2,1.7,BX,V2
CH01475,1.7,5.05,QV,V2
CH01475,5.05,6.55,BX,V2
CH01475,6.55,7.17,AND,
CH01476,0.0,1.5,BX,V2
CH01476,1.5,5.0,QV,V2
CH01476,5.0,6.02,BX,V2
CH01477,0.0,0.3,AND,
CH01477,0.3,1.8,BX,V2
CH01477,1.8,5.4,QV,V2
CH01477,5.4,6.69,BX,V2
CH01478,0.0,0.4,AND,
CH01478,0.4,1.9,BX,V2
CH01478,1.9,5.45,QV,V2
CH01478,5.45,7.0,BX,V2
CH01478,7.0,7.12,AND,
CH01479,0.0,0.5,AND,
CH01479,0.5,2.05,BX,V2
CH01479,2.05,5.6,QV,V2
CH01479,5.6,7.1,BX,V2
CH01479,7.1,7.39,AND,
CH01480,0.0,1.35,BX,V2
CH01480,1.35,4.85,QV,V2
CH01480,4.85,6.4,BX,V2
CH01480,6.4,7.1,AND,
CH01481,0.0,1.4,BX,V2
CH01481,1.4,4.8,QV,V2
CH01481,4.8,6.35,BX,V2
CH01481,6.35,6.53,AND,
CH01482,0.0,1.4,BX,V2
CH01482,1.4,4.75,QV,V2
CH01482,4.75,6.3,BX,V2
CH01482,6.3,6.76,AND,
CH01483,0.0,0.6,AND,
CH01483,0.6,2.15,BX,V2
CH01483,2.15,5.45,QV,V2
CH01483,5.45,7.0,BX,V2
CH01483,7.0,7.07,AND,
CH01484,0.0,0.65,AND,
CH01484,0.65,2.2,BX,V2
CH01484,2.2,5.35,QV,V2
CH01484,5.35,6.54,BX,V2
CH01485,0.0,0.5,AND,
CH01485,0.5,2.0,BX,V2
CH01485,2.0,5.1,QV,V2
CH01485,5.1,6.23,BX,V2
CH01486,0.0,1.3,BX,V2
CH01486,1.3,4.3,QV,V2
CH01486,4.3,5.8,BX,V2
CH01486,5.8,6.54,AND,
CH01487,0.0,0.15,AND,
CH01487,0.15,1.65,BX,V2
CH01487,1.65,4.55,QV,V2
CH01487,4.55,6.05,BX,V2
CH01487,6.05,6.23,AND,
CH01488,0.0,0.55,AND,
CH01488,0.55,2.1,BX,V2
CH01488,2.1,4.9,QV,V2
CH01488,4.9,5.83,BX,V2
CH01489,0.0,0.1,AND,
CH01489,0.1,1.65,BX,V2
CH01489,1.65,4.35,QV,V2
CH01489,4.35,5.9,BX,V2
CH01489,5.9,6.39,AND,
CH01490,0.0,0.2,AND,
CH01490,0.2,1.75,BX,V2
CH01490,1.75,4.35,QV,V2
CH01490,4.35,5.85,BX,V2
CH01490,5.85,6.07,AND,
CH01491,0.0,0.1,AND,
CH01491,0.1,1.65,BX,V2
CH01491,1.65,4.15,QV,V2
CH01491,4.15,5.14,BX,V2
CH01492,0.0,0.4,AND,
CH01492,0.4,1.9,BX,V2
CH01492,1.9,4.25,QV,V2
CH01492,4.25,5.8,BX,V2
CH01492,5.8,5.86,AND,
CH01493,0.0,0.55,AND,
CH01493,0.55,2.1,BX,V2
CH01493,2.1,4.35,QV,V2
CH01493,4.35,5.24,BX,V2
CH01494,0.0,1.2,BX,V2
CH01494,1.2,3.4,QV,V2
CH01494,3.4,4.95,BX,V2
CH01494,4.95,5.29,AND,
CH01495,0.0,0.25,AND,
CH01495,0.25,1.8,BX,V2
CH01495,1.8,3.95,QV,V2
CH01495,3.95,5.02,BX,V2
CH01496,0.0,0.5,AND,
CH01496,0.5,2.1,BX,V2
CH01496,2.1,4.15,QV,V2
CH01496,4.15,5.01,BX,V2
CH01497,0.0,1.1,BX,V2
CH01497,1.1,3.15,QV,V2
CH01497,3.15,4.52,BX,V2
CH01498,0.0,1.1,BX,V2
CH01498,1.1,3.15,QV,V2
CH01498,3.15,4.71,BX,V2
CH01499,0.0,0.05,AND,
CH01499,0.05,1.6,BX,V2
CH01499,1.6,3.6,QV,V2
CH01499,3.6,5.15,BX,V2
CH01499,5.15,5.21,AND,
CH01500,0.0,0.4,AND,
CH01500,0.4,1.95,BX,V2
CH01500,1.95,3.9,QV,V2
CH01500,3.9,5.45,BX,V2
CH01500,5.45,5.86,AND,
CH01501,0.0,1.45,BX,V2
CH01501,1.45,3.4,QV,V2
CH01501,3.4,4.56,BX,V2
CH01502,0.0,0.25,AND,
CH01502,0.25,1.8,BX,V2
CH01502,1.8,3.7,QV,V2
CH01502,3.7,5.16,BX,V2
CH01503,0.0,1.3,BX,V2
CH01503,1.3,3.1,QV,V2
CH01503,3.1,4.65,BX,V2
CH01503,4.65,5.62,AND,
CH01504,0.0,0.45,AND,
CH01504,0.45,2.0,BX,V2
CH01504,2.0,3.7,QV,V2
CH01504,3.7,4.84,BX,V2
CH01505,0.0,1.55,BX,V2
CH01505,1.55,3.15,QV,V2
CH01505,3.15,4.7,BX,V2
CH01505,4.7,5.24,AND,
CH01506,0.0,0.05,AND,
CH01506,0.05,1.6,BX,V2
CH01506,1.6,3.1,QV,V2
CH01506,3.1,4.62,BX,V2
CH01507,0.0,0.45,AND,
CH01507,0.45,2.0,BX,V2
CH01507,2.0,3.35,QV,V2
CH01507,3.35,4.58,BX,V2
CH01508,0.0,1.55,BX,V2
CH01508,1.55,2.85,QV,V2
CH01508,2.85,3.9,BX,V2
CH01509,0.0,1.15,BX,V2
CH01509,1.15,2.35,QV,V2
CH01509,2.35,3.8,BX,V2
CH01510,0.0,1.55,BX,V2
CH01510,1.55,2.65,QV,V2
CH01510,2.65,3.67,BX,V2
CH01511,0.0,0.3,AND,
CH01511,0.3,1.85,BX,V2
CH01511,1.85,2.9,QV,V2
CH01511,2.9,4.35,BX,V2
CH01512,0.0,1.1,BX,V2
CH01512,1.1,2.1,QV,V2
CH01512,2.1,3.6,BX,V2
CH01512,3.6,4.07,AND,
CH01513,0.0,1.2,BX,V2
CH01513,1.2,2.15,QV,V2
CH01513,2.15,3.65,BX,V2
CH01513,3.65,4.43,AND,
CH01514,0.0,1.3,BX,V2
CH01514,1.3,2.2,QV,V2
CH01514,2.2,3.75,BX,V2
CH01514,3.75,3.86,AND,
CH01515,0.0,0.2,AND,
CH01515,0.2,1.7,BX,V2
CH01515,1.7,2.6,QV,V2
CH01515,2.6,4.1,BX,V2
CH01515,4.1,4.34,AND,
CH01516,0.0,1.2,BX,V2
CH01516,1.2,2.05,QV,V2
CH01516,2.05,3.6,BX,V2
CH01516,3.6,3.7,AND,
CH01517,0.0,0.3,AND,
CH01517,0.3,1.85,BX,V2
CH01517,1.85,2.65,QV,V2
CH01517,2.65,3.62,BX,V2
CH01518,0.0,1.5,BX,V2
CH01518,1.5,2.25,QV,V2
CH01518,2.25,3.75,BX,V2
CH01518,3.75,4.49,AND,
CH01519,0.0,0.1,AND,
CH01519,0.1,1.7,BX,V2
CH01519,1.7,2.4,QV,V2
CH01519,2.4,3.95,BX,V2
CH01519,3.95,4.18,AND,
CH01520,0.0,0.4,AND,
CH01520,0.4,1.95,BX,V2
CH01520,1.95,2.6,QV,V2
CH01520,2.6,3.94,BX,V2
CH01521,0.0,0.55,AND,
CH01521,0.55,2.1,BX,V2
CH01521,2.1,2.7,QV,V2
CH01521,2.7,3.75,BX,V2
CH01522,0.0,0.15,AND,
CH01522,0.15,1.7,BX,V2
CH01522,1.7,2.2,QV,V2
CH01522,2.2,3.75,BX,V2
CH01522,3.75,4.09,AND,
CH01523,0.0,1.3,BX,V2
CH01523,1.3,1.75,QV,V2
CH01523,1.75,3.3,BX,V2
CH01523,3.3,4.4,AND,
CH01524,0.0,0.6,AND,
CH01524,0.6,2.15,BX,V2
CH01524,2.15,2.55,QV,V2
CH01524,2.55,4.05,BX,V2
CH01524,4.05,4.17,AND,
CH01525,0.0,1.5,BX,V2
CH01525,1.5,1.8,QV,V2
CH01525,1.8,2.89,BX,V2
CH01526,0.0,0.35,AND,
CH01526,0.35,1.9,BX,V2
CH01526,1.9,2.15,QV,V2
CH01526,2.15,3.67,BX,V2
CH01527,0.0,1.15,BX,V1
CH01527,1.15,3.85,QV,V1
CH01527,3.85,5.4,BX,V1
CH01527,5.4,5.62,AND,
CH01528,0.0,1.1,BX,V1
CH01528,1.1,3.85,QV,V1
CH01528,3.85,5.4,BX,V1
CH01528,5.4,5.94,AND,
CH01529,0.0,1.25,BX,V1
CH01529,1.25,4.0,QV,V1
CH01529,4.0,5.42,BX,V1
CH01530,0.0,1.15,BX,V1
CH01530,1.15,3.95,QV,V1
CH01530,3.95,5.42,BX,V1
CH01531,0.0,1.55,BX,V1
CH01531,1.55,4.3,QV,V1
CH01531,4.3,5.85,BX,V1
CH01531,5.85,5.97,AND,
CH01532,0.0,1.1,BX,V1
CH01532,1.1,3.85,QV,V1
CH01532,3.85,5.45,BX,V1
CH01532,5.45,5.69,AND,
CH01533,0.0,1.5,BX,V1
CH01533,1.5,4.2,QV,V1
CH01533,4.2,5.61,BX,V1
CH01534,0.0,1.4,BX,V1
CH01534,1.4,4.05,QV,V1
CH01534,4.05,5.18,BX,V1
CH01535,0.0,1.2,BX,V1
CH01535,1.2,3.85,QV,V1
CH01535,3.85,5.4,BX,V1
CH01535,5.4,5.97,AND,
CH01536,0.0,1.1,BX,V1
CH01536,1.1,3.75,QV,V1
CH01536,3.75,5.35,BX,V1
CH01536,5.35,5.79,AND,
CH01537,0.0,0.35,AND,
CH01537,0.35,1.9,BX,V1
CH01537,1.9,4.5,QV,V1
CH01537,4.5,5.45,BX,V1
CH01538,0.0,0.25,AND,
CH01538,0.25,1.8,BX,V1
CH01538,1.8,4.4,QV,V1
CH01538,4.4,5.93,BX,V1
CH01539,0.0,1.1,BX,V1
CH01539,1.1,3.7,QV,V1
CH01539,3.7,5.25,BX,V1
CH01539,5.25,5.35,AND,
CH01540,0.0,1.15,BX,V1
CH01540,1.15,3.75,QV,V1
CH01540,3.75,5.37,BX,V1
CH01541,0.0,0.2,AND,
CH01541,0.2,1.75,BX,V1
CH01541,1.75,4.4,QV,V1
CH01541,4.4,6.0,BX,V1
CH01541,6.0,6.15,AND,
CH01542,0.0,0.3,AND,
CH01542,0.3,1.85,BX,V1
CH01542,1.85,4.45,QV,V1
CH01542,4.45,6.05,BX,V1
CH01542,6.05,6.25,AND,
CH01543,0.0,1.55,BX,V1
CH01543,1.55,4.1,QV,V1
CH01543,4.1,5.04,BX,V1
CH01544,0.0,0.05,AND,
CH01544,0.05,1.6,BX,V1
CH01544,1.6,4.2,QV,V1
CH01544,4.2,5.07,BX,V1
CH01545,0.0,1.25,BX,V1
CH01545,1.25,3.8,QV,V1
CH01545,3.8,5.35,BX,V1
CH01545,5.35,5.57,AND,
CH01546,0.0,1.15,BX,V1
CH01546,1.15,3.65,QV,V1
CH01546,3.65,4.9,BX,V1
CH01547,0.0,0.45,AND,
CH01547,0.45,2.0,BX,V1
CH01547,2.0,4.4,QV,V1
CH01547,4.4,4.9,BX,V1
CH01548,0.0,0.25,AND,
CH01548,0.25,1.8,BX,V1
CH01548,1.8,4.15,QV,V1
CH01548,4.15,5.18,BX,V1
CH01549,0.0,0.45,AND,
CH01549,0.45,2.0,BX,V1
CH01549,2.0,4.35,QV,V1
CH01549,4.35,5.9,BX,V1
CH01549,5.9,6.18,AND,
CH01550,0.0,0.45,AND,
CH01550,0.45,2.0,BX,V1
CH01550,2.0,4.3,QV,V1
CH01550,4.3,4.87,BX,V1
CH01551,0.0,1.45,BX,V1
CH01551,1.45,3.75,QV,V1
CH01551,3.75,5.35,BX,V1
CH01551,5.35,5.88,AND,
CH01552,0.0,0.15,AND,
CH01552,0.15,1.75,BX,V1
CH01552,1.75,4.05,QV,V1
CH01552,4.05,5.65,BX,V1
CH01552,5.65,5.92,AND,
CH01553,0.0,1.2,BX,V1
CH01553,1.2,3.55,QV,V1
CH01553,3.55,5.1,BX,V1
CH01553,5.1,5.39,AND,
CH01554,0.0,1.4,BX,V1
CH01554,1.4,3.85,QV,V1
CH01554,3.85,5.47,BX,V1
CH01555,0.0,1.45,BX,V1
CH01555,1.45,4.0,QV,V1
CH01555,4.0,5.55,BX,V1
CH01555,5.55,5.99,AND,
CH01556,0.0,1.25,BX,V1
CH01556,1.25,3.95,QV,V1
CH01556,3.95,5.27,BX,V1
CH01557,0.0,1.25,BX,V1
CH01557,1.25,4.2,QV,V1
CH01557,4.2,5.8,BX,V1
CH01557,5.8,6.03,AND,
CH01558,0.0,1.2,BX,V1
CH01558,1.2,4.3,QV,V1
CH01558,4.3,5.85,BX,V1
CH01558,5.85,6.32,AND,
CH01559,0.0,1.2,BX,V1
CH01559,1.2,4.5,QV,V1
CH01559,4.5,6.1,BX,V1
CH01559,6.1,6.21,AND,
CH01560,0.0,0.2,AND,
CH01560,0.2,1.75,BX,V1
CH01560,1.75,5.3,QV,V1
CH01560,5.3,6.39,BX,V1
CH01561,0.0,1.0,BX,V1
CH01561,1.0,4.7,QV,V1
CH01561,4.7,6.3,BX,V1
CH01561,6.3,6.92,AND,
CH01562,0.0,0.1,AND,
CH01562,0.1,1.65,BX,V1
CH01562,1.65,5.45,QV,V1
CH01562,5.45,6.74,BX,V1
CH01563,0.0,1.45,BX,V1
CH01563,1.45,5.3,QV,V1
CH01563,5.3,6.35,BX,V1
CH01564,0.0,0.2,AND,
CH01564,0.2,1.75,BX,V1
CH01564,1.75,5.6,QV,V1
CH01564,5.6,7.15,BX,V1
CH01564,7.15,7.25,AND,
CH01565,0.0,0.8,BX,V1
CH01565,0.8,4.5,QV,V1
CH01565,4.5,6.05,BX,V1
CH01565,6.05,6.42,AND,
CH01566,0.0,0.9,BX,V1
CH01566,0.9,4.4,QV,V1
CH01566,4.4,6.0,BX,V1
CH01566,6.0,6.87,AND,
CH01567,0.0,1.45,BX,V1
CH01567,1.45,4.6,QV,V1
CH01567,4.6,6.15,BX,V1
CH01567,6.15,6.24,AND,
CH01568,0.0,1.4,BX,V1
CH01568,1.4,4.15,QV,V1
CH01568,4.15,5.56,BX,V1
CH01569,0.0,1.25,BX,V1
CH01569,1.25,3.75,QV,V1
CH01569,3.75,5.3,BX,V1
CH01569,5.3,6.34,AND,
CH01570,0.0,1.5,BX,V1
CH01570,1.5,3.7,QV,V1
CH01570,3.7,4.97,BX,V1
CH01571,0.0,0.85,BX,V1
CH01571,0.85,2.75,QV,V1
CH01571,2.75,4.35,BX,V1
CH01571,4.35,4.54,AND,
CH01572,0.0,0.85,BX,V1
CH01572,0.85,2.4,QV,V1
CH01572,2.4,3.95,BX,V1
CH01572,3.95,4.45,AND,
CH01573,0.0,1.15,BX,V1
CH01573,1.15,2.55,QV,V1
CH01573,2.55,4.15,BX,V1
CH01573,4.15,4.85,AND,
CH01574,0.0,0.9,BX,V1
CH01574,0.9,2.15,QV,V1
CH01574,2.15,3.7,BX,V1
CH01574,3.7,4.9,AND,
CH01575,0.0,1.0,BX,V1
CH01575,1.0,2.15,QV,V1
CH01575,2.15,3.7,BX,V1
CH01575,3.7,4.79,AND,
CH01576,0.0,1.05,BX,V1
CH01576,1.05,2.15,QV,V1
CH01576,2.15,3.67,BX,V1
CH01577,0.0,0.7,BX,V1
CH01577,0.7,1.8,QV,V1
CH01577,1.8,3.3,BX,V1
CH01577,3.3,4.09,AND,
CH01578,0.0,1.25,BX,V1
CH01578,1.25,2.4,QV,V1
CH01578,2.4,3.95,BX,V1
CH01578,3.95,4.0,AND,
CH01579,0.0,1.0,BX,V1
CH01579,1.0,2.25,QV,V1
CH01579,2.25,3.8,BX,V1
CH01579,3.8,3.92,AND,
CH01580,0.0,1.3,BX,V1
CH01580,1.3,2.6,QV,V1
CH01580,2.6,4.15,BX,V1
CH01580,4.15,4.34,AND,
CH01581,0.0,0.65,BX,V1
CH01581,0.65,2.15,QV,V1
CH01581,2.15,3.7,BX,V1
CH01581,3.7,5.03,AND,
CH01582,0.0,0.65,BX,V1
CH01582,0.65,2.35,QV,V1
CH01582,2.35,3.9,BX,V1
CH01582,3.9,5.09,AND,
CH01583,0.0,1.2,BX,V1
CH01583,1.2,3.15,QV,V1
CH01583,3.15,4.7,BX,V1
CH01584,0.0,1.25,BX,V1
CH01584,1.25,3.45,QV,V1
CH01584,3.45,4.95,BX,V1
CH01584,4.95,5.8,AND,
CH01585,0.0,1.25,BX,V1
CH01585,1.25,3.65,QV,V1
CH01585,3.65,5.2,BX,V1
CH01585,5.2,5.95,AND,
CH01586,0.0,0.85,BX,V1
CH01586,0.85,3.5,QV,V1
CH01586,3.5,5.0,BX,V1
CH01586,5.0,5.14,AND,
CH01587,0.0,1.35,BX,V1
CH01587,1.35,4.1,QV,V1
CH01587,4.1,5.65,BX,V1
CH01587,5.65,6.3,AND,
CH01588,0.0,0.85,BX,V1
CH01588,0.85,3.65,QV,V1
CH01588,3.65,5.15,BX,V1
CH01588,5.15,5.4,AND,
CH01589,0.0,1.4,BX,V1
CH01589,1.4,4.2,QV,V1
CH01589,4.2,5.75,BX,V1
CH01589,5.75,5.84,AND,
CH01590,0.0,1.2,BX,V1
CH01590,1.2,3.95,QV,V1
CH01590,3.95,5.5,BX,V1
CH01590,5.5,6.57,AND,
CH01591,0.0,1.1,BX,V1
CH01591,1.1,3.75,QV,V1
CH01591,3.75,5.25,BX,V1
CH01591,5.25,6.12,AND,
CH01592,0.0,0.05,AND,
CH01592,0.05,1.55,BX,V1
CH01592,1.55,4.05,QV,V1
CH01592,4.05,5.6,BX,V1
CH01592,5.6,6.42,AND,
CH01593,0.0,1.5,BX,V1
CH01593,1.5,3.85,QV,V1
CH01593,3.85,5.4,BX,V1
CH01593,5.4,5.62,AND,
CH01594,0.0,0.1,AND,
CH01594,0.1,1.6,BX,V1
CH01594,1.6,3.9,QV,V1
CH01594,3.9,5.4,BX,V1
CH01594,5.4,5.9,AND,
CH01595,0.0,0.95,BX,V1
CH01595,0.95,3.15,QV,V1
CH01595,3.15,4.65,BX,V1
CH01595,4.65,5.55,AND,
CH01596,0.0,1.0,BX,V1
CH01596,1.0,3.15,QV,V1
CH01596,3.15,4.65,BX,V1
CH01596,4.65,5.57,AND,
CH01597,0.0,0.15,AND,
CH01597,0.15,1.65,BX,V1
CH01597,1.65,3.85,QV,V1
CH01597,3.85,5.35,BX,V1
CH01597,5.35,5.8,AND,
CH01598,0.0,0.8,BX,V1
CH01598,0.8,3.05,QV,V1
CH01598,3.05,4.55,BX,V1
CH01598,4.55,5.28,AND,
CH01599,0.0,1.45,BX,V1
CH01599,1.45,3.8,QV,V1
CH01599,3.8,5.35,BX,V1
CH01599,5.35,5.91,AND,
CH01600,0.0,0.8,BX,V1
