X,Y,TOP_Z,MID_Z,BASE_Z
2750.0,2450.0,-1491.89,-1501.8,-1507.63
2800.0,2450.0,-1491.89,-1501.86,-1507.85
2850.0,2450.0,-1491.89,-1501.91,-1508.08
2900.0,2450.0,-1491.9,-1501.95,-1508.3
2950.0,2450.0,-1491.91,-1501.99,-1508.53
3000.0,2450.0,-1491.93,-1502.03,-1508.76
3050.0,2450.0,-1491.96,-1502.08,-1508.99
3100.0,2450.0,-1492.02,-1502.14,-1509.22
3150.0,2450.0,-1492.09,-1502.22,-1509.45
3200.0,2450.0,-1492.18,-1502.32,-1509.69
3250.0,2450.0,-1492.3,-1502.44,-1509.93
3300.0,2450.0,-1492.45,-1502.59,-1510.17
3350.0,2450.0,-1492.63,-1502.77,-1510.43
3400.0,2450.0,-1492.84,-1502.98,-1510.68
3450.0,2450.0,-1493.08,-1503.21,-1510.95
3500.0,2450.0,-1493.34,-1503.47,-1511.23
3550.0,2450.0,-1493.64,-1503.76,-1511.52
3600.0,2450.0,-1493.97,-1504.07,-1511.82
3650.0,2450.0,-1494.33,-1504.41,-1512.15
3700.0,2450.0,-1494.72,-1504.77,-1512.49
3750.0,2450.0,-1495.13,-1505.16,-1512.86
3800.0,2450.0,-1495.57,-1505.56,-1513.25
3850.0,2450.0,-1496.03,-1505.98,-1513.67
3900.0,2450.0,-1496.51,-1506.42,-1514.11
3950.0,2450.0,-1497.0,-1506.87,-1514.58
4000.0,2450.0,-1497.52,-1507.34,-1515.08
4050.0,2450.0,-1498.05,-1507.81,-1515.59
4100.0,2450.0,-1498.59,-1508.29,-1516.13
4150.0,2450.0,-1499.15,-1508.77,-1516.68
4200.0,2450.0,-1499.71,-1509.25,-1517.24
4250.0,2450.0,-1500.28,-1509.73,-1517.8
4300.0,2450.0,-1500.86,-1510.19,-1518.36
4350.0,2450.0,-1501.44,-1510.65,-1518.91
4400.0,2450.0,-1502.03,-1511.1,-1519.46
4450.0,2450.0,-1502.63,-1511.53,-1519.99
4500.0,2450.0,-1503.23,-1511.96,-1520.5
4550.0,2450.0,-1503.83,-1512.37,-1520.99
4600.0,2450.0,-1504.43,-1512.76,-1521.47
4650.0,2450.0,-1505.04,-1513.15,-1521.92
4700.0,2450.0,-1505.64,-1513.54,-1522.37
4750.0,2450.0,-1506.25,-1513.93,-1522.8
4800.0,2450.0,-1506.86,-1514.31,-1523.22
4850.0,2450.0,-1507.47,-1514.71,-1523.64
4900.0,2450.0,-1508.08,-1515.11,-1524.06
4950.0,2450.0,-1508.68,-1515.53,-1524.49
5000.0,2450.0,-1509.28,-1515.97,-1524.92
0.0,2500.0,-1477.39,-1483.63,-1488.73
50.0,2500.0,-1477.7,-1483.54,-1488.64
100.0,2500.0,-1478.01,-1483.48,-1488.59
150.0,2500.0,-1478.33,-1483.45,-1488.6
200.0,2500.0,-1478.65,-1483.47,-1488.67
250.0,2500.0,-1478.96,-1483.52,-1488.79
300.0,2500.0,-1479.27,-1483.61,-1488.98
350.0,2500.0,-1479.57,-1483.74,-1489.22
400.0,2500.0,-1479.87,-1483.91,-1489.51
450.0,2500.0,-1480.15,-1484.11,-1489.86
500.0,2500.0,-1480.43,-1484.35,-1490.25
550.0,2500.0,-1480.69,-1484.63,-1490.7
600.0,2500.0,-1480.95,-1484.94,-1491.18
650.0,2500.0,-1481.2,-1485.27,-1491.71
700.0,2500.0,-1481.44,-1485.63,-1492.27
750.0,2500.0,-1481.67,-1486.01,-1492.85
800.0,2500.0,-1481.91,-1486.41,-1493.47
850.0,2500.0,-1482.14,-1486.83,-1494.11
900.0,2500.0,-1482.37,-1487.27,-1494.77
950.0,2500.0,-1482.61,-1487.71,-1495.44
1000.0,2500.0,-1482.85,-1488.17,-1496.12
1050.0,2500.0,-1483.1,-1488.63,-1496.8
1100.0,2500.0,-1483.36,-1489.1,-1497.48
1150.0,2500.0,-1483.63,-1489.57,-1498.15
1200.0,2500.0,-1483.92,-1490.05,-1498.81
1250.0,2500.0,-1484.21,-1490.52,-1499.46
1300.0,2500.0,-1484.52,-1490.99,-1500.07
1350.0,2500.0,-1484.85,-1491.46,-1500.66
1400.0,2500.0,-1485.18,-1491.93,-1501.22
1450.0,2500.0,-1485.53,-1492.39,-1501.73
1500.0,2500.0,-1485.89,-1492.84,-1502.21
1550.0,2500.0,-1486.26,-1493.29,-1502.65
1600.0,2500.0,-1486.64,-1493.74,-1503.04
1650.0,2500.0,-1487.02,-1494.18,-1503.39
1700.0,2500.0,-1487.41,-1494.62,-1503.71
1750.0,2500.0,-1487.79,-1495.06,-1503.98
1800.0,2500.0,-1488.16,-1495.5,-1504.22
1850.0,2500.0,-1488.53,-1495.94,-1504.43
1900.0,2500.0,-1488.89,-1496.38,-1504.62
1950.0,2500.0,-1489.24,-1496.81,-1504.78
2000.0,2500.0,-1489.56,-1497.24,-1504.93
2050.0,2500.0,-1489.87,-1497.67,-1505.07
2100.0,2500.0,-1490.16,-1498.09,-1505.2
2150.0,2500.0,-1490.42,-1498.5,-1505.32
2200.0,2500.0,-1490.66,-1498.89,-1505.45
2250.0,2500.0,-1490.87,-1499.27,-1505.57
2300.0,2500.0,-1491.05,-1499.62,-1505.7
2350.0,2500.0,-1491.21,-1499.95,-1505.84
2400.0,2500.0,-1491.34,-1500.24,-1505.98
2450.0,2500.0,-1491.45,-1500.51,-1506.13
2500.0,2500.0,-1491.54,-1500.74,-1506.28
2550.0,2500.0,-1491.6,-1500.94,-1506.45
2600.0,2500.0,-1491.65,-1501.1,-1506.62
2650.0,2500.0,-1491.68,-1501.24,-1506.8
2700.0,2500.0,-1491.69,-1501.35,-1506.99
2750.0,2500.0,-1491.7,-1501.44,-1507.19
2800.0,2500.0,-1491.71,-1501.51,-1507.4
2850.0,2500.0,-1491.71,-1501.57,-1507.62
2900.0,2500.0,-1491.72,-1501.63,-1507.85
2950.0,2500.0,-1491.74,-1501.69,-1508.09
3000.0,2500.0,-1491.76,-1501.75,-1508.34
3050.0,2500.0,-1491.8,-1501.82,-1508.59
3100.0,2500.0,-1491.86,-1501.91,-1508.85
3150.0,2500.0,-1491.94,-1502.01,-1509.12
3200.0,2500.0,-1492.04,-1502.14,-1509.4
3250.0,2500.0,-1492.16,-1502.29,-1509.67
3300.0,2500.0,-1492.32,-1502.46,-1509.96
3350.0,2500.0,-1492.5,-1502.66,-1510.24
3400.0,2500.0,-1492.71,-1502.88,-1510.53
3450.0,2500.0,-1492.95,-1503.13,-1510.82
3500.0,2500.0,-1493.21,-1503.4,-1511.11
3550.0,2500.0,-1493.51,-1503.69,-1511.42
3600.0,2500.0,-1493.84,-1504.0,-1511.73
3650.0,2500.0,-1494.19,-1504.34,-1512.05
3700.0,2500.0,-1494.57,-1504.69,-1512.39
3750.0,2500.0,-1494.98,-1505.06,-1512.74
3800.0,2500.0,-1495.41,-1505.45,-1513.11
3850.0,2500.0,-1495.86,-1505.85,-1513.51
3900.0,2500.0,-1496.32,-1506.27,-1513.92
3950.0,2500.0,-1496.81,-1506.7,-1514.37
4000.0,2500.0,-1497.31,-1507.14,-1514.83
4050.0,2500.0,-1497.82,-1507.59,-1515.31
4100.0,2500.0,-1498.35,-1508.05,-1515.82
4150.0,2500.0,-1498.89,-1508.5,-1516.34
4200.0,2500.0,-1499.44,-1508.96,-1516.87
4250.0,2500.0,-1499.99,-1509.42,-1517.4
4300.0,2500.0,-1500.55,-1509.87,-1517.94
4350.0,2500.0,-1501.12,-1510.3,-1518.47
4400.0,2500.0,-1501.7,-1510.73,-1518.99
4450.0,2500.0,-1502.27,-1511.14,-1519.5
4500.0,2500.0,-1502.86,-1511.55,-1520.0
4550.0,2500.0,-1503.44,-1511.94,-1520.48
4600.0,2500.0,-1504.03,-1512.31,-1520.94
4650.0,2500.0,-1504.63,-1512.68,-1521.38
4700.0,2500.0,-1505.22,-1513.05,-1521.82
4750.0,2500.0,-1505.82,-1513.41,-1522.24
4800.0,2500.0,-1506.42,-1513.77,-1522.65
4850.0,2500.0,-1507.02,-1514.15,-1523.06
4900.0,2500.0,-1507.62,-1514.53,-1523.48
4950.0,2500.0,-1508.22,-1514.93,-1523.9
5000.0,2500.0,-1508.81,-1515.34,-1524.33
0.0,2550.0,-1477.51,-1483.93,-1489.05
50.0,2550.0,-1477.81,-1483.82,-1488.91
100.0,2550.0,-1478.11,-1483.74,-1488.82
150.0,2550.0,-1478.42,-1483.69,-1488.78
200.0,2550.0,-1478.72,-1483.68,-1488.8
250.0,2550.0,-1479.03,-1483.71,-1488.87
300.0,2550.0,-1479.33,-1483.77,-1489.01
350.0,2550.0,-1479.62,-1483.88,-1489.21
400.0,2550.0,-1479.91,-1484.03,-1489.46
450.0,2550.0,-1480.19,-1484.22,-1489.77
500.0,2550.0,-1480.46,-1484.45,-1490.13
550.0,2550.0,-1480.72,-1484.71,-1490.54
600.0,2550.0,-1480.97,-1485.01,-1491.0
650.0,2550.0,-1481.22,-1485.34,-1491.51
700.0,2550.0,-1481.46,-1485.7,-1492.06
750.0,2550.0,-1481.7,-1486.08,-1492.64
800.0,2550.0,-1481.93,-1486.49,-1493.25
850.0,2550.0,-1482.16,-1486.92,-1493.9
900.0,2550.0,-1482.4,-1487.36,-1494.56
950.0,2550.0,-1482.64,-1487.82,-1495.25
1000.0,2550.0,-1482.88,-1488.29,-1495.94
1050.0,2550.0,-1483.13,-1488.76,-1496.65
1100.0,2550.0,-1483.4,-1489.24,-1497.35
1150.0,2550.0,-1483.67,-1489.73,-1498.05
1200.0,2550.0,-1483.95,-1490.21,-1498.74
1250.0,2550.0,-1484.25,-1490.69,-1499.4
1300.0,2550.0,-1484.56,-1491.17,-1500.05
1350.0,2550.0,-1484.89,-1491.63,-1500.66
1400.0,2550.0,-1485.22,-1492.1,-1501.24
1450.0,2550.0,-1485.57,-1492.55,-1501.79
1500.0,2550.0,-1485.93,-1492.99,-1502.29
1550.0,2550.0,-1486.3,-1493.43,-1502.74
1600.0,2550.0,-1486.67,-1493.86,-1503.16
1650.0,2550.0,-1487.05,-1494.28,-1503.52
1700.0,2550.0,-1487.42,-1494.7,-1503.85
1750.0,2550.0,-1487.8,-1495.12,-1504.13
1800.0,2550.0,-1488.16,-1495.53,-1504.38
1850.0,2550.0,-1488.52,-1495.95,-1504.59
1900.0,2550.0,-1488.87,-1496.36,-1504.77
1950.0,2550.0,-1489.21,-1496.77,-1504.93
2000.0,2550.0,-1489.52,-1497.17,-1505.06
2050.0,2550.0,-1489.82,-1497.57,-1505.18
2100.0,2550.0,-1490.09,-1497.97,-1505.28
2150.0,2550.0,-1490.34,-1498.35,-1505.38
2200.0,2550.0,-1490.56,-1498.71,-1505.47
2250.0,2550.0,-1490.76,-1499.06,-1505.55
2300.0,2550.0,-1490.94,-1499.39,-1505.64
2350.0,2550.0,-1491.08,-1499.69,-1505.73
2400.0,2550.0,-1491.21,-1499.96,-1505.82
2450.0,2550.0,-1491.3,-1500.2,-1505.92
2500.0,2550.0,-1491.38,-1500.42,-1506.03
2550.0,2550.0,-1491.44,-1500.6,-1506.15
2600.0,2550.0,-1491.48,-1500.75,-1506.28
2650.0,2550.0,-1491.5,-1500.88,-1506.43
2700.0,2550.0,-1491.52,-1500.99,-1506.59
2750.0,2550.0,-1491.52,-1501.07,-1506.76
2800.0,2550.0,-1491.53,-1501.15,-1506.96
2850.0,2550.0,-1491.53,-1501.22,-1507.17
2900.0,2550.0,-1491.54,-1501.29,-1507.4
2950.0,2550.0,-1491.56,-1501.36,-1507.64
3000.0,2550.0,-1491.59,-1501.44,-1507.91
3050.0,2550.0,-1491.63,-1501.54,-1508.18
3100.0,2550.0,-1491.69,-1501.65,-1508.47
3150.0,2550.0,-1491.77,-1501.78,-1508.77
3200.0,2550.0,-1491.88,-1501.94,-1509.08
3250.0,2550.0,-1492.0,-1502.11,-1509.39
3300.0,2550.0,-1492.16,-1502.31,-1509.7
3350.0,2550.0,-1492.34,-1502.53,-1510.02
3400.0,2550.0,-1492.55,-1502.76,-1510.33
3450.0,2550.0,-1492.79,-1503.02,-1510.64
3500.0,2550.0,-1493.06,-1503.3,-1510.96
3550.0,2550.0,-1493.35,-1503.59,-1511.27
3600.0,2550.0,-1493.67,-1503.91,-1511.58
3650.0,2550.0,-1494.02,-1504.23,-1511.9
3700.0,2550.0,-1494.39,-1504.57,-1512.23
3750.0,2550.0,-1494.79,-1504.93,-1512.57
3800.0,2550.0,-1495.21,-1505.3,-1512.92
3850.0,2550.0,-1495.64,-1505.68,-1513.29
3900.0,2550.0,-1496.1,-1506.08,-1513.68
3950.0,2550.0,-1496.57,-1506.49,-1514.1
4000.0,2550.0,-1497.06,-1506.9,-1514.53
4050.0,2550.0,-1497.55,-1507.33,-1514.98
4100.0,2550.0,-1498.06,-1507.76,-1515.45
4150.0,2550.0,-1498.59,-1508.2,-1515.94
4200.0,2550.0,-1499.11,-1508.63,-1516.43
4250.0,2550.0,-1499.65,-1509.06,-1516.94
4300.0,2550.0,-1500.2,-1509.49,-1517.45
4350.0,2550.0,-1500.75,-1509.91,-1517.95
4400.0,2550.0,-1501.31,-1510.31,-1518.46
4450.0,2550.0,-1501.87,-1510.71,-1518.95
4500.0,2550.0,-1502.44,-1511.09,-1519.42
4550.0,2550.0,-1503.01,-1511.46,-1519.89
4600.0,2550.0,-1503.58,-1511.82,-1520.34
4650.0,2550.0,-1504.17,-1512.17,-1520.77
4700.0,2550.0,-1504.75,-1512.51,-1521.19
4750.0,2550.0,-1505.34,-1512.86,-1521.61
4800.0,2550.0,-1505.93,-1513.2,-1522.01
4850.0,2550.0,-1506.52,-1513.55,-1522.42
4900.0,2550.0,-1507.11,-1513.91,-1522.83
4950.0,2550.0,-1507.7,-1514.29,-1523.24
5000.0,2550.0,-1508.29,-1514.68,-1523.66
0.0,2600.0,-1477.61,-1484.22,-1489.38
50.0,2600.0,-1477.89,-1484.09,-1489.19
100.0,2600.0,-1478.19,-1483.99,-1489.05
150.0,2600.0,-1478.48,-1483.92,-1488.97
200.0,2600.0,-1478.78,-1483.89,-1488.94
250.0,2600.0,-1479.08,-1483.9,-1488.97
300.0,2600.0,-1479.37,-1483.95,-1489.07
350.0,2600.0,-1479.66,-1484.04,-1489.22
400.0,2600.0,-1479.95,-1484.17,-1489.43
450.0,2600.0,-1480.22,-1484.35,-1489.71
500.0,2600.0,-1480.49,-1484.56,-1490.04
550.0,2600.0,-1480.75,-1484.82,-1490.42
600.0,2600.0,-1481.0,-1485.11,-1490.86
650.0,2600.0,-1481.25,-1485.44,-1491.35
700.0,2600.0,-1481.49,-1485.8,-1491.88
750.0,2600.0,-1481.73,-1486.19,-1492.46
800.0,2600.0,-1481.96,-1486.6,-1493.07
850.0,2600.0,-1482.2,-1487.04,-1493.71
900.0,2600.0,-1482.44,-1487.49,-1494.39
950.0,2600.0,-1482.68,-1487.97,-1495.08
1000.0,2600.0,-1482.93,-1488.45,-1495.8
1050.0,2600.0,-1483.19,-1488.94,-1496.52
1100.0,2600.0,-1483.45,-1489.44,-1497.25
1150.0,2600.0,-1483.73,-1489.93,-1497.97
1200.0,2600.0,-1484.02,-1490.43,-1498.68
1250.0,2600.0,-1484.32,-1490.92,-1499.37
1300.0,2600.0,-1484.63,-1491.39,-1500.04
1350.0,2600.0,-1484.96,-1491.86,-1500.68
1400.0,2600.0,-1485.3,-1492.32,-1501.29
1450.0,2600.0,-1485.65,-1492.77,-1501.85
1500.0,2600.0,-1486.0,-1493.2,-1502.37
1550.0,2600.0,-1486.37,-1493.63,-1502.85
1600.0,2600.0,-1486.74,-1494.04,-1503.27
1650.0,2600.0,-1487.11,-1494.44,-1503.66
1700.0,2600.0,-1487.48,-1494.84,-1503.99
1750.0,2600.0,-1487.84,-1495.23,-1504.28
1800.0,2600.0,-1488.2,-1495.62,-1504.53
1850.0,2600.0,-1488.55,-1496.0,-1504.75
1900.0,2600.0,-1488.88,-1496.39,-1504.92
1950.0,2600.0,-1489.2,-1496.77,-1505.07
2000.0,2600.0,-1489.51,-1497.14,-1505.2
2050.0,2600.0,-1489.79,-1497.51,-1505.3
2100.0,2600.0,-1490.05,-1497.88,-1505.38
2150.0,2600.0,-1490.28,-1498.23,-1505.45
2200.0,2600.0,-1490.49,-1498.56,-1505.5
2250.0,2600.0,-1490.68,-1498.88,-1505.55
2300.0,2600.0,-1490.84,-1499.18,-1505.6
2350.0,2600.0,-1490.97,-1499.45,-1505.64
2400.0,2600.0,-1491.08,-1499.69,-1505.69
2450.0,2600.0,-1491.17,-1499.91,-1505.74
2500.0,2600.0,-1491.23,-1500.1,-1505.8
2550.0,2600.0,-1491.28,-1500.26,-1505.88
2600.0,2600.0,-1491.31,-1500.4,-1505.97
2650.0,2600.0,-1491.33,-1500.51,-1506.07
2700.0,2600.0,-1491.34,-1500.61,-1506.2
2750.0,2600.0,-1491.35,-1500.7,-1506.35
2800.0,2600.0,-1491.35,-1500.78,-1506.52
2850.0,2600.0,-1491.35,-1500.85,-1506.72
2900.0,2600.0,-1491.36,-1500.93,-1506.95
2950.0,2600.0,-1491.38,-1501.02,-1507.2
3000.0,2600.0,-1491.4,-1501.12,-1507.47
3050.0,2600.0,-1491.45,-1501.24,-1507.76
3100.0,2600.0,-1491.51,-1501.38,-1508.07
3150.0,2600.0,-1491.59,-1501.53,-1508.4
3200.0,2600.0,-1491.7,-1501.71,-1508.73
3250.0,2600.0,-1491.83,-1501.91,-1509.07
3300.0,2600.0,-1491.98,-1502.13,-1509.41
3350.0,2600.0,-1492.16,-1502.37,-1509.76
3400.0,2600.0,-1492.37,-1502.62,-1510.09
3450.0,2600.0,-1492.61,-1502.89,-1510.43
3500.0,2600.0,-1492.87,-1503.17,-1510.75
3550.0,2600.0,-1493.16,-1503.47,-1511.07
3600.0,2600.0,-1493.48,-1503.78,-1511.39
3650.0,2600.0,-1493.82,-1504.1,-1511.71
3700.0,2600.0,-1494.18,-1504.43,-1512.03
3750.0,2600.0,-1494.57,-1504.77,-1512.35
3800.0,2600.0,-1494.97,-1505.12,-1512.68
3850.0,2600.0,-1495.39,-1505.48,-1513.03
3900.0,2600.0,-1495.83,-1505.85,-1513.39
3950.0,2600.0,-1496.29,-1506.24,-1513.77
4000.0,2600.0,-1496.76,-1506.63,-1514.17
4050.0,2600.0,-1497.24,-1507.03,-1514.59
4100.0,2600.0,-1497.73,-1507.44,-1515.02
4150.0,2600.0,-1498.23,-1507.85,-1515.48
4200.0,2600.0,-1498.75,-1508.26,-1515.94
4250.0,2600.0,-1499.26,-1508.67,-1516.42
4300.0,2600.0,-1499.79,-1509.07,-1516.9
4350.0,2600.0,-1500.32,-1509.47,-1517.38
4400.0,2600.0,-1500.86,-1509.85,-1517.86
4450.0,2600.0,-1501.41,-1510.23,-1518.33
4500.0,2600.0,-1501.96,-1510.59,-1518.79
4550.0,2600.0,-1502.52,-1510.94,-1519.23
4600.0,2600.0,-1503.08,-1511.28,-1519.67
4650.0,2600.0,-1503.65,-1511.62,-1520.09
4700.0,2600.0,-1504.22,-1511.94,-1520.5
4750.0,2600.0,-1504.8,-1512.27,-1520.91
4800.0,2600.0,-1505.38,-1512.6,-1521.31
4850.0,2600.0,-1505.96,-1512.93,-1521.71
4900.0,2600.0,-1506.54,-1513.27,-1522.11
4950.0,2600.0,-1507.13,-1513.63,-1522.52
5000.0,2600.0,-1507.71,-1514.0,-1522.94
0.0,2650.0,-1477.68,-1484.49,-1489.71
50.0,2650.0,-1477.96,-1484.35,-1489.48
100.0,2650.0,-1478.24,-1484.23,-1489.3
150.0,2650.0,-1478.53,-1484.14,-1489.18
200.0,2650.0,-1478.83,-1484.1,-1489.1
250.0,2650.0,-1479.12,-1484.09,-1489.09
300.0,2650.0,-1479.41,-1484.12,-1489.14
350.0,2650.0,-1479.69,-1484.2,-1489.26
400.0,2650.0,-1479.97,-1484.32,-1489.43
450.0,2650.0,-1480.25,-1484.49,-1489.67
500.0,2650.0,-1480.52,-1484.7,-1489.97
550.0,2650.0,-1480.78,-1484.95,-1490.33
600.0,2650.0,-1481.03,-1485.24,-1490.75
650.0,2650.0,-1481.28,-1485.56,-1491.22
700.0,2650.0,-1481.52,-1485.93,-1491.74
750.0,2650.0,-1481.77,-1486.32,-1492.31
800.0,2650.0,-1482.01,-1486.75,-1492.92
850.0,2650.0,-1482.25,-1487.2,-1493.57
900.0,2650.0,-1482.49,-1487.67,-1494.25
950.0,2650.0,-1482.74,-1488.16,-1494.96
1000.0,2650.0,-1483.0,-1488.66,-1495.68
1050.0,2650.0,-1483.26,-1489.17,-1496.42
1100.0,2650.0,-1483.54,-1489.68,-1497.17
1150.0,2650.0,-1483.82,-1490.19,-1497.91
1200.0,2650.0,-1484.11,-1490.7,-1498.65
1250.0,2650.0,-1484.42,-1491.19,-1499.36
1300.0,2650.0,-1484.74,-1491.68,-1500.06
1350.0,2650.0,-1485.07,-1492.15,-1500.72
1400.0,2650.0,-1485.41,-1492.61,-1501.34
1450.0,2650.0,-1485.76,-1493.05,-1501.93
1500.0,2650.0,-1486.11,-1493.47,-1502.47
1550.0,2650.0,-1486.47,-1493.88,-1502.96
1600.0,2650.0,-1486.84,-1494.28,-1503.4
1650.0,2650.0,-1487.2,-1494.66,-1503.79
1700.0,2650.0,-1487.56,-1495.03,-1504.14
1750.0,2650.0,-1487.92,-1495.4,-1504.44
1800.0,2650.0,-1488.27,-1495.76,-1504.69
1850.0,2650.0,-1488.61,-1496.12,-1504.91
1900.0,2650.0,-1488.93,-1496.47,-1505.08
1950.0,2650.0,-1489.24,-1496.82,-1505.22
2000.0,2650.0,-1489.52,-1497.16,-1505.33
2050.0,2650.0,-1489.79,-1497.5,-1505.42
2100.0,2650.0,-1490.04,-1497.82,-1505.48
2150.0,2650.0,-1490.25,-1498.14,-1505.52
2200.0,2650.0,-1490.45,-1498.44,-1505.55
2250.0,2650.0,-1490.62,-1498.73,-1505.56
2300.0,2650.0,-1490.76,-1498.99,-1505.57
2350.0,2650.0,-1490.88,-1499.23,-1505.57
2400.0,2650.0,-1490.98,-1499.44,-1505.57
2450.0,2650.0,-1491.05,-1499.63,-1505.58
2500.0,2650.0,-1491.1,-1499.79,-1505.6
2550.0,2650.0,-1491.14,-1499.93,-1505.62
2600.0,2650.0,-1491.16,-1500.05,-1505.67
2650.0,2650.0,-1491.17,-1500.15,-1505.74
2700.0,2650.0,-1491.18,-1500.24,-1505.83
2750.0,2650.0,-1491.17,-1500.32,-1505.95
2800.0,2650.0,-1491.17,-1500.4,-1506.1
2850.0,2650.0,-1491.17,-1500.48,-1506.29
2900.0,2650.0,-1491.17,-1500.57,-1506.5
2950.0,2650.0,-1491.19,-1500.67,-1506.75
3000.0,2650.0,-1491.22,-1500.79,-1507.03
3050.0,2650.0,-1491.26,-1500.93,-1507.33
3100.0,2650.0,-1491.32,-1501.09,-1507.66
3150.0,2650.0,-1491.4,-1501.27,-1508.0
3200.0,2650.0,-1491.51,-1501.47,-1508.36
3250.0,2650.0,-1491.63,-1501.69,-1508.73
3300.0,2650.0,-1491.79,-1501.93,-1509.09
3350.0,2650.0,-1491.97,-1502.18,-1509.46
3400.0,2650.0,-1492.17,-1502.45,-1509.82
3450.0,2650.0,-1492.4,-1502.73,-1510.16
3500.0,2650.0,-1492.66,-1503.02,-1510.5
3550.0,2650.0,-1492.94,-1503.32,-1510.83
3600.0,2650.0,-1493.25,-1503.62,-1511.15
3650.0,2650.0,-1493.58,-1503.93,-1511.46
3700.0,2650.0,-1493.93,-1504.25,-1511.77
3750.0,2650.0,-1494.31,-1504.58,-1512.08
3800.0,2650.0,-1494.7,-1504.91,-1512.39
3850.0,2650.0,-1495.11,-1505.25,-1512.72
3900.0,2650.0,-1495.53,-1505.6,-1513.05
3950.0,2650.0,-1495.97,-1505.95,-1513.4
4000.0,2650.0,-1496.42,-1506.32,-1513.76
4050.0,2650.0,-1496.88,-1506.69,-1514.14
4100.0,2650.0,-1497.36,-1507.07,-1514.55
4150.0,2650.0,-1497.84,-1507.46,-1514.97
4200.0,2650.0,-1498.33,-1507.84,-1515.4
4250.0,2650.0,-1498.83,-1508.23,-1515.84
4300.0,2650.0,-1499.34,-1508.61,-1516.29
4350.0,2650.0,-1499.85,-1508.99,-1516.75
4400.0,2650.0,-1500.38,-1509.35,-1517.2
4450.0,2650.0,-1500.9,-1509.71,-1517.65
4500.0,2650.0,-1501.44,-1510.06,-1518.09
4550.0,2650.0,-1501.98,-1510.39,-1518.52
4600.0,2650.0,-1502.53,-1510.72,-1518.94
4650.0,2650.0,-1503.09,-1511.03,-1519.36
4700.0,2650.0,-1503.65,-1511.34,-1519.76
4750.0,2650.0,-1504.21,-1511.65,-1520.15
4800.0,2650.0,-1504.78,-1511.97,-1520.55
4850.0,2650.0,-1505.35,-1512.28,-1520.94
4900.0,2650.0,-1505.93,-1512.61,-1521.34
4950.0,2650.0,-1506.5,-1512.95,-1521.74
5000.0,2650.0,-1507.08,-1513.3,-1522.15
0.0,2700.0,-1477.74,-1484.74,-1490.06
50.0,2700.0,-1478.01,-1484.58,-1489.79
100.0,2700.0,-1478.29,-1484.45,-1489.57
150.0,2700.0,-1478.57,-1484.36,-1489.4
200.0,2700.0,-1478.86,-1484.3,-1489.28
250.0,2700.0,-1479.15,-1484.28,-1489.23
300.0,2700.0,-1479.43,-1484.3,-1489.24
350.0,2700.0,-1479.72,-1484.37,-1489.32
400.0,2700.0,-1480.0,-1484.48,-1489.46
450.0,2700.0,-1480.27,-1484.64,-1489.66
500.0,2700.0,-1480.54,-1484.84,-1489.93
550.0,2700.0,-1480.8,-1485.09,-1490.27
600.0,2700.0,-1481.06,-1485.38,-1490.66
650.0,2700.0,-1481.32,-1485.71,-1491.12
700.0,2700.0,-1481.57,-1486.08,-1491.63
750.0,2700.0,-1481.82,-1486.49,-1492.19
800.0,2700.0,-1482.06,-1486.93,-1492.8
850.0,2700.0,-1482.31,-1487.39,-1493.45
900.0,2700.0,-1482.57,-1487.88,-1494.14
950.0,2700.0,-1482.83,-1488.39,-1494.86
1000.0,2700.0,-1483.09,-1488.91,-1495.6
1050.0,2700.0,-1483.36,-1489.44,-1496.36
1100.0,2700.0,-1483.64,-1489.97,-1497.12
1150.0,2700.0,-1483.94,-1490.5,-1497.89
1200.0,2700.0,-1484.24,-1491.02,-1498.64
1250.0,2700.0,-1484.55,-1491.52,-1499.38
1300.0,2700.0,-1484.87,-1492.02,-1500.09
1350.0,2700.0,-1485.21,-1492.49,-1500.77
1400.0,2700.0,-1485.55,-1492.95,-1501.42
1450.0,2700.0,-1485.9,-1493.38,-1502.02
1500.0,2700.0,-1486.26,-1493.8,-1502.57
1550.0,2700.0,-1486.61,-1494.19,-1503.08
1600.0,2700.0,-1486.97,-1494.57,-1503.53
1650.0,2700.0,-1487.33,-1494.93,-1503.94
1700.0,2700.0,-1487.69,-1495.28,-1504.29
1750.0,2700.0,-1488.04,-1495.62,-1504.6
1800.0,2700.0,-1488.37,-1495.96,-1504.85
1850.0,2700.0,-1488.7,-1496.28,-1505.07
1900.0,2700.0,-1489.01,-1496.6,-1505.24
1950.0,2700.0,-1489.3,-1496.92,-1505.38
2000.0,2700.0,-1489.57,-1497.22,-1505.48
2050.0,2700.0,-1489.82,-1497.52,-1505.54
2100.0,2700.0,-1490.05,-1497.81,-1505.59
2150.0,2700.0,-1490.25,-1498.09,-1505.6
2200.0,2700.0,-1490.43,-1498.36,-1505.6
2250.0,2700.0,-1490.58,-1498.6,-1505.58
2300.0,2700.0,-1490.71,-1498.83,-1505.55
2350.0,2700.0,-1490.81,-1499.03,-1505.51
2400.0,2700.0,-1490.89,-1499.21,-1505.47
2450.0,2700.0,-1490.95,-1499.37,-1505.43
2500.0,2700.0,-1490.99,-1499.5,-1505.4
2550.0,2700.0,-1491.01,-1499.62,-1505.38
