WELL,MD_FROM,MD_TO,X,Y,Z,UNIT,FACIES,FACIES_NAME
F26,1514.2,1514.4,4116.93,2206.04,-1504.3,UPPER,4,SHALE
F26,1514.4,1514.6,4116.93,2206.04,-1504.5,UPPER,4,SHALE
F26,1514.6,1514.8,4116.93,2206.04,-1504.7,UPPER,4,SHALE
F26,1514.8,1515.0,4116.93,2206.04,-1504.9,UPPER,4,SHALE
F26,1515.0,1515.2,4116.93,2206.04,-1505.1,UPPER,4,SHALE
F26,1515.2,1515.4,4116.93,2206.04,-1505.3,UPPER,4,SHALE
F26,1515.4,1515.6,4116.93,2206.04,-1505.5,UPPER,4,SHALE
F26,1515.6,1515.8,4116.93,2206.04,-1505.7,UPPER,4,SHALE
F26,1515.8,1516.0,4116.93,2206.04,-1505.9,UPPER,3,HETEROLITHIC
F26,1516.0,1516.2,4116.93,2206.04,-1506.1,UPPER,3,HETEROLITHIC
F26,1516.2,1516.4,4116.93,2206.04,-1506.3,UPPER,3,HETEROLITHIC
F26,1516.4,1516.6,4116.93,2206.04,-1506.5,UPPER,3,HETEROLITHIC
F26,1516.6,1516.8,4116.93,2206.04,-1506.7,UPPER,3,HETEROLITHIC
F26,1516.8,1517.0,4116.93,2206.04,-1506.9,UPPER,3,HETEROLITHIC
F26,1517.0,1517.2,4116.93,2206.04,-1507.1,UPPER,3,HETEROLITHIC
F26,1517.2,1517.4,4116.93,2206.04,-1507.3,UPPER,4,SHALE
F26,1517.4,1517.6,4116.93,2206.04,-1507.5,UPPER,4,SHALE
F26,1517.6,1517.8,4116.93,2206.04,-1507.7,UPPER,3,HETEROLITHIC
F26,1517.8,1518.0,4116.93,2206.04,-1507.9,UPPER,3,HETEROLITHIC
F26,1518.0,1518.2,4116.93,2206.04,-1508.1,UPPER,3,HETEROLITHIC
F26,1518.2,1518.4,4116.93,2206.04,-1508.3,UPPER,3,HETEROLITHIC
F26,1518.4,1518.6,4116.93,2206.04,-1508.5,UPPER,4,SHALE
F26,1518.6,1518.8,4116.93,2206.04,-1508.7,UPPER,4,SHALE
F26,1518.8,1519.0,4116.93,2206.04,-1508.9,UPPER,3,HETEROLITHIC
F26,1519.0,1519.2,4116.93,2206.04,-1509.1,LOWER,3,HETEROLITHIC
F26,1519.2,1519.4,4116.93,2206.04,-1509.3,LOWER,2,SAND_SHALY
F26,1519.4,1519.6,4116.93,2206.04,-1509.5,LOWER,2,SAND_SHALY
F26,1519.6,1519.8,4116.93,2206.04,-1509.7,LOWER,1,SAND_CLEAN
F26,1519.8,1520.0,4116.93,2206.04,-1509.9,LOWER,1,SAND_CLEAN
F26,1520.0,1520.2,4116.93,2206.04,-1510.1,LOWER,1,SAND_CLEAN
F26,1520.2,1520.4,4116.93,2206.04,-1510.3,LOWER,1,SAND_CLEAN
F26,1520.4,1520.6,4116.93,2206.04,-1510.5,LOWER,1,SAND_CLEAN
F26,1520.6,1520.8,4116.93,2206.04,-1510.7,LOWER,1,SAND_CLEAN
F26,1520.8,1521.0,4116.93,2206.04,-1510.9,LOWER,2,SAND_SHALY
F26,1521.0,1521.2,4116.93,2206.04,-1511.1,LOWER,3,HETEROLITHIC
F26,1521.2,1521.4,4116.93,2206.04,-1511.3,LOWER,3,HETEROLITHIC
F26,1521.4,1521.6,4116.93,2206.04,-1511.5,LOWER,3,HETEROLITHIC
F26,1521.6,1521.8,4116.93,2206.04,-1511.7,LOWER,3,HETEROLITHIC
F26,1521.8,1522.0,4116.93,2206.04,-1511.9,LOWER,3,HETEROLITHIC
F26,1522.0,1522.2,4116.93,2206.04,-1512.1,LOWER,3,HETEROLITHIC
F26,1522.2,1522.4,4116.93,2206.04,-1512.3,LOWER,3,HETEROLITHIC
F26,1522.4,1522.6,4116.93,2206.04,-1512.5,LOWER,4,SHALE
F26,1522.6,1522.8,4116.93,2206.04,-1512.7,LOWER,4,SHALE
F26,1522.8,1523.0,4116.93,2206.04,-1512.9,LOWER,4,SHALE
F26,1523.0,1523.2,4116.93,2206.04,-1513.1,LOWER,4,SHALE
F26,1523.2,1523.4,4116.93,2206.04,-1513.3,LOWER,4,SHALE
F26,1523.4,1523.6,4116.93,2206.04,-1513.5,LOWER,4,SHALE
F26,1523.6,1523.8,4116.93,2206.04,-1513.7,LOWER,4,SHALE
F26,1523.8,1524.0,4116.93,2206.04,-1513.9,LOWER,3,HETEROLITHIC
F26,1524.0,1524.2,4116.93,2206.04,-1514.1,LOWER,2,SAND_SHALY
F26,1524.2,1524.4,4116.93,2206.04,-1514.3,LOWER,1,SAND_CLEAN
F26,1524.4,1524.6,4116.93,2206.04,-1514.5,LOWER,1,SAND_CLEAN
F26,1524.6,1524.8,4116.93,2206.04,-1514.7,LOWER,1,SAND_CLEAN
F26,1524.8,1525.0,4116.93,2206.04,-1514.9,LOWER,1,SAND_CLEAN
F26,1525.0,1525.2,4116.93,2206.04,-1515.1,LOWER,1,SAND_CLEAN
F26,1525.2,1525.4,4116.93,2206.04,-1515.3,LOWER,2,SAND_SHALY
F26,1525.4,1525.6,4116.93,2206.04,-1515.5,LOWER,3,HETEROLITHIC
F26,1525.6,1525.8,4116.93,2206.04,-1515.7,LOWER,3,HETEROLITHIC
F26,1525.8,1526.0,4116.93,2206.04,-1515.9,LOWER,3,HETEROLITHIC
F26,1526.0,1526.2,4116.93,2206.04,-1516.1,LOWER,3,HETEROLITHIC
F26,1526.2,1526.4,4116.93,2206.04,-1516.3,LOWER,3,HETEROLITHIC
F26,1526.4,1526.6,4116.93,2206.04,-1516.5,LOWER,4,SHALE
F26,1526.6,1526.8,4116.93,2206.04,-1516.7,LOWER,3,HETEROLITHIC
F26,1526.8,1527.0,4116.93,2206.04,-1516.9,LOWER,3,HETEROLITHIC
F27,1497.4,1497.6,1000.0,1000.0,-1487.5,UPPER,4,SHALE
F27,1497.6,1497.8,1000.0,1000.0,-1487.7,UPPER,4,SHALE
F27,1497.8,1498.0,1000.0,1000.0,-1487.9,UPPER,4,SHALE
F27,1498.0,1498.2,1000.0,1000.0,-1488.1,UPPER,4,SHALE
F27,1498.2,1498.4,1000.0,1000.0,-1488.3,UPPER,4,SHALE
F27,1498.4,1498.6,1000.0,1000.0,-1488.5,UPPER,4,SHALE
F27,1498.6,1498.8,1000.0,1000.0,-1488.7,UPPER,4,SHALE
F27,1498.8,1499.0,1000.0,1000.0,-1488.9,UPPER,4,SHALE
F27,1499.0,1499.2,1000.0,1000.0,-1489.1,UPPER,4,SHALE
F27,1499.2,1499.4,1000.0,1000.0,-1489.3,UPPER,4,SHALE
F27,1499.4,1499.6,1000.0,1000.0,-1489.5,UPPER,4,SHALE
F27,1499.6,1499.8,1000.0,1000.0,-1489.7,UPPER,4,SHALE
F27,1499.8,1500.0,1000.0,1000.0,-1489.9,UPPER,4,SHALE
F27,1500.0,1500.2,1000.0,1000.0,-1490.1,UPPER,4,SHALE
F27,1500.2,1500.4,1000.0,1000.0,-1490.3,UPPER,4,SHALE
F27,1500.4,1500.6,1000.0,1000.0,-1490.5,UPPER,4,SHALE
F27,1500.6,1500.8,1000.0,1000.0,-1490.7,UPPER,4,SHALE
F27,1500.8,1501.0,1000.0,1000.0,-1490.9,UPPER,4,SHALE
F27,1501.0,1501.2,1000.0,1000.0,-1491.1,UPPER,4,SHALE
F27,1501.2,1501.4,1000.0,1000.0,-1491.3,UPPER,4,SHALE
F27,1501.4,1501.6,1000.0,1000.0,-1491.5,UPPER,4,SHALE
F27,1501.6,1501.8,1000.0,1000.0,-1491.7,UPPER,4,SHALE
F27,1501.8,1502.0,1000.0,1000.0,-1491.9,UPPER,4,SHALE
F27,1502.0,1502.2,1000.0,1000.0,-1492.1,UPPER,4,SHALE
F27,1502.2,1502.4,1000.0,1000.0,-1492.3,UPPER,4,SHALE
F27,1502.4,1502.6,1000.0,1000.0,-1492.5,UPPER,4,SHALE
F27,1502.6,1502.8,1000.0,1000.0,-1492.7,UPPER,3,HETEROLITHIC
F27,1502.8,1503.0,1000.0,1000.0,-1492.9,UPPER,2,SAND_SHALY
F27,1503.0,1503.2,1000.0,1000.0,-1493.1,UPPER,2,SAND_SHALY
F27,1503.2,1503.4,1000.0,1000.0,-1493.3,UPPER,1,SAND_CLEAN
F27,1503.4,1503.6,1000.0,1000.0,-1493.5,UPPER,1,SAND_CLEAN
F27,1503.6,1503.8,1000.0,1000.0,-1493.7,UPPER,1,SAND_CLEAN
F27,1503.8,1504.0,1000.0,1000.0,-1493.9,UPPER,1,SAND_CLEAN
F27,1504.0,1504.2,1000.0,1000.0,-1494.1,UPPER,2,SAND_SHALY
F27,1504.2,1504.4,1000.0,1000.0,-1494.3,UPPER,2,SAND_SHALY
F27,1504.4,1504.6,1000.0,1000.0,-1494.5,UPPER,3,HETEROLITHIC
F27,1504.6,1504.8,1000.0,1000.0,-1494.7,UPPER,3,HETEROLITHIC
F27,1504.8,1505.0,1000.0,1000.0,-1494.9,UPPER,3,HETEROLITHIC
F27,1505.0,1505.2,1000.0,1000.0,-1495.1,UPPER,3,HETEROLITHIC
F27,1505.2,1505.4,1000.0,1000.0,-1495.3,UPPER,2,SAND_SHALY
F27,1505.4,1505.6,1000.0,1000.0,-1495.5,UPPER,1,SAND_CLEAN
F27,1505.6,1505.8,1000.0,1000.0,-1495.7,UPPER,1,SAND_CLEAN
F27,1505.8,1506.0,1000.0,1000.0,-1495.9,UPPER,1,SAND_CLEAN
F27,1506.0,1506.2,1000.0,1000.0,-1496.1,UPPER,1,SAND_CLEAN
F27,1506.2,1506.4,1000.0,1000.0,-1496.3,UPPER,1,SAND_CLEAN
F27,1506.4,1506.6,1000.0,1000.0,-1496.5,UPPER,1,SAND_CLEAN
F27,1506.6,1506.8,1000.0,1000.0,-1496.7,UPPER,1,SAND_CLEAN
F27,1506.8,1507.0,1000.0,1000.0,-1496.9,UPPER,1,SAND_CLEAN
F27,1507.0,1507.2,1000.0,1000.0,-1497.1,UPPER,2,SAND_SHALY
F27,1507.2,1507.4,1000.0,1000.0,-1497.3,UPPER,2,SAND_SHALY
F27,1507.4,1507.6,1000.0,1000.0,-1497.5,UPPER,3,HETEROLITHIC
F27,1507.6,1507.8,1000.0,1000.0,-1497.7,LOWER,3,HETEROLITHIC
F27,1507.8,1508.0,1000.0,1000.0,-1497.9,LOWER,3,HETEROLITHIC
F27,1508.0,1508.2,1000.0,1000.0,-1498.1,LOWER,3,HETEROLITHIC
F27,1508.2,1508.4,1000.0,1000.0,-1498.3,LOWER,4,SHALE
F27,1508.4,1508.6,1000.0,1000.0,-1498.5,LOWER,4,SHALE
F27,1508.6,1508.8,1000.0,1000.0,-1498.7,LOWER,4,SHALE
F27,1508.8,1509.0,1000.0,1000.0,-1498.9,LOWER,4,SHALE
F27,1509.0,1509.2,1000.0,1000.0,-1499.1,LOWER,4,SHALE
F27,1509.2,1509.4,1000.0,1000.0,-1499.3,LOWER,4,SHALE
F27,1509.4,1509.6,1000.0,1000.0,-1499.5,LOWER,3,HETEROLITHIC
F27,1509.6,1509.8,1000.0,1000.0,-1499.7,LOWER,2,SAND_SHALY
F27,1509.8,1510.0,1000.0,1000.0,-1499.9,LOWER,2,SAND_SHALY
F27,1510.0,1510.2,1000.0,1000.0,-1500.1,LOWER,2,SAND_SHALY
F27,1510.2,1510.4,1000.0,1000.0,-1500.3,LOWER,2,SAND_SHALY
F27,1510.4,1510.6,1000.0,1000.0,-1500.5,LOWER,3,HETEROLITHIC
F27,1510.6,1510.8,1000.0,1000.0,-1500.7,LOWER,3,HETEROLITHIC
F27,1510.8,1511.0,1000.0,1000.0,-1500.9,LOWER,3,HETEROLITHIC
F27,1511.0,1511.2,1000.0,1000.0,-1501.1,LOWER,3,HETEROLITHIC
F27,1511.2,1511.4,1000.0,1000.0,-1501.3,LOWER,4,SHALE
F27,1511.4,1511.6,1000.0,1000.0,-1501.5,LOWER,4,SHALE
F27,1511.6,1511.8,1000.0,1000.0,-1501.7,LOWER,4,SHALE
F27,1511.8,1512.0,1000.0,1000.0,-1501.9,LOWER,3,HETEROLITHIC
F27,1512.0,1512.2,1000.0,1000.0,-1502.1,LOWER,1,SAND_CLEAN
F27,1512.2,1512.4,1000.0,1000.0,-1502.3,LOWER,1,SAND_CLEAN
F27,1512.4,1512.6,1000.0,1000.0,-1502.5,LOWER,1,SAND_CLEAN
F27,1512.6,1512.8,1000.0,1000.0,-1502.7,LOWER,1,SAND_CLEAN
F27,1512.8,1513.0,1000.0,1000.0,-1502.9,LOWER,1,SAND_CLEAN
F27,1513.0,1513.2,1000.0,1000.0,-1503.1,LOWER,1,SAND_CLEAN
F28,1503.4,1503.6,2500.0,2000.0,-1493.5,UPPER,4,SHALE
F28,1503.6,1503.8,2500.0,2000.0,-1493.7,UPPER,4,SHALE
F28,1503.8,1504.0,2500.0,2000.0,-1493.9,UPPER,4,SHALE
F28,1504.0,1504.2,2500.0,2000.0,-1494.1,UPPER,4,SHALE
F28,1504.2,1504.4,2500.0,2000.0,-1494.3,UPPER,3,HETEROLITHIC
F28,1504.4,1504.6,2500.0,2000.0,-1494.5,UPPER,3,HETEROLITHIC
F28,1504.6,1504.8,2500.0,2000.0,-1494.7,UPPER,2,SAND_SHALY
F28,1504.8,1505.0,2500.0,2000.0,-1494.9,UPPER,2,SAND_SHALY
F28,1505.0,1505.2,2500.0,2000.0,-1495.1,UPPER,2,SAND_SHALY
F28,1505.2,1505.4,2500.0,2000.0,-1495.3,UPPER,2,SAND_SHALY
F28,1505.4,1505.6,2500.0,2000.0,-1495.5,UPPER,2,SAND_SHALY
F28,1505.6,1505.8,2500.0,2000.0,-1495.7,UPPER,2,SAND_SHALY
F28,1505.8,1506.0,2500.0,2000.0,-1495.9,UPPER,2,SAND_SHALY
F28,1506.0,1506.2,2500.0,2000.0,-1496.1,UPPER,1,SAND_CLEAN
F28,1506.2,1506.4,2500.0,2000.0,-1496.3,UPPER,5,CEMENTED
F28,1506.4,1506.6,2500.0,2000.0,-1496.5,UPPER,5,CEMENTED
F28,1506.6,1506.8,2500.0,2000.0,-1496.7,UPPER,5,CEMENTED
F28,1506.8,1507.0,2500.0,2000.0,-1496.9,UPPER,1,SAND_CLEAN
F28,1507.0,1507.2,2500.0,2000.0,-1497.1,UPPER,1,SAND_CLEAN
F28,1507.2,1507.4,2500.0,2000.0,-1497.3,UPPER,1,SAND_CLEAN
F28,1507.4,1507.6,2500.0,2000.0,-1497.5,UPPER,1,SAND_CLEAN
F28,1507.6,1507.8,2500.0,2000.0,-1497.7,UPPER,1,SAND_CLEAN
F28,1507.8,1508.0,2500.0,2000.0,-1497.9,UPPER,1,SAND_CLEAN
F28,1508.0,1508.2,2500.0,2000.0,-1498.1,UPPER,2,SAND_SHALY
F28,1508.2,1508.4,2500.0,2000.0,-1498.3,UPPER,2,SAND_SHALY
F28,1508.4,1508.6,2500.0,2000.0,-1498.5,UPPER,2,SAND_SHALY
F28,1508.6,1508.8,2500.0,2000.0,-1498.7,UPPER,2,SAND_SHALY
F28,1508.8,1509.0,2500.0,2000.0,-1498.9,UPPER,2,SAND_SHALY
F28,1509.0,1509.2,2500.0,2000.0,-1499.1,UPPER,2,SAND_SHALY
F28,1509.2,1509.4,2500.0,2000.0,-1499.3,UPPER,1,SAND_CLEAN
F28,1509.4,1509.6,2500.0,2000.0,-1499.5,UPPER,1,SAND_CLEAN
F28,1509.6,1509.8,2500.0,2000.0,-1499.7,UPPER,1,SAND_CLEAN
F28,1509.8,1510.0,2500.0,2000.0,-1499.9,UPPER,2,SAND_SHALY
F28,1510.0,1510.2,2500.0,2000.0,-1500.1,UPPER,2,SAND_SHALY
F28,1510.2,1510.4,2500.0,2000.0,-1500.3,UPPER,3,HETEROLITHIC
F28,1510.4,1510.6,2500.0,2000.0,-1500.5,UPPER,3,HETEROLITHIC
F28,1510.6,1510.8,2500.0,2000.0,-1500.7,UPPER,4,SHALE
F28,1510.8,1511.0,2500.0,2000.0,-1500.9,UPPER,4,SHALE
F28,1511.0,1511.2,2500.0,2000.0,-1501.1,UPPER,4,SHALE
F28,1511.2,1511.4,2500.0,2000.0,-1501.3,UPPER,4,SHALE
F28,1511.4,1511.6,2500.0,2000.0,-1501.5,UPPER,4,SHALE
F28,1511.6,1511.8,2500.0,2000.0,-1501.7,UPPER,3,HETEROLITHIC
F28,1511.8,1512.0,2500.0,2000.0,-1501.9,UPPER,3,HETEROLITHIC
F28,1512.0,1512.2,2500.0,2000.0,-1502.1,UPPER,2,SAND_SHALY
F28,1512.2,1512.4,2500.0,2000.0,-1502.3,UPPER,1,SAND_CLEAN
F28,1512.4,1512.6,2500.0,2000.0,-1502.5,UPPER,1,SAND_CLEAN
F28,1512.6,1512.8,2500.0,2000.0,-1502.7,UPPER,1,SAND_CLEAN
F28,1512.8,1513.0,2500.0,2000.0,-1502.9,UPPER,1,SAND_CLEAN
F28,1513.0,1513.2,2500.0,2000.0,-1503.1,UPPER,1,SAND_CLEAN
F28,1513.2,1513.4,2500.0,2000.0,-1503.3,UPPER,1,SAND_CLEAN
F28,1513.4,1513.6,2500.0,2000.0,-1503.5,UPPER,1,SAND_CLEAN
F28,1513.6,1513.8,2500.0,2000.0,-1503.7,LOWER,4,SHALE
F28,1513.8,1514.0,2500.0,2000.0,-1503.9,LOWER,4,SHALE
F28,1514.0,1514.2,2500.0,2000.0,-1504.1,LOWER,4,SHALE
F28,1514.2,1514.4,2500.0,2000.0,-1504.3,LOWER,4,SHALE
F28,1514.4,1514.6,2500.0,2000.0,-1504.5,LOWER,4,SHALE
F28,1514.6,1514.8,2500.0,2000.0,-1504.7,LOWER,4,SHALE
F28,1514.8,1515.0,2500.0,2000.0,-1504.9,LOWER,4,SHALE
F28,1515.0,1515.2,2500.0,2000.0,-1505.1,LOWER,4,SHALE
F28,1515.2,1515.4,2500.0,2000.0,-1505.3,LOWER,4,SHALE
F28,1515.4,1515.6,2500.0,2000.0,-1505.5,LOWER,3,HETEROLITHIC
F28,1515.6,1515.8,2500.0,2000.0,-1505.7,LOWER,5,CEMENTED
F28,1515.8,1516.0,2500.0,2000.0,-1505.9,LOWER,5,CEMENTED
F28,1516.0,1516.2,2500.0,2000.0,-1506.1,LOWER,1,SAND_CLEAN
F28,1516.2,1516.4,2500.0,2000.0,-1506.3,LOWER,1,SAND_CLEAN
F28,1516.4,1516.6,2500.0,2000.0,-1506.5,LOWER,1,SAND_CLEAN
F28,1516.6,1516.8,2500.0,2000.0,-1506.7,LOWER,1,SAND_CLEAN
F28,1516.8,1517.0,2500.0,2000.0,-1506.9,LOWER,2,SAND_SHALY
F28,1517.0,1517.2,2500.0,2000.0,-1507.1,LOWER,2,SAND_SHALY
F28,1517.2,1517.4,2500.0,2000.0,-1507.3,LOWER,2,SAND_SHALY
F28,1517.4,1517.6,2500.0,2000.0,-1507.5,LOWER,2,SAND_SHALY
F28,1517.6,1517.8,2500.0,2000.0,-1507.7,LOWER,2,SAND_SHALY
F28,1517.8,1518.0,2500.0,2000.0,-1507.9,LOWER,2,SAND_SHALY
F28,1518.0,1518.2,2500.0,2000.0,-1508.1,LOWER,2,SAND_SHALY
F28,1518.2,1518.4,2500.0,2000.0,-1508.3,LOWER,3,HETEROLITHIC
F28,1518.4,1518.6,2500.0,2000.0,-1508.5,LOWER,3,HETEROLITHIC
F28,1518.6,1518.8,2500.0,2000.0,-1508.7,LOWER,3,HETEROLITHIC
F28,1518.8,1519.0,2500.0,2000.0,-1508.9,LOWER,4,SHALE
F28,1519.0,1519.2,2500.0,2000.0,-1509.1,LOWER,4,SHALE
F28,1519.2,1519.4,2500.0,2000.0,-1509.3,LOWER,4,SHALE
F28,1519.4,1519.6,2500.0,2000.0,-1509.5,LOWER,4,SHALE
F28,1519.6,1519.8,2500.0,2000.0,-1509.7,LOWER,4,SHALE
F28,1519.8,1520.0,2500.0,2000.0,-1509.9,LOWER,4,SHALE
F28,1520.0,1520.2,2500.0,2000.0,-1510.1,LOWER,4,SHALE
F28,1520.2,1520.4,2500.0,2000.0,-1510.3,LOWER,3,HETEROLITHIC
F28,1520.4,1520.6,2500.0,2000.0,-1510.5,LOWER,3,HETEROLITHIC
F28,1520.6,1520.8,2500.0,2000.0,-1510.7,LOWER,3,HETEROLITHIC
F29,1505.4,1505.6,3997.92,3037.18,-1492.78,UPPER,1,SAND_CLEAN
F29,1505.6,1505.8,3997.92,3037.22,-1492.98,UPPER,1,SAND_CLEAN
F29,1505.8,1506.0,3997.92,3037.25,-1493.18,UPPER,1,SAND_CLEAN
F29,1506.0,1506.2,3997.92,3037.28,-1493.37,UPPER,1,SAND_CLEAN
F29,1506.2,1506.4,3997.92,3037.31,-1493.57,UPPER,1,SAND_CLEAN
F29,1506.4,1506.6,3997.91,3037.35,-1493.77,UPPER,1,SAND_CLEAN
F29,1506.6,1506.8,3997.91,3037.38,-1493.96,UPPER,1,SAND_CLEAN
F29,1506.8,1507.0,3997.91,3037.41,-1494.16,UPPER,1,SAND_CLEAN
F29,1507.0,1507.2,3997.91,3037.45,-1494.36,UPPER,1,SAND_CLEAN
F29,1507.2,1507.4,3997.91,3037.48,-1494.56,UPPER,1,SAND_CLEAN
F29,1507.4,1507.6,3997.91,3037.51,-1494.75,UPPER,1,SAND_CLEAN
F29,1507.6,1507.8,3997.9,3037.54,-1494.95,UPPER,1,SAND_CLEAN
F29,1507.8,1508.0,3997.9,3037.58,-1495.15,UPPER,1,SAND_CLEAN
F29,1508.0,1508.2,3997.9,3037.61,-1495.35,UPPER,1,SAND_CLEAN
F29,1508.2,1508.4,3997.9,3037.64,-1495.54,UPPER,5,CEMENTED
F29,1508.4,1508.6,3997.9,3037.68,-1495.74,UPPER,5,CEMENTED
F29,1508.6,1508.8,3997.89,3037.71,-1495.94,UPPER,5,CEMENTED
F29,1508.8,1509.0,3997.89,3037.74,-1496.13,UPPER,1,SAND_CLEAN
F29,1509.0,1509.2,3997.89,3037.77,-1496.33,UPPER,1,SAND_CLEAN
F29,1509.2,1509.4,3997.89,3037.81,-1496.53,UPPER,1,SAND_CLEAN
F29,1509.4,1509.6,3997.89,3037.84,-1496.73,UPPER,1,SAND_CLEAN
F29,1509.6,1509.8,3997.89,3037.87,-1496.92,UPPER,1,SAND_CLEAN
F29,1509.8,1510.0,3997.88,3037.91,-1497.12,UPPER,1,SAND_CLEAN
F29,1510.0,1510.2,3997.88,3037.94,-1497.32,UPPER,1,SAND_CLEAN
F29,1510.2,1510.4,3997.88,3037.97,-1497.52,UPPER,2,SAND_SHALY
F29,1510.4,1510.6,3997.88,3038.0,-1497.71,UPPER,2,SAND_SHALY
F29,1510.6,1510.8,3997.88,3038.04,-1497.91,UPPER,3,HETEROLITHIC
F29,1510.8,1511.0,3997.87,3038.07,-1498.11,UPPER,3,HETEROLITHIC
F29,1511.0,1511.2,3997.87,3038.1,-1498.3,UPPER,4,SHALE
F29,1511.2,1511.4,3997.87,3038.14,-1498.5,UPPER,3,HETEROLITHIC
F29,1511.4,1511.6,3997.87,3038.17,-1498.7,UPPER,3,HETEROLITHIC
F29,1511.6,1511.8,3997.87,3038.2,-1498.9,UPPER,3,HETEROLITHIC
F29,1511.8,1512.0,3997.87,3038.23,-1499.09,UPPER,2,SAND_SHALY
F29,1512.0,1512.2,3997.86,3038.27,-1499.29,UPPER,2,SAND_SHALY
F29,1512.2,1512.4,3997.86,3038.3,-1499.49,UPPER,2,SAND_SHALY
F29,1512.4,1512.6,3997.86,3038.33,-1499.69,UPPER,2,SAND_SHALY
F29,1512.6,1512.8,3997.86,3038.37,-1499.88,UPPER,5,CEMENTED
F29,1512.8,1513.0,3997.86,3038.4,-1500.08,UPPER,5,CEMENTED
F29,1513.0,1513.2,3997.85,3038.43,-1500.28,UPPER,5,CEMENTED
F29,1513.2,1513.4,3997.85,3038.46,-1500.47,UPPER,2,SAND_SHALY
F29,1513.4,1513.6,3997.85,3038.5,-1500.67,UPPER,2,SAND_SHALY
F29,1513.6,1513.8,3997.85,3038.53,-1500.87,UPPER,2,SAND_SHALY
F29,1513.8,1514.0,3997.85,3038.56,-1501.07,UPPER,2,SAND_SHALY
F29,1514.0,1514.2,3997.85,3038.6,-1501.26,UPPER,2,SAND_SHALY
F29,1514.2,1514.4,3997.84,3038.63,-1501.46,UPPER,2,SAND_SHALY
F29,1514.4,1514.6,3997.84,3038.66,-1501.66,UPPER,1,SAND_CLEAN
F29,1514.6,1514.8,3997.84,3038.69,-1501.86,UPPER,1,SAND_CLEAN
F29,1514.8,1515.0,3997.84,3038.73,-1502.05,UPPER,1,SAND_CLEAN
F29,1515.0,1515.2,3997.84,3038.76,-1502.25,UPPER,1,SAND_CLEAN
F29,1515.2,1515.4,3997.83,3038.79,-1502.45,UPPER,1,SAND_CLEAN
F29,1515.4,1515.6,3997.83,3038.83,-1502.64,UPPER,1,SAND_CLEAN
F29,1515.6,1515.8,3997.83,3038.86,-1502.84,UPPER,2,SAND_SHALY
F29,1515.8,1516.0,3997.83,3038.89,-1503.04,UPPER,2,SAND_SHALY
F29,1516.0,1516.2,3997.83,3038.92,-1503.24,LOWER,2,SAND_SHALY
F29,1516.2,1516.4,3997.82,3038.96,-1503.43,LOWER,3,HETEROLITHIC
F29,1516.4,1516.6,3997.82,3038.99,-1503.63,LOWER,3,HETEROLITHIC
F29,1516.6,1516.8,3997.82,3039.02,-1503.83,LOWER,3,HETEROLITHIC
F29,1516.8,1517.0,3997.82,3039.06,-1504.03,LOWER,2,SAND_SHALY
F29,1517.0,1517.2,3997.82,3039.09,-1504.22,LOWER,2,SAND_SHALY
F29,1517.2,1517.4,3997.82,3039.12,-1504.42,LOWER,2,SAND_SHALY
F29,1517.4,1517.6,3997.81,3039.15,-1504.62,LOWER,2,SAND_SHALY
F29,1517.6,1517.8,3997.81,3039.19,-1504.81,LOWER,5,CEMENTED
F29,1517.8,1518.0,3997.81,3039.22,-1505.01,LOWER,3,HETEROLITHIC
F29,1518.0,1518.2,3997.81,3039.25,-1505.21,LOWER,3,HETEROLITHIC
F29,1518.2,1518.4,3997.81,3039.29,-1505.41,LOWER,2,SAND_SHALY
F29,1518.4,1518.6,3997.8,3039.32,-1505.6,LOWER,2,SAND_SHALY
F29,1518.6,1518.8,3997.8,3039.35,-1505.8,LOWER,2,SAND_SHALY
F29,1518.8,1519.0,3997.8,3039.38,-1506.0,LOWER,3,HETEROLITHIC
F29,1519.0,1519.2,3997.8,3039.42,-1506.2,LOWER,3,HETEROLITHIC
F29,1519.2,1519.4,3997.8,3039.45,-1506.39,LOWER,3,HETEROLITHIC
F29,1519.4,1519.6,3997.8,3039.48,-1506.59,LOWER,3,HETEROLITHIC
F29,1519.6,1519.8,3997.79,3039.52,-1506.79,LOWER,3,HETEROLITHIC
F29,1519.8,1520.0,3997.79,3039.55,-1506.98,LOWER,4,SHALE
F29,1520.0,1520.2,3997.79,3039.58,-1507.18,LOWER,4,SHALE
F29,1520.2,1520.4,3997.79,3039.61,-1507.38,LOWER,4,SHALE
F29,1520.4,1520.6,3997.79,3039.65,-1507.58,LOWER,4,SHALE
F29,1520.6,1520.8,3997.78,3039.68,-1507.77,LOWER,4,SHALE
F29,1520.8,1521.0,3997.78,3039.71,-1507.97,LOWER,4,SHALE
F29,1521.0,1521.2,3997.78,3039.75,-1508.17,LOWER,3,HETEROLITHIC
F29,1521.2,1521.4,3997.78,3039.78,-1508.37,LOWER,3,HETEROLITHIC
F29,1521.4,1521.6,3997.78,3039.81,-1508.56,LOWER,3,HETEROLITHIC
F29,1521.6,1521.8,3997.78,3039.84,-1508.76,LOWER,3,HETEROLITHIC
F29,1521.8,1522.0,3997.77,3039.88,-1508.96,LOWER,3,HETEROLITHIC
F29,1522.0,1522.2,3997.77,3039.91,-1509.16,LOWER,3,HETEROLITHIC
F30,1499.4,1499.6,1500.0,3200.0,-1489.5,UPPER,4,SHALE
