X,Y,Z,FACIES,POROSITY,PERM_MD,AI_SEISMIC
2625.0,4125.0,23.5,0,0.0487,0.013,10.266
2625.0,4125.0,24.5,0,0.0527,0.032,10.437
2625.0,4125.0,25.5,0,0.0489,0.005,10.544
2625.0,4125.0,26.5,0,0.0645,0.036,10.604
2625.0,4125.0,27.5,0,0.0406,0.024,10.635
2625.0,4125.0,28.5,0,0.0555,0.003,10.65
2625.0,4125.0,29.5,0,0.0333,0.007,10.656
2625.0,4175.0,0.5,0,0.0543,0.02,10.044
2625.0,4175.0,1.5,0,0.0825,0.104,10.013
2625.0,4175.0,2.5,0,0.0661,0.032,9.967
2625.0,4175.0,3.5,3,0.1591,8.883,9.926
2625.0,4175.0,4.5,3,0.205,35.778,9.909
2625.0,4175.0,5.5,0,0.0349,0.007,9.916
2625.0,4175.0,6.5,0,0.0871,0.042,9.933
2625.0,4175.0,7.5,2,0.0947,0.135,9.935
2625.0,4175.0,8.5,0,0.038,0.011,9.896
2625.0,4175.0,9.5,0,0.0379,0.01,9.801
2625.0,4175.0,10.5,0,0.0406,0.006,9.648
2625.0,4175.0,11.5,2,0.206,37.84,9.445
2625.0,4175.0,12.5,2,0.1846,5.106,9.212
2625.0,4175.0,13.5,2,0.1049,0.158,8.968
2625.0,4175.0,14.5,1,0.2181,109.673,8.74
2625.0,4175.0,15.5,1,0.2407,162.874,8.558
2625.0,4175.0,16.5,1,0.2792,383.898,8.458
2625.0,4175.0,17.5,1,0.2711,729.937,8.474
2625.0,4175.0,18.5,1,0.3127,4345.258,8.623
2625.0,4175.0,19.5,1,0.2603,674.275,8.892
2625.0,4175.0,20.5,0,0.0769,0.056,9.241
2625.0,4175.0,21.5,0,0.0435,0.014,9.612
2625.0,4175.0,22.5,0,0.0443,0.021,9.95
2625.0,4175.0,23.5,0,0.0518,0.022,10.218
2625.0,4175.0,24.5,0,0.0617,0.023,10.409
2625.0,4175.0,25.5,0,0.047,0.006,10.531
2625.0,4175.0,26.5,0,0.0809,0.029,10.605
2625.0,4175.0,27.5,0,0.03,0.007,10.648
2625.0,4175.0,28.5,0,0.0581,0.021,10.673
2625.0,4175.0,29.5,0,0.0391,0.03,10.684
2625.0,4225.0,0.5,0,0.0644,0.026,10.034
2625.0,4225.0,1.5,0,0.0653,0.023,9.998
2625.0,4225.0,2.5,0,0.0541,0.02,9.941
2625.0,4225.0,3.5,3,0.124,1.757,9.888
2625.0,4225.0,4.5,3,0.2131,92.853,9.86
2625.0,4225.0,5.5,0,0.0413,0.012,9.858
2625.0,4225.0,6.5,0,0.0632,0.02,9.869
2625.0,4225.0,7.5,2,0.1064,0.287,9.866
2625.0,4225.0,8.5,0,0.0356,0.013,9.823
2625.0,4225.0,9.5,0,0.0463,0.017,9.724
2625.0,4225.0,10.5,0,0.0641,0.021,9.564
2625.0,4225.0,11.5,2,0.1836,19.794,9.35
2625.0,4225.0,12.5,2,0.158,5.647,9.1
2625.0,4225.0,13.5,2,0.1038,2.021,8.836
2625.0,4225.0,14.5,1,0.2153,181.526,8.586
2625.0,4225.0,15.5,1,0.2308,133.213,8.39
2625.0,4225.0,16.5,1,0.2578,197.761,8.288
2625.0,4225.0,17.5,1,0.2675,699.198,8.317
2625.0,4225.0,18.5,1,0.3,3274.919,8.489
2625.0,4225.0,19.5,1,0.2506,357.598,8.787
2625.0,4225.0,20.5,0,0.086,0.12,9.163
2625.0,4225.0,21.5,0,0.0502,0.034,9.555
2625.0,4225.0,22.5,0,0.0536,0.006,9.907
2625.0,4225.0,23.5,0,0.0544,0.014,10.185
2625.0,4225.0,24.5,0,0.0648,0.016,10.382
2625.0,4225.0,25.5,0,0.0829,0.055,10.509
2625.0,4225.0,26.5,0,0.0664,0.03,10.586
2625.0,4225.0,27.5,0,0.0476,0.027,10.632
2625.0,4225.0,28.5,0,0.0515,0.016,10.658
2625.0,4225.0,29.5,0,0.0492,0.016,10.67
2625.0,4275.0,0.5,0,0.0505,0.011,10.036
2625.0,4275.0,1.5,0,0.0705,0.042,9.991
2625.0,4275.0,2.5,0,0.0549,0.026,9.919
2625.0,4275.0,3.5,3,0.1345,1.213,9.848
2625.0,4275.0,4.5,3,0.2167,16.324,9.799
2625.0,4275.0,5.5,0,0.0471,0.008,9.777
2625.0,4275.0,6.5,0,0.057,0.037,9.769
2625.0,4275.0,7.5,2,0.0845,0.465,9.75
2625.0,4275.0,8.5,0,0.0506,0.097,9.698
2625.0,4275.0,9.5,0,0.0361,0.004,9.598
2625.0,4275.0,10.5,0,0.0912,0.07,9.446
2625.0,4275.0,11.5,2,0.1862,17.638,9.248
2625.0,4275.0,12.5,2,0.1896,16.061,9.015
2625.0,4275.0,13.5,2,0.1142,1.583,8.767
2625.0,4275.0,14.5,1,0.2225,169.377,8.531
2625.0,4275.0,15.5,1,0.2287,152.948,8.346
2625.0,4275.0,16.5,1,0.2818,432.746,8.257
2625.0,4275.0,17.5,1,0.2624,324.361,8.298
2625.0,4275.0,18.5,1,0.2786,2574.415,8.482
2625.0,4275.0,19.5,1,0.2602,360.657,8.789
2625.0,4275.0,20.5,0,0.0847,0.024,9.17
2625.0,4275.0,21.5,0,0.0534,0.011,9.564
2625.0,4275.0,22.5,0,0.0555,0.005,9.916
2625.0,4275.0,23.5,0,0.0628,0.04,10.192
2625.0,4275.0,24.5,0,0.058,0.017,10.386
2625.0,4275.0,25.5,0,0.0505,0.026,10.509
2625.0,4275.0,26.5,0,0.0755,0.1,10.581
2625.0,4275.0,27.5,0,0.0346,0.017,10.621
2625.0,4275.0,28.5,0,0.063,0.056,10.641
2625.0,4275.0,29.5,0,0.0499,0.01,10.649
2625.0,4325.0,0.5,0,0.0519,0.068,9.999
2625.0,4325.0,1.5,0,0.074,0.062,9.946
2625.0,4325.0,2.5,0,0.0615,0.021,9.86
2625.0,4325.0,3.5,3,0.1556,1.675,9.771
2625.0,4325.0,4.5,3,0.1943,10.966,9.701
2625.0,4325.0,5.5,0,0.0721,0.027,9.656
2625.0,4325.0,6.5,0,0.043,0.011,9.627
2625.0,4325.0,7.5,2,0.1135,0.849,9.591
2625.0,4325.0,8.5,0,0.0268,0.007,9.53
2625.0,4325.0,9.5,0,0.0523,0.028,9.434
2625.0,4325.0,10.5,0,0.0854,0.017,9.299
2625.0,4325.0,11.5,0,0.0596,0.018,9.129
2625.0,4325.0,12.5,0,0.0723,0.039,8.931
2625.0,4325.0,13.5,2,0.1109,1.336,8.718
2625.0,4325.0,14.5,1,0.2245,175.253,8.514
2625.0,4325.0,15.5,1,0.2546,783.957,8.355
2625.0,4325.0,16.5,1,0.2806,575.104,8.284
2625.0,4325.0,17.5,1,0.2478,794.269,8.338
2625.0,4325.0,18.5,1,0.283,1307.822,8.529
2625.0,4325.0,19.5,1,0.2291,233.453,8.837
2625.0,4325.0,20.5,0,0.0652,0.022,9.215
2625.0,4325.0,21.5,0,0.0382,0.003,9.603
2625.0,4325.0,22.5,0,0.0591,0.023,9.948
2625.0,4325.0,23.5,0,0.0656,0.039,10.218
2625.0,4325.0,24.5,0,0.047,0.008,10.406
2625.0,4325.0,25.5,0,0.0519,0.016,10.522
2625.0,4325.0,26.5,0,0.075,0.017,10.587
2625.0,4325.0,27.5,0,0.0472,0.014,10.618
2625.0,4325.0,28.5,0,0.0467,0.017,10.631
2625.0,4325.0,29.5,0,0.0559,0.025,10.635
2625.0,4375.0,0.5,0,0.0514,0.033,9.909
2625.0,4375.0,1.5,0,0.0673,0.029,9.848
2625.0,4375.0,2.5,0,0.0635,0.029,9.747
2625.0,4375.0,3.5,3,0.1901,18.93,9.637
2625.0,4375.0,4.5,3,0.1956,33.265,9.544
2625.0,4375.0,5.5,0,0.0512,0.017,9.476
2625.0,4375.0,6.5,0,0.0478,0.009,9.425
2625.0,4375.0,7.5,2,0.0995,0.195,9.376
2625.0,4375.0,8.5,0,0.0311,0.016,9.314
2625.0,4375.0,9.5,1,0.1921,28.829,9.235
2625.0,4375.0,10.5,1,0.2638,1129.031,9.14
2625.0,4375.0,11.5,1,0.2135,112.348,9.033
2625.0,4375.0,12.5,0,0.0702,0.027,8.913
2625.0,4375.0,13.5,2,0.0871,0.286,8.783
2625.0,4375.0,14.5,1,0.2347,344.36,8.653
2625.0,4375.0,15.5,1,0.2665,454.342,8.55
2625.0,4375.0,16.5,1,0.2626,983.302,8.508
2625.0,4375.0,17.5,1,0.2573,823.483,8.562
2625.0,4375.0,18.5,1,0.271,1933.426,8.729
2625.0,4375.0,19.5,1,0.2488,138.136,8.999
2625.0,4375.0,20.5,0,0.0578,0.027,9.334
2625.0,4375.0,21.5,0,0.0604,0.022,9.683
2625.0,4375.0,22.5,0,0.0608,0.03,9.999
2625.0,4375.0,23.5,0,0.0668,0.061,10.25
2625.0,4375.0,24.5,0,0.0609,0.043,10.427
2625.0,4375.0,25.5,0,0.0616,0.011,10.538
2625.0,4375.0,26.5,0,0.0738,0.031,10.6
2625.0,4375.0,27.5,0,0.0363,0.023,10.629
2625.0,4375.0,28.5,0,0.0308,0.004,10.641
2625.0,4375.0,29.5,0,0.0639,0.052,10.645
2625.0,4425.0,0.5,0,0.0679,0.066,9.786
2625.0,4425.0,1.5,0,0.0821,0.025,9.712
2625.0,4425.0,2.5,0,0.064,0.02,9.588
2625.0,4425.0,3.5,3,0.2273,107.402,9.449
2625.0,4425.0,4.5,3,0.1874,12.6,9.327
2625.0,4425.0,5.5,0,0.0624,0.021,9.237
2625.0,4425.0,6.5,0,0.0325,0.022,9.179
2625.0,4425.0,7.5,2,0.1363,0.443,9.141
2625.0,4425.0,8.5,1,0.2022,112.427,9.113
2625.0,4425.0,9.5,1,0.2185,51.45,9.091
2625.0,4425.0,10.5,1,0.2176,378.841,9.075
2625.0,4425.0,11.5,1,0.2274,335.449,9.066
2625.0,4425.0,12.5,0,0.0626,0.049,9.06
2625.0,4425.0,13.5,2,0.1465,6.148,9.046
2625.0,4425.0,14.5,0,0.0551,0.023,9.02
2625.0,4425.0,15.5,0,0.0771,0.026,8.989
2625.0,4425.0,16.5,0,0.0545,0.049,8.975
2625.0,4425.0,17.5,1,0.2675,1571.603,9.011
2625.0,4425.0,18.5,1,0.2512,2211.878,9.121
2625.0,4425.0,19.5,1,0.2336,237.116,9.311
2625.0,4425.0,20.5,0,0.0779,0.095,9.56
2625.0,4425.0,21.5,0,0.0687,0.071,9.833
2625.0,4425.0,22.5,0,0.0393,0.012,10.09
2625.0,4425.0,23.5,0,0.0803,0.058,10.302
2625.0,4425.0,24.5,0,0.0328,0.014,10.458
2625.0,4425.0,25.5,0,0.0333,0.018,10.56
2625.0,4425.0,26.5,0,0.0744,0.033,10.62
2625.0,4425.0,27.5,0,0.0409,0.017,10.652
2625.0,4425.0,28.5,0,0.0221,0.004,10.667
2625.0,4425.0,29.5,0,0.0475,0.008,10.673
2625.0,4475.0,0.5,0,0.0711,0.01,9.698
2625.0,4475.0,1.5,0,0.0932,0.111,9.609
2625.0,4475.0,2.5,0,0.0546,0.042,9.458
2625.0,4475.0,3.5,3,0.2216,18.814,9.285
2625.0,4475.0,4.5,3,0.2011,26.228,9.132
2625.0,4475.0,5.5,0,0.0666,0.064,9.026
2625.0,4475.0,6.5,1,0.2027,57.921,8.972
2625.0,4475.0,7.5,1,0.2428,558.124,8.963
2625.0,4475.0,8.5,0,0.0391,0.018,8.984
2625.0,4475.0,9.5,1,0.2203,555.668,9.023
2625.0,4475.0,10.5,1,0.2084,38.041,9.071
2625.0,4475.0,11.5,1,0.2129,84.945,9.121
2625.0,4475.0,12.5,0,0.0625,0.019,9.167
2625.0,4475.0,13.5,2,0.1292,2.974,9.199
2625.0,4475.0,14.5,0,0.0663,0.018,9.209
2625.0,4475.0,15.5,0,0.0778,0.089,9.203
2625.0,4475.0,16.5,0,0.0446,0.008,9.199
2625.0,4475.0,17.5,0,0.0757,0.113,9.229
2625.0,4475.0,18.5,2,0.167,5.242,9.316
2625.0,4475.0,19.5,2,0.1526,0.885,9.471
2625.0,4475.0,20.5,0,0.0749,0.045,9.681
2625.0,4475.0,21.5,0,0.0566,0.02,9.914
2625.0,4475.0,22.5,0,0.0548,0.009,10.137
2625.0,4475.0,23.5,0,0.0611,0.017,10.323
2625.0,4475.0,24.5,0,0.0527,0.017,10.46
2625.0,4475.0,25.5,0,0.032,0.01,10.551
2625.0,4475.0,26.5,0,0.085,0.06,10.606
2625.0,4475.0,27.5,0,0.0629,0.034,10.637
2625.0,4475.0,28.5,0,0.0383,0.02,10.653
2625.0,4475.0,29.5,0,0.0434,0.042,10.66
2625.0,4525.0,0.5,0,0.0728,0.072,9.662
2625.0,4525.0,1.5,0,0.0875,0.048,9.561
2625.0,4525.0,2.5,0,0.0675,0.04,9.388
2625.0,4525.0,3.5,3,0.2299,55.52,9.19
2625.0,4525.0,4.5,3,0.1732,20.541,9.015
2625.0,4525.0,5.5,1,0.2339,391.513,8.9
2625.0,4525.0,6.5,1,0.177,35.826,8.858
2625.0,4525.0,7.5,1,0.2608,663.266,8.879
2625.0,4525.0,8.5,0,0.0594,0.017,8.939
2625.0,4525.0,9.5,0,0.0551,0.015,9.013
2625.0,4525.0,10.5,1,0.1984,33.661,9.075
2625.0,4525.0,11.5,1,0.2164,56.474,9.111
2625.0,4525.0,12.5,0,0.0514,0.013,9.115
2625.0,4525.0,13.5,2,0.1269,0.866,9.089
2625.0,4525.0,14.5,0,0.069,0.037,9.044
2625.0,4525.0,15.5,0,0.0739,0.011,9.002
2625.0,4525.0,16.5,1,0.2212,134.627,8.994
2625.0,4525.0,17.5,1,0.2729,433.585,9.047
2625.0,4525.0,18.5,1,0.2896,1852.67,9.179
2625.0,4525.0,19.5,2,0.1544,3.571,9.383
2625.0,4525.0,20.5,0,0.0915,0.067,9.634
2625.0,4525.0,21.5,0,0.0751,0.03,9.894
2625.0,4525.0,22.5,0,0.0558,0.028,10.125
2625.0,4525.0,23.5,0,0.0616,0.019,10.306
2625.0,4525.0,24.5,0,0.0534,0.034,10.43
2625.0,4525.0,25.5,0,0.0655,0.021,10.506
2625.0,4525.0,26.5,0,0.088,0.046,10.548
2625.0,4525.0,27.5,0,0.0686,0.055,10.57
2625.0,4525.0,28.5,0,0.0547,0.012,10.58
2625.0,4525.0,29.5,0,0.0509,0.011,10.585
2625.0,4575.0,0.5,0,0.083,0.036,9.655
2625.0,4575.0,1.5,0,0.0731,0.03,9.547
2625.0,4575.0,2.5,0,0.0623,0.015,9.36
2625.0,4575.0,3.5,3,0.2051,85.809,9.147
2625.0,4575.0,4.5,1,0.2444,574.918,8.962
2625.0,4575.0,5.5,1,0.1941,124.78,8.846
2625.0,4575.0,6.5,1,0.1755,10.516,8.819
2625.0,4575.0,7.5,1,0.29,1165.535,8.87
2625.0,4575.0,8.5,0,0.065,0.059,8.968
2625.0,4575.0,9.5,0,0.0476,0.009,9.075
2625.0,4575.0,10.5,0,0.0284,0.004,9.155
2625.0,4575.0,11.5,0,0.0572,0.014,9.189
2625.0,4575.0,12.5,0,0.0499,0.009,9.173
2625.0,4575.0,13.5,2,0.129,2.4,9.121
2625.0,4575.0,14.5,1,0.2569,441.714,9.058
2625.0,4575.0,15.5,1,0.2575,306.678,9.015
2625.0,4575.0,16.5,1,0.2272,200.075,9.023
2625.0,4575.0,17.5,1,0.2529,445.169,9.106
2625.0,4575.0,18.5,1,0.2619,1317.025,9.267
2625.0,4575.0,19.5,0,0.0579,0.07,9.49
2625.0,4575.0,20.5,0,0.0808,0.058,9.742
2625.0,4575.0,21.5,0,0.0513,0.023,9.985
2625.0,4575.0,22.5,0,0.0505,0.028,10.187
2625.0,4575.0,23.5,0,0.0389,0.007,10.332
2625.0,4575.0,24.5,0,0.0556,0.007,10.421
2625.0,4575.0,25.5,0,0.0461,0.019,10.466
2625.0,4575.0,26.5,0,0.093,0.123,10.483
2625.0,4575.0,27.5,0,0.0691,0.018,10.486
2625.0,4575.0,28.5,0,0.0524,0.014,10.485
2625.0,4575.0,29.5,0,0.0774,0.13,10.483
2625.0,4625.0,0.5,0,0.0848,0.048,9.649
2625.0,4625.0,1.5,0,0.0688,0.033,9.536
2625.0,4625.0,2.5,0,0.0534,0.034,9.341
2625.0,4625.0,3.5,3,0.1893,11.461,9.118
2625.0,4625.0,4.5,1,0.2319,121.491,8.926
2625.0,4625.0,5.5,1,0.1862,11.614,8.813
2625.0,4625.0,6.5,1,0.1854,17.418,8.798
2625.0,4625.0,7.5,1,0.2926,375.664,8.874
2625.0,4625.0,8.5,0,0.0577,0.007,9.007
2625.0,4625.0,9.5,0,0.0343,0.005,9.157
2625.0,4625.0,10.5,0,0.0254,0.01,9.288
2625.0,4625.0,11.5,0,0.0522,0.061,9.382
2625.0,4625.0,12.5,0,0.0506,0.04,9.438
2625.0,4625.0,13.5,2,0.1502,4.184,9.466
2625.0,4625.0,14.5,0,0.0681,0.036,9.484
2625.0,4625.0,15.5,0,0.0665,0.046,9.509
2625.0,4625.0,16.5,0,0.0567,0.02,9.558
2625.0,4625.0,17.5,0,0.0524,0.037,9.642
2625.0,4625.0,18.5,1,0.2049,50.381,9.764
2625.0,4625.0,19.5,0,0.0492,0.028,9.913
2625.0,4625.0,20.5,0,0.0599,0.023,10.073
2625.0,4625.0,21.5,0,0.0625,0.038,10.219
2625.0,4625.0,22.5,0,0.0352,0.007,10.333
2625.0,4625.0,23.5,0,0.0494,0.035,10.406
2625.0,4625.0,24.5,0,0.051,0.036,10.439
2625.0,4625.0,25.5,0,0.074,0.02,10.444
2625.0,4625.0,26.5,0,0.0809,0.032,10.432
2625.0,4625.0,27.5,0,0.0836,0.056,10.416
2625.0,4625.0,28.5,0,0.0697,0.043,10.403
2625.0,4625.0,29.5,0,0.0966,0.105,10.396
2625.0,4675.0,0.5,0,0.079,0.075,9.629
2625.0,4675.0,1.5,0,0.0752,0.048,9.51
2625.0,4675.0,2.5,0,0.0761,0.024,9.305
2625.0,4675.0,3.5,3,0.2056,7.763,9.07
2625.0,4675.0,4.5,1,0.2172,177.614,8.866
2625.0,4675.0,5.5,1,0.2038,37.037,8.742
2625.0,4675.0,6.5,1,0.2036,46.778,8.72
2625.0,4675.0,7.5,1,0.2748,1433.168,8.793
2625.0,4675.0,8.5,0,0.0657,0.025,8.931
2625.0,4675.0,9.5,0,0.0313,0.014,9.096
2625.0,4675.0,10.5,0,0.0238,0.01,9.26
2625.0,4675.0,11.5,0,0.0686,0.019,9.409
2625.0,4675.0,12.5,0,0.0633,0.016,9.544
2625.0,4675.0,13.5,2,0.1177,2.571,9.67
2625.0,4675.0,14.5,0,0.0557,0.049,9.79
2625.0,4675.0,15.5,0,0.0573,0.028,9.905
2625.0,4675.0,16.5,0,0.0696,0.042,10.012
2625.0,4675.0,17.5,0,0.0322,0.008,10.113
2625.0,4675.0,18.5,2,0.1449,1.564,10.207
2625.0,4675.0,19.5,0,0.0352,0.003,10.294
2625.0,4675.0,20.5,0,0.0796,0.115,10.371
2625.0,4675.0,21.5,0,0.0623,0.012,10.431
2625.0,4675.0,22.5,0,0.0522,0.029,10.468
2625.0,4675.0,23.5,0,0.0551,0.035,10.479
2625.0,4675.0,24.5,0,0.0603,0.03,10.467
2625.0,4675.0,25.5,0,0.0744,0.042,10.441
2625.0,4675.0,26.5,0,0.0802,0.035,10.41
2625.0,4675.0,27.5,0,0.0955,0.075,10.382
2625.0,4675.0,28.5,0,0.0869,0.058,10.361
2625.0,4675.0,29.5,0,0.0718,0.024,10.35
2625.0,4725.0,0.5,0,0.0745,0.034,9.61
2625.0,4725.0,1.5,0,0.0781,0.072,9.488
2625.0,4725.0,2.5,0,0.086,0.051,9.276
2625.0,4725.0,3.5,3,0.2132,42.756,9.029
2625.0,4725.0,4.5,1,0.2491,111.453,8.805
2625.0,4725.0,5.5,1,0.2209,130.383,8.653
2625.0,4725.0,6.5,1,0.1904,84.729,8.594
2625.0,4725.0,7.5,1,0.2697,1505.673,8.624
2625.0,4725.0,8.5,0,0.0635,0.033,8.721
2625.0,4725.0,9.5,0,0.0472,0.022,8.855
2625.0,4725.0,10.5,1,0.1875,213.772,9.008
2625.0,4725.0,11.5,1,0.2465,460.698,9.173
2625.0,4725.0,12.5,0,0.0605,0.024,9.35
2625.0,4725.0,13.5,2,0.1154,1.137,9.54
2625.0,4725.0,14.5,0,0.0579,0.027,9.738
2625.0,4725.0,15.5,0,0.049,0.006,9.934
2625.0,4725.0,16.5,0,0.0703,0.09,10.113
2625.0,4725.0,17.5,0,0.0309,0.004,10.265
2625.0,4725.0,18.5,0,0.0426,0.014,10.383
2625.0,4725.0,19.5,0,0.0407,0.013,10.467
2625.0,4725.0,20.5,0,0.074,0.027,10.519
2625.0,4725.0,21.5,0,0.0491,0.014,10.542
2625.0,4725.0,22.5,0,0.0532,0.016,10.54
2625.0,4725.0,23.5,0,0.0595,0.023,10.519
2625.0,4725.0,24.5,0,0.0623,0.024,10.486
2625.0,4725.0,25.5,0,0.0935,0.083,10.446
2625.0,4725.0,26.5,0,0.0766,0.042,10.407
2625.0,4725.0,27.5,0,0.0939,0.048,10.374
2625.0,4725.0,28.5,0,0.074,0.052,10.351
2625.0,4725.0,29.5,0,0.0874,0.021,10.339
2625.0,4775.0,0.5,0,0.0702,0.08,9.648
2625.0,4775.0,1.5,0,0.0643,0.06,9.532
2625.0,4775.0,2.5,0,0.0831,0.06,9.328
2625.0,4775.0,3.5,3,0.2047,94.142,9.081
2625.0,4775.0,4.5,1,0.2193,90.157,8.844
2625.0,4775.0,5.5,1,0.2139,153.23,8.655
2625.0,4775.0,6.5,1,0.1981,122.079,8.538
2625.0,4775.0,7.5,1,0.2572,643.441,8.496
2625.0,4775.0,8.5,0,0.0539,0.016,8.516
2625.0,4775.0,9.5,1,0.2013,50.795,8.586
2625.0,4775.0,10.5,1,0.2183,154.791,8.698
2625.0,4775.0,11.5,1,0.2897,1323.456,8.847
2625.0,4775.0,12.5,0,0.0464,0.015,9.034
2625.0,4775.0,13.5,2,0.1272,2.817,9.255
2625.0,4775.0,14.5,2,0.1785,11.354,9.501
2625.0,4775.0,15.5,0,0.0726,0.024,9.754
2625.0,4775.0,16.5,0,0.0773,0.079,9.993
2625.0,4775.0,17.5,0,0.0364,0.008,10.201
2625.0,4775.0,18.5,0,0.0527,0.012,10.364
2625.0,4775.0,19.5,0,0.0426,0.013,10.477
2625.0,4775.0,20.5,0,0.0723,0.123,10.543
2625.0,4775.0,21.5,0,0.0395,0.034,10.568
2625.0,4775.0,22.5,0,0.0592,0.012,10.562
2625.0,4775.0,23.5,0,0.0743,0.085,10.537
2625.0,4775.0,24.5,0,0.0747,0.063,10.5
2625.0,4775.0,25.5,0,0.0938,0.115,10.459
2625.0,4775.0,26.5,0,0.0748,0.028,10.42
2625.0,4775.0,27.5,0,0.0917,0.118,10.387
2625.0,4775.0,28.5,0,0.0884,0.026,10.364
2625.0,4775.0,29.5,0,0.0863,0.098,10.351
2625.0,4825.0,0.5,0,0.0553,0.009,9.758
2625.0,4825.0,1.5,0,0.0742,0.034,9.658
2625.0,4825.0,2.5,0,0.0964,0.041,9.476
2625.0,4825.0,3.5,3,0.1522,8.986,9.247
2625.0,4825.0,4.5,3,0.1613,5.482,9.008
2625.0,4825.0,5.5,1,0.2072,62.877,8.79
2625.0,4825.0,6.5,1,0.2041,52.075,8.615
2625.0,4825.0,7.5,1,0.2123,90.704,8.492
2625.0,4825.0,8.5,1,0.2619,595.368,8.427
2625.0,4825.0,9.5,1,0.229,135.438,8.419
2625.0,4825.0,10.5,1,0.2052,74.66,8.472
2625.0,4825.0,11.5,1,0.2711,1263.031,8.585
2625.0,4825.0,12.5,0,0.0653,0.026,8.758
2625.0,4825.0,13.5,2,0.1314,0.537,8.986
2625.0,4825.0,14.5,2,0.1623,1.824,9.254
2625.0,4825.0,15.5,2,0.1891,7.835,9.542
2625.0,4825.0,16.5,0,0.1012,0.305,9.825
2625.0,4825.0,17.5,0,0.0503,0.02,10.078
2625.0,4825.0,18.5,0,0.0525,0.029,10.284
2625.0,4825.0,19.5,0,0.0459,0.032,10.432
2625.0,4825.0,20.5,0,0.0546,0.038,10.526
2625.0,4825.0,21.5,0,0.0588,0.028,10.572
2625.0,4825.0,22.5,0,0.0488,0.044,10.584
2625.0,4825.0,23.5,0,0.0568,0.049,10.571
2625.0,4825.0,24.5,0,0.0517,0.034,10.544
2625.0,4825.0,25.5,0,0.0713,0.108,10.51
2625.0,4825.0,26.5,0,0.0619,0.032,10.472
2625.0,4825.0,27.5,0,0.079,0.031,10.438
2625.0,4825.0,28.5,0,0.0761,0.036,10.41
2625.0,4825.0,29.5,0,0.0965,0.126,10.395
2625.0,4875.0,0.5,0,0.0727,0.012,9.908
2625.0,4875.0,1.5,0,0.0569,0.021,9.821
2625.0,4875.0,2.5,0,0.095,0.204,9.662
2625.0,4875.0,3.5,3,0.167,7.717,9.453
2625.0,4875.0,4.5,3,0.1703,10.95,9.222
2625.0,4875.0,5.5,0,0.0427,0.009,8.995
2625.0,4875.0,6.5,2,0.1314,2.415,8.79
2625.0,4875.0,7.5,1,0.1952,45.297,8.623
2625.0,4875.0,8.5,1,0.2741,604.015,8.502
2625.0,4875.0,9.5,1,0.2337,215.75,8.437
2625.0,4875.0,10.5,1,0.2274,35.006,8.433
2625.0,4875.0,11.5,1,0.2499,521.393,8.497
2625.0,4875.0,12.5,0,0.0458,0.014,8.634
2625.0,4875.0,13.5,1,0.2036,124.962,8.84
2625.0,4875.0,14.5,1,0.261,301.711,9.103
2625.0,4875.0,15.5,0,0.0827,0.04,9.401
2625.0,4875.0,16.5,0,0.09,0.06,9.704
2625.0,4875.0,17.5,0,0.0535,0.022,9.982
2625.0,4875.0,18.5,0,0.0672,0.022,10.211
2625.0,4875.0,19.5,0,0.0616,0.037,10.383
2625.0,4875.0,20.5,0,0.0263,0.007,10.498
2625.0,4875.0,21.5,0,0.0622,0.031,10.564
2625.0,4875.0,22.5,0,0.0416,0.016,10.593
2625.0,4875.0,23.5,0,0.0517,0.015,10.595
2625.0,4875.0,24.5,0,0.0323,0.005,10.576
2625.0,4875.0,25.5,0,0.049,0.146,10.543
2625.0,4875.0,26.5,0,0.0519,0.024,10.5
2625.0,4875.0,27.5,0,0.0454,0.025,10.454
2625.0,4875.0,28.5,0,0.0864,0.049,10.416
2625.0,4875.0,29.5,0,0.0886,0.052,10.394
2625.0,4925.0,0.5,0,0.0759,0.029,10.025
2625.0,4925.0,1.5,0,0.0693,0.039,9.944
2625.0,4925.0,2.5,0,0.0877,0.058,9.793
2625.0,4925.0,3.5,0,0.037,0.014,9.594
2625.0,4925.0,4.5,0,0.0722,0.034,9.373
2625.0,4925.0,5.5,1,0.2129,47.968,9.155
2625.0,4925.0,6.5,1,0.2159,99.068,8.96
2625.0,4925.0,7.5,1,0.2029,81.442,8.799
2625.0,4925.0,8.5,0,0.1066,0.157,8.675
2625.0,4925.0,9.5,1,0.2342,165.711,8.589
2625.0,4925.0,10.5,1,0.2272,116.99,8.547
2625.0,4925.0,11.5,1,0.2561,320.718,8.562
2625.0,4925.0,12.5,1,0.2216,402.929,8.649
2625.0,4925.0,13.5,1,0.2001,46.282,8.817
2625.0,4925.0,14.5,1,0.2695,520.661,9.06
2625.0,4925.0,15.5,0,0.0821,0.07,9.352
2625.0,4925.0,16.5,0,0.0748,0.045,9.657
2625.0,4925.0,17.5,0,0.0689,0.051,9.939
2625.0,4925.0,18.5,0,0.0812,0.051,10.171
2625.0,4925.0,19.5,0,0.0537,0.035,10.343
2625.0,4925.0,20.5,0,0.0493,0.024,10.457
2625.0,4925.0,21.5,0,0.0668,0.05,10.522
2625.0,4925.0,22.5,0,0.0488,0.05,10.547
2625.0,4925.0,23.5,0,0.057,0.036,10.539
2625.0,4925.0,24.5,0,0.0354,0.012,10.502
