WELL,MD,X,Y,Z,GR,RHOB,NPHI,DT,RT,PHIE,SW,VSH,ZONE
WELL-10,2750.5,5654.01,10145.75,-2485.63,107.6,2.577,0.28,80.4,2.708,0.09,1.0,0.825,SEAL_SHALE
WELL-10,2751.0,5653.97,10145.74,-2486.13,114.4,2.543,0.295,82.8,2.672,0.09,1.0,0.837,SEAL_SHALE
WELL-10,2751.5,5653.92,10145.72,-2486.62,112.9,2.564,0.308,78.0,2.548,0.09,1.0,0.82,SEAL_SHALE
WELL-10,2752.0,5653.88,10145.7,-2487.12,110.4,2.564,0.323,80.5,2.649,0.09,1.0,0.846,SEAL_SHALE
WELL-10,2752.5,5653.84,10145.69,-2487.62,100.5,2.569,0.279,79.9,2.849,0.09,1.0,0.763,SEAL_SHALE
WELL-10,2753.0,5653.8,10145.67,-2488.12,105.1,2.569,0.262,80.6,2.57,0.09,1.0,0.745,SEAL_SHALE
WELL-10,2753.5,5653.76,10145.66,-2488.62,100.6,2.554,0.288,80.7,2.559,0.09,1.0,0.806,SEAL_SHALE
WELL-10,2754.0,5653.72,10145.64,-2489.12,103.0,2.579,0.296,83.4,2.776,0.09,1.0,0.799,SEAL_SHALE
WELL-10,2754.5,5653.68,10145.62,-2489.61,113.9,2.569,0.308,82.0,2.615,0.09,1.0,0.846,SEAL_SHALE
WELL-10,2755.0,5653.64,10145.61,-2490.11,110.4,2.554,0.293,80.9,2.969,0.09,1.0,0.838,SEAL_SHALE
WELL-10,2755.5,5653.6,10145.59,-2490.61,106.6,2.569,0.281,77.7,2.571,0.09,1.0,0.816,SEAL_SHALE
WELL-10,2756.0,5653.55,10145.57,-2491.11,116.5,2.548,0.286,78.7,2.663,0.09,1.0,0.8,SEAL_SHALE
WELL-10,2756.5,5653.51,10145.56,-2491.61,99.1,2.577,0.269,81.5,2.617,0.09,1.0,0.79,SEAL_SHALE
WELL-10,2757.0,5653.47,10145.54,-2492.1,97.0,2.556,0.278,79.7,2.732,0.09,1.0,0.764,SEAL_SHALE
WELL-10,2757.5,5653.43,10145.53,-2492.6,103.4,2.566,0.278,77.9,2.814,0.09,1.0,0.804,SEAL_SHALE
WELL-10,2758.0,5653.39,10145.51,-2493.1,106.3,2.59,0.285,81.6,3.18,0.09,1.0,0.798,SEAL_SHALE
WELL-10,2758.5,5653.35,10145.49,-2493.6,112.7,2.571,0.296,81.4,2.55,0.09,1.0,0.871,SEAL_SHALE
WELL-10,2759.0,5653.31,10145.48,-2494.1,110.5,2.585,0.313,81.4,2.393,0.09,1.0,0.854,SEAL_SHALE
WELL-10,2759.5,5653.27,10145.46,-2494.59,126.0,2.562,0.31,81.2,2.679,0.09,1.0,0.897,SEAL_SHALE
WELL-10,2760.0,5653.23,10145.44,-2495.09,102.5,2.584,0.307,79.8,2.689,0.09,1.0,0.852,SEAL_SHALE
WELL-10,2760.5,5653.18,10145.43,-2495.59,111.0,2.548,0.302,79.3,2.641,0.09,1.0,0.874,SEAL_SHALE
WELL-10,2761.0,5653.14,10145.41,-2496.09,112.1,2.56,0.32,78.2,2.72,0.09,1.0,0.884,SEAL_SHALE
WELL-10,2761.5,5653.1,10145.4,-2496.59,117.6,2.571,0.321,83.5,2.577,0.09,1.0,0.906,SEAL_SHALE
WELL-10,2762.0,5653.06,10145.38,-2497.08,118.0,2.587,0.307,80.6,2.866,0.09,1.0,0.908,SEAL_SHALE
WELL-10,2762.5,5653.02,10145.36,-2497.58,112.8,2.584,0.307,80.3,2.56,0.09,1.0,0.879,SEAL_SHALE
WELL-10,2763.0,5652.98,10145.35,-2498.08,115.9,2.574,0.301,80.4,2.695,0.09,1.0,0.803,SEAL_SHALE
WELL-10,2763.5,5652.94,10145.33,-2498.58,115.5,2.561,0.299,79.4,2.685,0.09,1.0,0.869,SEAL_SHALE
WELL-10,2764.0,5652.89,10145.31,-2499.08,111.3,2.576,0.316,80.8,2.583,0.09,1.0,0.894,SEAL_SHALE
WELL-10,2764.5,5652.85,10145.3,-2499.57,114.4,2.582,0.317,76.8,2.518,0.09,1.0,0.9,SEAL_SHALE
WELL-10,2765.0,5652.81,10145.28,-2500.07,107.1,2.546,0.285,80.7,2.781,0.09,1.0,0.797,SEAL_SHALE
WELL-10,2765.5,5652.77,10145.27,-2500.57,110.2,2.591,0.297,81.3,2.713,0.09,1.0,0.826,SEAL_SHALE
WELL-10,2766.0,5652.73,10145.25,-2501.07,102.6,2.568,0.288,80.4,2.842,0.09,1.0,0.77,SEAL_SHALE
WELL-10,2766.5,5652.69,10145.23,-2501.57,109.3,2.575,0.295,81.4,2.836,0.09,1.0,0.834,SEAL_SHALE
WELL-10,2767.0,5652.65,10145.22,-2502.06,119.7,2.585,0.322,81.0,2.647,0.09,1.0,0.883,SEAL_SHALE
WELL-10,2767.5,5652.6,10145.2,-2502.56,123.5,2.57,0.34,79.4,2.626,0.09,1.0,0.927,SEAL_SHALE
WELL-10,2768.0,5652.56,10145.18,-2503.06,119.4,2.572,0.319,79.3,2.857,0.09,1.0,0.895,SEAL_SHALE
WELL-10,2768.5,5652.52,10145.17,-2503.56,111.7,2.567,0.305,80.9,2.808,0.09,1.0,0.786,SEAL_SHALE
WELL-10,2769.0,5652.48,10145.15,-2504.06,113.6,2.554,0.318,81.7,2.609,0.09,1.0,0.874,SEAL_SHALE
WELL-10,2769.5,5652.44,10145.13,-2504.55,118.7,2.566,0.298,78.3,2.815,0.09,1.0,0.827,SEAL_SHALE
WELL-10,2770.0,5652.4,10145.12,-2505.05,109.8,2.56,0.288,84.2,2.481,0.09,1.0,0.84,SEAL_SHALE
WELL-10,2770.5,5652.35,10145.1,-2505.55,112.6,2.56,0.311,78.2,2.744,0.09,1.0,0.84,SEAL_SHALE
WELL-10,2771.0,5652.31,10145.09,-2506.05,112.3,2.57,0.317,80.4,2.498,0.09,1.0,0.867,SEAL_SHALE
WELL-10,2771.5,5652.27,10145.07,-2506.55,124.7,2.558,0.305,78.4,2.51,0.09,1.0,0.903,SEAL_SHALE
WELL-10,2772.0,5652.23,10145.05,-2507.04,110.4,2.567,0.299,80.4,2.659,0.09,1.0,0.803,SEAL_SHALE
WELL-10,2772.5,5652.19,10145.04,-2507.54,111.2,2.564,0.308,80.4,2.473,0.09,1.0,0.866,SEAL_SHALE
WELL-10,2773.0,5652.15,10145.02,-2508.04,114.8,2.565,0.3,81.8,2.819,0.09,1.0,0.866,SEAL_SHALE
WELL-10,2773.5,5652.11,10145.0,-2508.54,98.6,2.564,0.294,76.8,2.708,0.09,1.0,0.801,SEAL_SHALE
WELL-10,2774.0,5652.06,10144.99,-2509.04,116.4,2.58,0.302,80.0,2.672,0.09,1.0,0.846,SEAL_SHALE
WELL-10,2774.5,5652.02,10144.97,-2509.53,121.9,2.569,0.307,79.2,2.528,0.09,1.0,0.867,SEAL_SHALE
WELL-10,2775.0,5651.98,10144.96,-2510.03,120.8,2.576,0.278,79.9,3.03,0.09,1.0,0.816,SEAL_SHALE
WELL-10,2775.5,5651.94,10144.94,-2510.53,108.4,2.577,0.315,80.3,2.716,0.09,1.0,0.84,SEAL_SHALE
WELL-10,2776.0,5651.9,10144.92,-2511.03,100.5,2.572,0.293,79.7,2.702,0.09,1.0,0.794,SEAL_SHALE
WELL-10,2776.5,5651.86,10144.91,-2511.53,103.8,2.575,0.299,83.1,2.664,0.09,1.0,0.806,SEAL_SHALE
WELL-10,2777.0,5651.82,10144.89,-2512.02,114.6,2.573,0.293,81.9,2.754,0.09,1.0,0.867,SEAL_SHALE
WELL-10,2777.5,5651.77,10144.87,-2512.52,113.3,2.571,0.302,79.8,2.678,0.09,1.0,0.853,SEAL_SHALE
WELL-10,2778.0,5651.73,10144.86,-2513.02,106.8,2.572,0.305,80.5,2.644,0.09,1.0,0.837,SEAL_SHALE
WELL-10,2778.5,5651.69,10144.84,-2513.52,113.3,2.578,0.292,77.3,2.651,0.09,1.0,0.86,SEAL_SHALE
WELL-10,2779.0,5651.65,10144.82,-2514.02,114.5,2.56,0.287,78.6,2.646,0.09,1.0,0.883,SEAL_SHALE
WELL-10,2779.5,5651.61,10144.81,-2514.51,118.6,2.575,0.33,80.3,2.619,0.09,1.0,0.884,SEAL_SHALE
WELL-10,2780.0,5651.57,10144.79,-2515.01,115.3,2.572,0.315,80.2,2.475,0.09,1.0,0.936,SEAL_SHALE
WELL-10,2780.5,5651.52,10144.78,-2515.51,119.3,2.566,0.305,81.9,2.775,0.09,1.0,0.878,SEAL_SHALE
WELL-10,2781.0,5651.48,10144.76,-2516.01,120.2,2.554,0.327,82.8,2.518,0.09,1.0,0.949,SEAL_SHALE
WELL-10,2781.5,5651.44,10144.74,-2516.51,112.3,2.562,0.307,83.8,2.682,0.09,1.0,0.849,SEAL_SHALE
WELL-10,2782.0,5651.4,10144.73,-2517.0,41.4,2.372,0.239,79.9,1.64,0.172,1.0,0.211,SAND_A
WELL-10,2782.5,5651.36,10144.71,-2517.5,31.7,2.235,0.282,87.7,0.814,0.245,1.0,0.126,SAND_A
WELL-10,2783.0,5651.32,10144.69,-2518.0,47.8,2.328,0.233,82.2,1.278,0.196,1.0,0.166,SAND_A
WELL-10,2783.5,5651.28,10144.68,-2518.5,52.3,2.345,0.249,78.4,1.491,0.174,1.0,0.247,SAND_A
WELL-10,2784.0,5651.23,10144.66,-2519.0,24.1,2.33,0.234,81.7,1.298,0.193,1.0,0.101,SAND_A
WELL-10,2784.5,5651.19,10144.65,-2519.49,31.9,2.324,0.253,83.9,1.198,0.199,1.0,0.137,SAND_A
WELL-10,2785.0,5651.15,10144.63,-2519.99,28.5,2.263,0.269,84.5,0.8,0.239,1.0,0.087,SAND_A
WELL-10,2785.5,5651.11,10144.61,-2520.49,25.8,2.275,0.239,84.5,0.936,0.227,1.0,0.098,SAND_A
WELL-10,2786.0,5651.07,10144.6,-2520.99,29.3,2.325,0.222,78.6,1.293,0.191,1.0,0.148,SAND_A
WELL-10,2786.5,5651.03,10144.58,-2521.49,16.5,2.302,0.237,88.4,0.991,0.222,1.0,0.0,SAND_A
WELL-10,2787.0,5650.99,10144.56,-2521.98,34.7,2.318,0.235,82.4,1.332,0.194,1.0,0.151,SAND_A
WELL-10,2787.5,5650.94,10144.55,-2522.48,24.6,2.291,0.267,86.5,0.877,0.231,1.0,0.125,SAND_A
WELL-10,2788.0,5650.9,10144.53,-2522.98,30.2,2.379,0.216,79.5,1.475,0.178,1.0,0.129,SAND_A
WELL-10,2788.5,5650.86,10144.51,-2523.48,40.8,2.388,0.212,76.0,1.745,0.172,1.0,0.184,SAND_A
WELL-10,2789.0,5650.82,10144.5,-2523.98,43.5,2.401,0.217,76.0,1.661,0.163,1.0,0.227,SAND_A
WELL-10,2789.5,5650.78,10144.48,-2524.47,27.5,2.399,0.212,75.6,1.539,0.168,1.0,0.182,SAND_A
WELL-10,2790.0,5650.74,10144.47,-2524.97,41.8,2.344,0.218,79.9,1.166,0.196,1.0,0.231,SAND_A
WELL-10,2790.5,5650.7,10144.45,-2525.47,37.6,2.401,0.233,74.0,1.659,0.166,1.0,0.221,SAND_A
WELL-10,2791.0,5650.65,10144.43,-2525.97,25.1,2.32,0.207,80.3,1.259,0.202,1.0,0.035,SAND_A
WELL-10,2791.5,5650.61,10144.42,-2526.47,25.0,2.293,0.241,88.4,1.001,0.228,1.0,0.048,SAND_A
WELL-10,2792.0,5650.57,10144.4,-2526.96,36.8,2.364,0.225,79.0,1.37,0.181,1.0,0.194,SAND_A
WELL-10,2792.5,5650.53,10144.38,-2527.46,36.5,2.319,0.253,83.7,1.107,0.206,1.0,0.151,SAND_A
WELL-10,2793.0,5650.49,10144.37,-2527.96,26.1,2.297,0.229,81.5,1.108,0.211,1.0,0.105,SAND_A
WELL-10,2793.5,5650.44,10144.35,-2528.46,34.6,2.274,0.254,87.6,0.839,0.231,1.0,0.103,SAND_A
WELL-10,2794.0,5650.4,10144.34,-2528.96,25.2,2.276,0.246,84.7,0.906,0.231,1.0,0.085,SAND_A
WELL-10,2794.5,5650.36,10144.32,-2529.45,38.1,2.291,0.246,85.3,0.968,0.216,1.0,0.151,SAND_A
WELL-10,2795.0,5650.32,10144.3,-2529.95,27.9,2.322,0.237,84.9,1.042,0.208,1.0,0.124,SAND_A
WELL-10,2795.5,5650.28,10144.29,-2530.45,45.2,2.335,0.261,84.2,1.1,0.204,1.0,0.211,SAND_A
WELL-10,2796.0,5650.24,10144.27,-2530.95,36.3,2.341,0.223,83.4,1.183,0.201,1.0,0.132,SAND_A
WELL-10,2796.5,5650.19,10144.25,-2531.45,16.0,2.26,0.261,89.2,0.804,0.249,1.0,0.0,SAND_A
WELL-10,2797.0,5650.15,10144.24,-2531.94,18.3,2.243,0.25,88.0,0.794,0.254,1.0,0.0,SAND_A
WELL-10,2797.5,5650.11,10144.22,-2532.44,22.2,2.262,0.239,83.7,0.951,0.23,1.0,0.055,SAND_A
WELL-10,2798.0,5650.07,10144.21,-2532.94,14.3,2.238,0.247,88.1,0.83,0.245,1.0,0.0,SAND_A
WELL-10,2798.5,5650.03,10144.19,-2533.44,32.4,2.383,0.21,77.1,1.562,0.174,1.0,0.188,SAND_A
WELL-10,2799.0,5649.99,10144.17,-2533.94,55.9,2.387,0.231,74.6,1.586,0.158,1.0,0.267,SAND_A
WELL-10,2799.5,5649.94,10144.16,-2534.43,33.1,2.389,0.2,79.5,1.681,0.163,1.0,0.149,SAND_A
WELL-10,2800.0,5649.9,10144.14,-2534.93,26.7,2.343,0.201,79.3,1.407,0.188,1.0,0.059,SAND_A
WELL-10,2800.5,5649.86,10144.13,-2535.43,28.0,2.332,0.229,81.4,1.19,0.198,1.0,0.097,SAND_A
WELL-10,2801.0,5649.82,10144.11,-2535.93,33.0,2.269,0.263,85.7,0.916,0.221,1.0,0.143,SAND_A
WELL-10,2801.5,5649.78,10144.09,-2536.43,41.7,2.301,0.261,87.3,1.027,0.212,1.0,0.184,SAND_A
WELL-10,2802.0,5649.74,10144.08,-2536.92,29.9,2.328,0.231,83.0,1.144,0.205,1.0,0.095,SAND_A
WELL-10,2802.5,5649.69,10144.06,-2537.42,19.8,2.298,0.237,80.6,1.26,0.196,1.0,0.058,SAND_A
WELL-10,2803.0,5649.65,10144.04,-2537.92,29.8,2.308,0.214,82.4,1.201,0.205,1.0,0.054,SAND_A
WELL-10,2803.5,5649.61,10144.03,-2538.42,35.1,2.296,0.249,84.4,0.948,0.224,1.0,0.102,SAND_A
WELL-10,2804.0,5649.57,10144.01,-2538.92,21.0,2.224,0.271,91.9,0.666,0.262,1.0,0.0,SAND_A
WELL-10,2804.5,5649.53,10144.0,-2539.41,10.5,2.122,0.317,96.6,0.547,0.311,1.0,0.0,SAND_A
WELL-10,2805.0,5649.49,10143.98,-2539.91,14.3,2.185,0.307,95.5,0.537,0.299,1.0,0.0,SAND_A
WELL-10,2805.5,5649.44,10143.96,-2540.41,13.9,2.241,0.273,95.3,0.763,0.261,1.0,0.0,SAND_A
WELL-10,2806.0,5649.4,10143.95,-2540.91,14.1,2.205,0.245,89.3,0.674,0.268,1.0,0.0,SAND_A
WELL-10,2806.5,5649.36,10143.93,-2541.41,19.9,2.271,0.216,89.0,0.942,0.233,1.0,0.0,SAND_A
WELL-10,2807.0,5649.32,10143.91,-2541.9,21.1,2.273,0.241,85.8,0.879,0.227,1.0,0.072,SAND_A
WELL-10,2807.5,5649.28,10143.9,-2542.4,26.4,2.315,0.223,83.5,0.977,0.22,1.0,0.039,SAND_A
WELL-10,2808.0,5649.24,10143.88,-2542.9,32.0,2.363,0.216,81.7,1.324,0.183,1.0,0.15,SAND_A
WELL-10,2808.5,5649.19,10143.87,-2543.4,33.9,2.333,0.224,84.1,1.286,0.192,1.0,0.121,SAND_A
WELL-10,2809.0,5649.15,10143.85,-2543.9,19.5,2.314,0.217,84.0,1.209,0.214,1.0,0.035,SAND_A
WELL-10,2809.5,5649.11,10143.83,-2544.39,39.0,2.375,0.21,76.5,1.817,0.165,1.0,0.167,SAND_A
WELL-10,2810.0,5649.07,10143.82,-2544.89,42.6,2.316,0.268,80.9,1.102,0.202,1.0,0.224,SAND_A
WELL-10,2810.5,5649.03,10143.8,-2545.39,40.3,2.336,0.248,80.5,1.263,0.191,1.0,0.215,SAND_A
WELL-10,2811.0,5648.99,10143.78,-2545.89,37.2,2.306,0.251,85.3,1.004,0.216,1.0,0.129,SAND_A
WELL-10,2811.5,5648.94,10143.77,-2546.39,38.8,2.309,0.268,86.5,0.984,0.217,1.0,0.144,SAND_A
WELL-10,2812.0,5648.9,10143.75,-2546.88,43.1,2.318,0.244,81.5,1.026,0.205,1.0,0.235,SAND_A
WELL-10,2812.5,5648.86,10143.74,-2547.38,51.3,2.347,0.272,79.5,1.258,0.189,1.0,0.265,SAND_A
WELL-10,2813.0,5648.82,10143.72,-2547.88,44.6,2.335,0.258,80.4,1.128,0.201,1.0,0.223,SAND_A
WELL-10,2813.5,5648.78,10143.7,-2548.38,54.8,2.399,0.246,73.8,1.751,0.156,1.0,0.317,SAND_A
WELL-10,2814.0,5648.74,10143.69,-2548.88,65.7,2.424,0.249,74.0,2.114,0.134,1.0,0.413,SAND_A
WELL-10,2814.5,5648.69,10143.67,-2549.37,63.7,2.372,0.287,76.5,1.621,0.16,1.0,0.426,SAND_A
WELL-10,2815.0,5648.65,10143.66,-2549.87,58.6,2.331,0.295,83.4,1.068,0.197,1.0,0.392,SAND_A
WELL-10,2815.5,5648.61,10143.64,-2550.37,48.1,2.332,0.244,82.6,1.134,0.209,1.0,0.238,SAND_A
WELL-10,2816.0,5648.57,10143.62,-2550.87,32.0,2.314,0.214,81.4,1.156,0.199,1.0,0.142,SAND_A
WELL-10,2816.5,5648.53,10143.61,-2551.37,39.9,2.373,0.211,76.4,1.732,0.166,1.0,0.216,SAND_A
WELL-10,2817.0,5648.49,10143.59,-2551.86,44.6,2.428,0.199,74.7,2.223,0.134,1.0,0.302,SAND_A
WELL-10,2817.5,5648.44,10143.57,-2552.36,47.2,2.371,0.231,76.9,1.638,0.167,1.0,0.278,SAND_A
WELL-10,2818.0,5648.4,10143.56,-2552.86,49.9,2.441,0.224,71.1,2.258,0.133,1.0,0.355,SAND_A
WELL-10,2818.5,5648.36,10143.54,-2553.36,36.2,2.376,0.223,81.3,1.501,0.177,1.0,0.216,SAND_A
WELL-10,2819.0,5648.32,10143.53,-2553.86,51.2,2.354,0.262,81.3,1.234,0.197,1.0,0.284,SAND_A
WELL-10,2819.5,5648.28,10143.51,-2554.35,28.1,2.275,0.258,87.1,0.991,0.225,1.0,0.119,SAND_A
WELL-10,2820.0,5648.24,10143.49,-2554.85,17.7,2.272,0.248,85.8,0.849,0.232,1.0,0.052,SAND_A
WELL-10,2820.5,5648.19,10143.48,-2555.35,47.8,2.381,0.256,81.1,1.585,0.171,1.0,0.258,SAND_A
WELL-10,2821.0,5648.15,10143.46,-2555.85,34.2,2.312,0.243,82.3,1.106,0.206,1.0,0.159,SAND_A
WELL-10,2821.5,5648.11,10143.44,-2556.35,37.4,2.337,0.241,78.8,1.302,0.192,1.0,0.177,SAND_A
WELL-10,2822.0,5648.07,10143.43,-2556.84,30.9,2.337,0.235,80.6,1.177,0.2,1.0,0.15,SAND_A
WELL-10,2822.5,5648.03,10143.41,-2557.34,46.0,2.433,0.215,77.7,1.973,0.149,1.0,0.252,SAND_A
WELL-10,2823.0,5647.99,10143.4,-2557.84,44.2,2.371,0.211,80.1,1.605,0.175,1.0,0.178,SAND_A
WELL-10,2823.5,5647.94,10143.38,-2558.34,34.0,2.422,0.166,74.9,2.095,0.144,1.0,0.146,SAND_A
WELL-10,2824.0,5647.9,10143.36,-2558.84,29.5,2.32,0.215,78.7,1.389,0.19,1.0,0.078,SAND_A
WELL-10,2824.5,5647.86,10143.35,-2559.33,47.9,2.368,0.23,75.5,1.657,0.162,1.0,0.272,SAND_A
WELL-10,2825.0,5647.82,10143.33,-2559.83,58.5,2.427,0.222,76.5,1.893,0.148,1.0,0.303,SAND_A
WELL-10,2825.5,5647.78,10143.32,-2560.33,29.7,2.285,0.275,85.1,0.879,0.233,1.0,0.137,SAND_A
WELL-10,2826.0,5647.74,10143.3,-2560.83,37.8,2.307,0.257,83.1,1.068,0.206,1.0,0.196,SAND_A
WELL-10,2826.5,5647.7,10143.28,-2561.33,26.9,2.279,0.238,84.4,0.965,0.219,1.0,0.097,SAND_A
WELL-10,2827.0,5647.65,10143.27,-2561.82,31.8,2.352,0.228,75.5,1.351,0.183,1.0,0.149,SAND_A
WELL-10,2827.5,5647.61,10143.25,-2562.32,44.1,2.424,0.176,74.6,2.24,0.136,1.0,0.252,SAND_A
WELL-10,2828.0,5647.57,10143.23,-2562.82,44.7,2.413,0.229,73.8,1.929,0.151,1.0,0.266,SAND_A
WELL-10,2828.5,5647.53,10143.22,-2563.32,35.8,2.316,0.259,84.4,1.038,0.217,1.0,0.182,SAND_A
WELL-10,2829.0,5647.49,10143.2,-2563.82,39.1,2.352,0.26,80.6,1.603,0.181,1.0,0.192,SAND_A
WELL-10,2829.5,5647.45,10143.19,-2564.31,35.6,2.331,0.205,81.1,1.547,0.183,1.0,0.117,SAND_A
WELL-10,2830.0,5647.4,10143.17,-2564.81,46.2,2.419,0.204,73.0,2.303,0.136,1.0,0.283,SAND_A
WELL-10,2830.5,5647.36,10143.15,-2565.31,23.7,2.328,0.204,80.6,1.293,0.192,1.0,0.08,SAND_A
WELL-10,2831.0,5647.32,10143.14,-2565.81,44.9,2.383,0.209,72.9,2.105,0.151,1.0,0.191,SAND_A
WELL-10,2831.5,5647.28,10143.12,-2566.31,47.4,2.364,0.227,78.5,1.428,0.179,1.0,0.241,SAND_A
WELL-10,2832.0,5647.24,10143.1,-2566.8,49.9,2.329,0.254,83.7,1.196,0.205,1.0,0.241,SAND_A
WELL-10,2832.5,5647.2,10143.09,-2567.3,31.3,2.276,0.241,86.4,0.832,0.236,1.0,0.048,SAND_A
WELL-10,2833.0,5647.15,10143.07,-2567.8,19.1,2.223,0.269,88.5,0.691,0.267,1.0,0.0,SAND_A
WELL-10,2833.5,5647.11,10143.06,-2568.3,19.7,2.184,0.303,94.8,0.675,0.287,1.0,0.022,SAND_A
WELL-10,2834.0,5647.07,10143.04,-2568.8,14.8,2.175,0.307,96.3,0.588,0.298,1.0,0.0,SAND_A
WELL-10,2834.5,5647.03,10143.02,-2569.29,17.1,2.202,0.265,93.4,0.666,0.266,1.0,0.054,SAND_A
WELL-10,2835.0,5646.99,10143.01,-2569.79,24.5,2.178,0.302,93.6,0.608,0.272,1.0,0.107,SAND_A
WELL-10,2835.5,5646.95,10142.99,-2570.29,28.9,2.265,0.271,88.7,0.86,0.242,1.0,0.121,SAND_A
WELL-10,2836.0,5646.91,10142.98,-2570.79,30.9,2.207,0.283,91.5,0.664,0.269,1.0,0.065,SAND_A
WELL-10,2836.5,5646.86,10142.96,-2571.29,24.1,2.211,0.255,89.7,0.781,0.252,1.0,0.07,SAND_A
WELL-10,2837.0,5646.82,10142.94,-2571.78,48.8,2.347,0.252,81.0,1.208,0.193,1.0,0.214,SAND_A
WELL-10,2837.5,5646.78,10142.93,-2572.28,29.2,2.302,0.271,87.5,0.979,0.228,1.0,0.126,SAND_A
WELL-10,2838.0,5646.74,10142.91,-2572.78,32.7,2.268,0.252,86.2,0.926,0.235,1.0,0.096,SAND_A
WELL-10,2838.5,5646.7,10142.89,-2573.28,10.3,2.219,0.232,90.3,0.783,0.251,1.0,0.012,SAND_A
WELL-10,2839.0,5646.66,10142.88,-2573.78,23.6,2.215,0.293,87.9,0.751,0.256,1.0,0.108,SAND_A
WELL-10,2839.5,5646.61,10142.86,-2574.27,35.7,2.219,0.296,91.5,0.635,0.267,1.0,0.137,SAND_A
WELL-10,2840.0,5646.57,10142.85,-2574.77,113.6,2.564,0.311,80.1,2.66,0.089,1.0,0.838,INTRA_SHALE
WELL-10,2840.5,5646.53,10142.83,-2575.27,102.5,2.576,0.267,82.3,2.765,0.088,1.0,0.777,INTRA_SHALE
WELL-10,2841.0,5646.49,10142.81,-2575.77,114.8,2.57,0.281,79.1,2.823,0.088,1.0,0.854,INTRA_SHALE
WELL-10,2841.5,5646.45,10142.8,-2576.27,110.1,2.573,0.294,82.4,2.873,0.088,1.0,0.816,INTRA_SHALE
WELL-10,2842.0,5646.41,10142.78,-2576.76,103.8,2.57,0.281,80.1,2.765,0.088,1.0,0.802,INTRA_SHALE
WELL-10,2842.5,5646.37,10142.77,-2577.26,115.8,2.583,0.304,81.9,2.694,0.088,1.0,0.873,INTRA_SHALE
WELL-10,2843.0,5646.32,10142.75,-2577.76,114.3,2.566,0.303,82.3,2.504,0.088,1.0,0.915,INTRA_SHALE
WELL-10,2843.5,5646.28,10142.73,-2578.26,122.4,2.589,0.321,81.6,2.489,0.088,1.0,0.94,INTRA_SHALE
WELL-10,2844.0,5646.24,10142.72,-2578.76,109.5,2.562,0.296,79.7,2.864,0.088,1.0,0.813,INTRA_SHALE
WELL-10,2844.5,5646.2,10142.7,-2579.25,104.2,2.58,0.289,78.7,2.83,0.088,1.0,0.831,INTRA_SHALE
WELL-10,2845.0,5646.16,10142.68,-2579.75,96.9,2.578,0.264,81.0,2.712,0.088,1.0,0.77,INTRA_SHALE
WELL-10,2845.5,5646.12,10142.67,-2580.25,106.0,2.592,0.295,79.8,2.781,0.088,1.0,0.835,INTRA_SHALE
WELL-10,2846.0,5646.07,10142.65,-2580.75,95.6,2.584,0.27,78.4,2.983,0.088,1.0,0.756,INTRA_SHALE
WELL-10,2846.5,5646.03,10142.64,-2581.25,104.7,2.572,0.292,77.4,2.705,0.088,1.0,0.802,INTRA_SHALE
WELL-10,2847.0,5645.99,10142.62,-2581.74,104.9,2.565,0.285,79.5,2.916,0.088,1.0,0.818,INTRA_SHALE
WELL-10,2847.5,5645.95,10142.6,-2582.24,99.9,2.542,0.296,78.6,2.785,0.088,1.0,0.772,INTRA_SHALE
WELL-10,2848.0,5645.91,10142.59,-2582.74,106.8,2.567,0.27,82.2,2.914,0.088,1.0,0.783,INTRA_SHALE
WELL-10,2848.5,5645.87,10142.57,-2583.24,103.0,2.579,0.278,81.3,2.719,0.088,1.0,0.776,INTRA_SHALE
WELL-10,2849.0,5645.83,10142.56,-2583.74,109.8,2.554,0.313,78.5,2.621,0.088,1.0,0.833,INTRA_SHALE
WELL-10,2849.5,5645.78,10142.54,-2584.23,103.0,2.562,0.299,82.4,2.762,0.088,1.0,0.819,INTRA_SHALE
WELL-10,2850.0,5645.74,10142.52,-2584.73,99.9,2.571,0.294,77.5,2.788,0.088,1.0,0.797,INTRA_SHALE
WELL-10,2850.5,5645.7,10142.51,-2585.23,106.2,2.591,0.305,78.3,2.627,0.088,1.0,0.841,INTRA_SHALE
WELL-10,2851.0,5645.66,10142.49,-2585.73,107.9,2.588,0.296,79.0,2.692,0.088,1.0,0.835,INTRA_SHALE
WELL-10,2851.5,5645.62,10142.47,-2586.23,114.9,2.555,0.293,80.0,2.638,0.088,1.0,0.833,INTRA_SHALE
WELL-10,2852.0,5645.57,10142.46,-2586.72,37.7,2.357,0.221,78.3,1.337,0.187,1.0,0.189,SAND_B
WELL-10,2852.5,5645.53,10142.44,-2587.22,30.9,2.293,0.288,87.4,0.924,0.232,1.0,0.114,SAND_B
WELL-10,2853.0,5645.49,10142.42,-2587.72,34.4,2.253,0.28,86.6,0.905,0.231,1.0,0.154,SAND_B
WELL-10,2853.5,5645.45,10142.41,-2588.22,44.9,2.335,0.246,83.1,1.151,0.201,1.0,0.228,SAND_B
WELL-10,2854.0,5645.41,10142.39,-2588.72,17.2,2.199,0.258,88.5,0.789,0.262,1.0,0.0,SAND_B
WELL-10,2854.5,5645.37,10142.38,-2589.21,34.4,2.338,0.245,84.1,1.028,0.204,1.0,0.169,SAND_B
