HOLE_ID,FROM,TO,AU_GPT,CU_PPM,AS_PPM,CN_WAD_PPM,MOISTURE_PCT,CN_WAD_BDL
TS062,9.6,9.65,0.621,898.0,510.0,1.07,29.2,0
TS062,9.65,10.1,0.363,957.0,106.0,0.92,9.2,0
TS062,10.1,10.3,0.624,1141.0,263.0,5.79,29.9,0
TS062,10.3,11.05,0.607,925.0,184.0,0.88,12.3,0
TS062,11.05,11.1,0.791,1042.0,325.0,8.22,29.9,0
TS062,11.1,11.15,0.424,976.0,454.0,1.51,9.6,0
TS062,11.15,11.45,0.24,746.0,460.0,4.48,29.1,0
TS062,11.45,11.65,0.278,778.0,183.0,2.35,14.4,0
TS062,11.65,11.95,0.281,1050.0,416.0,2.89,29.2,0
TS062,11.95,12.0,0.547,1238.0,134.0,1.22,8.6,0
TS062,12.0,12.4,0.287,1433.0,437.0,1.24,29.2,0
TS062,12.4,12.95,0.363,1047.0,214.0,0.5,15.9,1
TS062,12.95,13.05,0.41,1016.0,1038.0,0.5,34.6,1
TS062,13.05,13.75,0.417,630.0,669.0,0.5,14.8,1
TS062,13.75,13.8,0.269,484.0,269.0,0.5,34.5,1
TS062,13.8,14.15,0.255,451.0,132.0,0.5,13.3,1
TS062,14.15,14.2,0.288,599.0,663.0,1.64,30.0,0
TS062,14.2,14.45,0.671,853.0,285.0,0.5,15.9,1
TS062,14.45,14.75,0.795,591.0,628.0,0.5,32.6,1
TS062,14.75,14.9,0.823,819.0,194.0,0.5,16.5,1
TS062,14.9,14.95,0.727,604.0,425.0,0.5,29.6,1
TS062,14.95,15.0,0.796,724.0,280.0,0.5,13.5,1
TS062,15.0,15.05,0.777,431.0,485.0,0.5,31.4,1
TS062,15.05,15.1,1.081,559.0,334.0,0.5,12.7,1
TS062,15.1,15.75,0.877,736.0,2260.0,0.94,29.7,0
TS062,15.75,16.85,1.612,1147.0,226.0,1.43,16.4,0
TS062,16.85,17.83,0.015,29.0,20.0,0.5,14.9,1
TS062,17.83,18.8,0.014,44.0,16.0,0.5,16.5,1
TS063,0.0,0.05,0.467,984.0,1031.0,5.71,32.6,0
TS063,0.05,0.15,0.381,818.0,700.0,0.75,19.3,0
TS063,0.15,0.85,0.513,1222.0,614.0,4.74,33.9,0
TS063,0.85,0.95,0.194,665.0,136.0,0.5,15.1,1
TS063,0.95,1.45,0.113,530.0,210.0,1.17,31.9,0
TS063,1.45,1.5,0.077,419.0,181.0,0.54,9.1,0
TS063,1.5,1.55,0.076,392.0,463.0,1.5,29.3,0
TS063,1.55,1.6,0.106,500.0,95.0,0.63,10.5,0
TS063,1.6,1.75,0.108,579.0,434.0,1.21,27.9,0
TS063,1.75,1.95,0.136,596.0,178.0,0.74,13.8,0
TS063,1.95,2.1,0.175,654.0,583.0,1.04,34.2,0
TS063,2.1,2.15,0.106,565.0,240.0,1.7,13.0,0
TS063,2.15,2.35,0.13,563.0,620.0,3.27,34.2,0
TS063,2.35,2.5,0.129,580.0,326.0,0.5,14.6,1
TS063,2.5,2.7,0.09,747.0,559.0,1.02,30.8,0
TS063,2.7,3.45,0.208,615.0,283.0,0.5,18.4,1
TS063,3.45,3.65,0.164,682.0,599.0,0.5,34.7,1
TS063,3.65,4.6,0.486,826.0,257.0,0.5,13.9,1
TS063,4.6,5.55,0.24,454.0,301.0,0.68,16.4,0
TS063,5.55,5.65,0.411,548.0,573.0,1.17,30.5,0
TS063,5.65,5.7,0.514,499.0,244.0,0.5,12.5,1
TS063,5.7,6.62,0.424,654.0,387.0,0.9,27.8,0
TS063,6.62,7.55,0.263,554.0,1008.0,0.54,29.3,0
TS063,7.55,7.75,0.387,787.0,172.0,0.5,20.8,1
TS063,7.75,8.05,0.462,671.0,471.0,0.5,33.6,1
TS063,8.05,9.5,0.296,609.0,446.0,2.57,12.1,0
TS063,9.5,9.75,0.401,737.0,534.0,5.11,35.5,0
TS063,9.75,9.9,0.714,1871.0,488.0,1.99,9.6,0
TS063,9.9,10.25,0.503,1051.0,937.0,3.2,30.2,0
TS063,10.25,10.35,0.59,1302.0,437.0,0.5,14.2,1
TS063,10.35,10.4,0.935,1805.0,1064.0,0.5,31.8,1
TS063,10.4,10.45,1.009,1817.0,456.0,0.5,14.7,1
TS063,10.45,11.35,0.355,832.0,648.0,2.37,33.5,0
TS063,11.35,12.42,0.012,56.0,7.0,0.5,16.5,1
TS063,12.42,13.5,0.01,54.0,14.0,0.5,17.6,1
TS064,0.0,0.75,0.329,1397.0,250.0,0.5,13.2,1
TS064,0.75,1.85,0.488,1214.0,537.0,0.5,29.4,1
TS064,1.85,1.9,0.303,975.0,215.0,0.5,12.8,1
TS064,1.9,2.7,0.145,721.0,377.0,0.5,31.7,0
TS064,2.7,3.2,0.101,774.0,275.0,0.5,13.3,1
TS064,3.2,3.3,0.145,485.0,516.0,0.5,33.3,1
TS064,3.3,3.4,0.175,413.0,147.0,0.5,15.2,1
TS064,3.4,3.5,0.151,522.0,393.0,0.67,34.6,0
TS064,3.5,4.25,0.194,617.0,434.0,0.5,16.0,1
TS064,4.25,4.35,0.147,415.0,1379.0,0.5,35.0,1
TS064,4.35,4.4,0.134,345.0,536.0,0.87,16.3,0
TS064,4.4,4.45,0.076,281.0,994.0,0.5,31.4,1
TS064,4.45,4.75,0.121,262.0,262.0,0.5,16.3,1
TS064,4.75,4.8,0.211,442.0,827.0,0.9,37.9,0
TS064,4.8,5.15,0.325,490.0,194.0,0.5,17.6,1
TS064,5.15,5.2,0.186,343.0,348.0,1.88,41.5,0
TS064,5.2,6.3,0.327,738.0,516.0,0.5,16.3,1
TS064,6.3,6.45,0.356,699.0,548.0,1.26,31.3,0
TS064,6.45,6.5,0.359,493.0,481.0,0.75,11.6,0
TS064,6.5,6.55,0.46,526.0,650.0,0.84,31.6,0
TS064,6.55,6.6,0.35,365.0,348.0,0.5,13.5,1
TS064,6.6,7.9,0.391,989.0,370.0,2.31,33.2,0
TS064,7.9,8.0,0.251,466.0,420.0,0.5,14.2,1
TS064,8.0,8.2,0.454,728.0,525.0,0.5,30.1,1
TS064,8.2,8.4,0.52,1277.0,515.0,0.5,13.0,1
TS064,8.4,8.5,0.436,1315.0,628.0,1.01,31.9,0
TS064,8.5,8.65,0.475,1146.0,365.0,0.5,11.1,1
TS064,8.65,8.7,0.198,826.0,744.0,5.53,30.2,0
TS064,8.7,8.8,0.299,766.0,368.0,0.9,13.8,0
TS064,8.8,8.85,0.353,900.0,700.0,2.14,32.7,0
TS064,8.85,8.9,0.387,1025.0,338.0,0.83,16.2,0
TS064,8.9,8.95,0.341,677.0,537.0,1.28,34.0,0
TS064,8.95,9.0,0.533,905.0,119.0,1.08,16.7,0
TS064,9.0,9.05,0.695,1082.0,417.0,0.98,35.2,0
TS064,9.05,9.1,0.499,889.0,184.0,0.5,20.6,1
TS064,9.1,10.25,0.015,77.0,8.0,0.5,17.9,1
TS064,10.25,11.4,0.008,72.0,14.0,0.5,22.2,1
TS065,0.0,0.2,0.178,685.0,705.0,0.89,33.0,0
TS065,0.2,0.25,0.224,948.0,219.0,0.5,14.8,1
TS065,0.25,0.55,0.341,1149.0,312.0,2.26,31.0,0
TS065,0.55,1.2,0.273,970.0,339.0,0.5,14.1,1
TS065,1.2,1.55,0.268,807.0,609.0,0.5,31.5,1
TS065,1.55,1.7,0.186,831.0,229.0,0.5,15.1,1
TS065,1.7,1.95,0.123,404.0,863.0,0.5,33.5,1
TS065,1.95,2.2,0.157,571.0,472.0,0.5,13.6,1
TS065,2.2,2.25,0.202,799.0,2684.0,0.5,31.2,1
TS065,2.25,3.5,0.148,504.0,440.0,0.5,16.5,1
TS065,3.5,3.6,0.416,1372.0,788.0,0.83,33.7,0
TS065,3.6,4.62,0.379,863.0,382.0,0.5,10.4,1
TS065,4.62,5.63,0.271,601.0,105.0,0.5,22.3,1
TS065,5.63,6.65,0.339,875.0,380.0,0.5,13.1,1
TS065,6.65,6.8,0.496,856.0,682.0,2.79,29.4,0
TS065,6.8,7.2,0.351,666.0,162.0,0.75,13.6,0
TS065,7.2,8.7,0.007,20.0,9.0,0.5,16.4,1
TS066,0.0,0.43,,,468.0,0.5,13.8,1
TS066,0.43,0.85,,,152.0,0.5,20.2,1
TS066,0.85,1.3,0.231,812.0,129.0,0.5,21.4,1
TS066,1.3,1.35,0.262,924.0,305.0,0.77,36.5,0
TS066,1.35,1.45,0.252,789.0,356.0,0.5,19.6,1
TS066,1.45,1.65,0.214,677.0,533.0,0.5,40.0,1
TS066,1.65,2.15,0.178,647.0,143.0,0.5,17.9,1
TS066,2.15,2.2,0.318,813.0,735.0,0.5,35.3,0
TS066,2.2,3.08,0.284,1239.0,137.0,0.5,15.7,1
TS066,3.08,3.95,0.25,521.0,238.0,0.5,9.7,1
TS066,3.95,4.0,0.228,926.0,883.0,0.5,23.5,1
TS066,4.0,4.2,0.229,519.0,337.0,0.5,8.4,1
TS066,4.2,4.6,0.2,377.0,773.0,0.5,29.2,1
TS066,4.6,4.65,0.217,655.0,257.0,0.5,15.3,1
TS066,4.65,4.7,0.244,821.0,607.0,1.44,33.3,0
TS066,4.7,4.9,0.344,938.0,475.0,0.5,11.4,0
TS066,4.9,5.05,0.209,609.0,595.0,0.9,32.5,0
TS066,5.05,5.1,0.357,932.0,274.0,0.5,12.7,1
TS066,5.1,5.6,0.228,743.0,1295.0,1.0,30.6,0
TS066,5.6,6.0,0.28,736.0,145.0,0.5,15.2,1
TS066,6.0,6.25,0.178,508.0,766.0,1.2,36.0,0
TS066,6.25,6.4,0.234,395.0,931.0,0.5,15.5,1
TS066,6.4,6.85,0.166,391.0,1308.0,1.02,33.4,0
TS066,6.85,6.9,0.321,526.0,393.0,0.95,20.2,0
TS066,6.9,7.15,0.35,529.0,726.0,4.08,36.3,0
TS066,7.15,7.2,0.365,390.0,218.0,1.2,18.1,0
TS066,7.2,7.25,0.399,417.0,718.0,1.22,36.5,0
TS066,7.25,7.35,0.3,351.0,453.0,0.5,17.8,1
TS066,7.35,7.4,0.176,305.0,1202.0,0.79,35.6,0
TS066,7.4,8.2,0.011,21.0,31.0,0.5,21.5,1
TS066,8.2,9.0,0.02,88.0,20.0,0.5,11.9,1
TS067,0.0,0.4,,,137.0,0.68,12.5,0
TS067,0.4,1.35,0.169,1193.0,287.0,0.5,14.4,1
TS067,1.35,1.65,0.26,1110.0,684.0,1.29,29.1,0
TS067,1.65,1.7,0.293,865.0,270.0,0.5,9.8,1
TS067,1.7,1.8,0.25,782.0,808.0,0.5,27.6,1
TS067,1.8,2.65,0.119,385.0,199.0,0.5,12.2,1
TS067,2.65,3.5,0.124,383.0,223.0,0.5,15.7,1
TS067,3.5,3.95,0.281,753.0,390.0,0.53,31.7,0
TS067,3.95,4.25,0.452,939.0,273.0,0.5,13.3,1
TS067,4.25,4.5,0.239,936.0,930.0,0.5,31.0,1
TS067,4.5,5.85,0.513,1306.0,314.0,0.5,13.4,1
TS067,5.85,5.95,0.248,961.0,887.0,0.5,28.6,1
TS067,5.95,6.78,0.179,547.0,238.0,0.5,14.2,1
TS067,6.78,7.6,0.254,434.0,196.0,0.5,17.3,1
TS067,7.6,7.65,0.303,1040.0,477.0,2.0,35.8,0
TS067,7.65,7.85,0.148,494.0,389.0,0.5,15.6,1
TS067,7.85,8.88,0.003,26.0,10.0,0.5,18.8,1
TS067,8.88,9.9,0.011,60.0,15.0,0.5,19.1,1
TS068,0.0,0.55,0.193,1007.0,1007.0,0.8,39.8,0
TS068,0.55,0.8,0.15,920.0,301.0,0.5,13.7,1
TS068,0.8,0.95,0.373,1975.0,487.0,0.5,36.2,1
TS068,0.95,1.25,0.4,1711.0,270.0,0.5,14.6,1
TS068,1.25,1.35,0.421,1629.0,405.0,1.19,30.9,0
TS068,1.35,1.4,0.263,1125.0,134.0,0.71,13.5,0
TS068,1.4,1.75,0.219,826.0,1538.0,5.59,29.1,0
TS068,1.75,2.6,0.103,248.0,180.0,0.6,8.7,0
TS068,2.6,3.45,0.424,729.0,173.0,0.5,17.1,1
TS068,3.45,3.5,0.397,1224.0,164.0,0.96,33.5,0
TS068,3.5,3.55,0.276,704.0,88.0,0.5,19.7,1
TS068,3.55,4.45,0.213,972.0,437.0,0.5,33.0,1
TS068,4.45,4.55,0.264,676.0,388.0,0.5,14.0,1
TS068,4.55,4.85,0.224,881.0,513.0,0.5,32.4,1
TS068,4.85,5.5,0.314,555.0,182.0,0.57,12.5,0
TS068,5.5,5.55,0.227,742.0,385.0,0.87,36.0,0
TS068,5.55,6.38,0.282,742.0,226.0,0.8,15.4,0
TS068,6.38,7.2,0.416,965.0,478.0,0.58,15.2,0
TS068,7.2,7.35,0.186,612.0,862.0,0.5,30.2,1
TS068,7.35,8.25,0.18,567.0,232.0,0.5,19.5,1
TS068,8.25,8.4,0.205,728.0,680.0,0.5,36.4,1
TS068,8.4,8.55,0.237,740.0,240.0,0.5,15.2,1
TS068,8.55,9.43,0.003,35.0,9.0,0.5,22.0,1
TS068,9.43,10.3,0.005,42.0,19.0,0.5,18.0,1
TS069,0.0,0.1,,,123.0,0.5,9.2,1
TS069,0.1,0.45,0.18,948.0,434.0,0.5,26.6,1
TS069,0.45,0.5,0.32,1021.0,128.0,0.5,12.5,1
TS069,0.5,1.32,0.504,1578.0,360.0,0.5,30.0,1
TS069,1.32,2.15,0.192,687.0,1015.0,1.01,32.4,0
TS069,2.15,3.15,0.153,551.0,147.0,0.5,13.5,1
TS069,3.15,4.15,0.193,348.0,142.0,0.5,12.2,1
TS069,4.15,4.2,0.486,468.0,542.0,0.5,35.1,1
TS069,4.2,4.25,0.559,392.0,169.0,0.5,15.1,1
TS069,4.25,4.3,0.533,740.0,301.0,0.5,31.7,1
TS069,4.3,4.75,0.286,624.0,155.0,0.5,13.1,1
TS069,4.75,4.9,0.263,900.0,1093.0,0.93,32.2,0
TS069,4.9,5.85,0.148,378.0,373.0,0.5,13.1,1
TS069,5.85,6.8,0.138,519.0,323.0,0.5,14.1,1
TS069,6.8,7.75,0.169,661.0,306.0,0.5,12.3,1
TS069,7.75,8.7,0.314,837.0,337.0,0.5,13.2,1
TS069,8.7,9.65,0.233,564.0,169.0,0.5,19.3,1
TS069,9.65,10.6,0.656,995.0,138.0,0.56,15.0,0
TS069,10.6,10.65,0.298,759.0,683.0,1.46,31.9,0
TS069,10.65,10.7,0.297,900.0,267.0,0.5,13.9,1
TS069,10.7,10.75,0.539,1174.0,603.0,1.57,34.3,0
TS069,10.75,11.5,0.152,207.0,164.0,0.5,16.4,1
TS069,11.5,12.35,0.007,31.0,30.0,0.5,21.3,1
TS069,12.35,13.2,0.011,59.0,26.0,0.5,18.5,1
TS070,0.0,0.25,,,105.0,0.5,13.1,1
TS070,0.25,0.7,0.167,589.0,216.0,0.5,15.1,1
TS070,0.7,0.8,0.387,1030.0,254.0,0.5,32.5,1
TS070,0.8,0.85,0.378,1112.0,130.0,0.5,14.2,1
TS070,0.85,0.9,0.211,835.0,118.0,0.52,31.8,0
TS070,0.9,0.95,0.222,927.0,91.0,0.5,14.8,1
TS070,0.95,1.1,0.268,908.0,86.0,1.02,31.9,0
TS070,1.1,1.2,0.256,814.0,126.0,0.5,10.8,1
TS070,1.2,2.35,0.352,1281.0,536.0,0.59,31.7,0
TS070,2.35,2.45,0.319,743.0,230.0,0.5,11.8,1
TS070,2.45,2.55,0.148,484.0,421.0,0.66,33.8,0
TS070,2.55,2.9,0.078,323.0,179.0,0.74,12.5,0
TS070,2.9,2.95,0.095,369.0,593.0,2.81,30.7,0
TS070,2.95,3.0,0.135,277.0,298.0,0.5,11.6,1
TS070,3.0,3.05,0.086,319.0,645.0,0.61,29.8,0
TS070,3.05,3.1,0.139,465.0,310.0,0.5,12.6,1
TS070,3.1,3.2,0.115,304.0,761.0,0.96,27.3,0
TS070,3.2,3.25,0.081,354.0,633.0,0.5,10.1,1
TS070,3.25,3.4,0.085,359.0,1263.0,0.68,29.0,0
TS070,3.4,3.7,0.228,606.0,315.0,0.5,12.6,1
TS070,3.7,4.05,0.257,317.0,513.0,0.5,27.6,1
TS070,4.05,4.15,0.441,392.0,250.0,0.5,10.7,1
TS070,4.15,4.3,0.307,497.0,796.0,0.5,32.4,1
TS070,4.3,4.4,0.271,304.0,202.0,0.5,14.3,1
TS070,4.4,4.45,0.337,503.0,375.0,0.5,31.4,1
TS070,4.45,4.5,0.322,509.0,246.0,0.5,16.1,1
TS070,4.5,5.05,0.221,414.0,992.0,0.61,32.9,0
TS070,5.05,5.1,0.298,484.0,405.0,0.5,16.8,1
TS070,5.1,5.25,0.229,515.0,1081.0,0.51,34.6,0
TS070,5.25,5.5,0.376,599.0,448.0,0.5,15.5,1
TS070,5.5,5.55,0.259,509.0,807.0,1.18,28.9,0
TS070,5.55,6.54,0.162,594.0,300.0,0.5,13.7,1
TS070,6.54,7.53,0.28,564.0,318.0,0.5,16.1,1
TS070,7.53,8.52,0.158,667.0,218.0,0.5,14.0,1
TS070,8.52,9.51,0.268,760.0,298.0,0.5,19.0,1
TS070,9.51,10.5,0.332,387.0,251.0,0.5,15.7,1
TS070,10.5,10.6,0.446,739.0,406.0,0.56,30.9,0
TS070,10.6,11.55,0.209,394.0,297.0,0.5,15.8,1
TS070,11.55,11.9,0.13,409.0,1079.0,6.0,37.4,0
TS070,11.9,12.95,0.408,781.0,277.0,0.64,20.2,0
TS070,12.95,14.02,0.011,51.0,20.0,0.5,18.5,1
TS070,14.02,15.1,0.017,57.0,6.0,0.5,15.4,1
TS071,0.0,0.7,,,227.0,0.5,13.8,1
TS071,0.7,2.0,0.155,509.0,692.0,0.5,15.8,1
TS071,2.0,2.05,0.171,475.0,446.0,2.34,31.7,0
TS071,2.05,2.2,0.219,494.0,206.0,0.64,16.8,0
TS071,2.2,2.25,0.224,609.0,408.0,0.59,34.4,0
TS071,2.25,2.35,0.267,611.0,161.0,0.5,13.5,1
TS071,2.35,3.35,0.178,621.0,585.0,0.78,38.8,0
TS071,3.35,3.4,0.38,752.0,337.0,0.5,20.2,1
TS071,3.4,4.25,0.713,1551.0,661.0,1.72,38.7,0
TS071,4.25,5.1,0.757,1157.0,1905.0,0.86,33.8,0
TS071,5.1,6.15,0.199,478.0,411.0,0.55,13.7,0
TS071,6.15,7.2,0.307,700.0,259.0,0.73,12.7,0
TS071,7.2,7.3,0.144,556.0,701.0,2.34,29.2,0
TS071,7.3,8.35,0.206,550.0,611.0,0.5,17.3,1
TS071,8.35,8.4,0.467,842.0,764.0,2.76,32.8,0
TS071,8.4,8.5,0.502,899.0,329.0,1.3,14.7,0
TS071,8.5,8.55,0.444,779.0,1219.0,6.63,33.6,0
TS071,8.55,9.1,0.394,504.0,241.0,0.75,9.0,0
TS071,9.1,9.3,1.02,535.0,449.0,5.32,29.2,0
TS071,9.3,10.35,0.423,943.0,245.0,0.5,11.1,1
TS071,10.35,10.4,0.405,654.0,906.0,2.41,29.8,0
TS071,10.4,10.65,0.146,386.0,539.0,0.5,10.1,1
TS071,10.65,11.2,0.149,544.0,1038.0,1.62,27.9,0
TS071,11.2,11.3,0.184,530.0,445.0,0.5,12.5,1
TS071,11.3,11.6,0.177,450.0,1291.0,0.52,32.0,0
TS071,11.6,12.35,0.163,507.0,186.0,0.5,13.9,1
TS071,12.35,12.7,0.546,859.0,243.0,2.26,30.8,0
TS071,12.7,13.48,0.366,719.0,85.0,0.5,14.6,1
TS071,13.48,14.25,0.7,1301.0,232.0,0.5,10.7,1
TS071,14.25,14.5,0.965,997.0,307.0,1.06,30.7,0
TS071,14.5,15.42,0.65,599.0,744.0,0.5,14.3,0
TS071,15.42,16.35,0.786,963.0,279.0,0.56,15.2,0
TS071,16.35,17.27,0.696,1245.0,350.0,1.02,14.0,0
TS071,17.27,18.2,0.511,718.0,508.0,1.55,14.4,0
TS071,18.2,18.35,1.554,1646.0,550.0,1.43,34.8,0
TS071,18.35,18.65,1.106,1109.0,237.0,1.09,16.6,0
TS071,18.65,18.8,0.54,666.0,708.0,2.5,35.3,0
TS071,18.8,19.2,0.714,696.0,305.0,0.5,16.6,1
TS071,19.2,19.3,0.75,1259.0,497.0,12.35,32.4,0
TS071,19.3,19.35,0.504,968.0,282.0,1.09,15.1,0
TS071,19.35,20.48,0.004,28.0,28.0,0.5,17.4,1
TS071,20.48,21.6,0.003,22.0,14.0,0.5,21.3,1
TS072,0.0,0.43,,,511.0,0.5,15.3,1
TS072,0.43,0.85,,,257.0,1.9,17.6,0
TS072,0.85,2.2,0.29,522.0,499.0,0.5,12.9,1
TS072,2.2,2.25,0.13,389.0,867.0,0.5,33.0,1
TS072,2.25,2.5,0.201,699.0,426.0,0.5,18.4,1
TS072,2.5,2.65,0.514,1063.0,1004.0,0.89,36.1,0
TS072,2.65,2.75,0.253,888.0,1108.0,1.06,18.4,0
TS072,2.75,3.65,0.448,588.0,296.0,1.36,36.9,0
TS072,3.65,4.55,0.345,1023.0,1646.0,1.05,28.9,0
TS072,4.55,4.9,0.432,1136.0,659.0,0.5,10.2,1
TS072,4.9,5.0,0.284,661.0,1432.0,1.21,30.1,0
TS072,5.0,6.12,0.399,603.0,327.0,0.5,14.8,1
TS072,6.12,7.23,0.292,571.0,240.0,0.5,15.1,1
TS072,7.23,8.35,0.259,439.0,789.0,0.85,17.0,0
TS072,8.35,8.65,0.742,870.0,1079.0,2.09,31.4,0
TS072,8.65,8.95,0.523,766.0,265.0,1.79,14.8,0
TS072,8.95,9.05,0.792,689.0,496.0,4.6,35.1,0
TS072,9.05,10.25,0.499,568.0,231.0,15.99,10.3,0
TS072,10.25,10.3,0.228,546.0,1027.0,2.3,27.5,0
TS072,10.3,10.75,0.257,389.0,598.0,0.88,8.0,0
TS072,10.75,11.2,0.304,528.0,1181.0,1.54,27.5,0
TS072,11.2,12.3,0.188,565.0,249.0,0.5,13.6,1
TS072,12.3,12.4,0.308,776.0,422.0,0.5,31.5,1
TS072,12.4,12.55,0.454,982.0,120.0,0.5,15.6,1
TS072,12.55,12.75,0.484,818.0,306.0,0.73,37.7,0
TS072,12.75,12.9,0.616,1004.0,95.0,0.5,17.5,1
TS072,12.9,12.95,0.68,1010.0,194.0,0.5,33.8,1
TS072,12.95,13.7,0.815,1156.0,93.0,0.5,14.8,1
TS072,13.7,13.75,0.419,635.0,387.0,1.13,29.7,0
TS072,13.75,13.85,0.978,696.0,157.0,1.74,14.0,0
TS072,13.85,13.9,0.81,576.0,980.0,1.02,27.6,0
TS072,13.9,14.0,0.568,582.0,240.0,0.5,11.8,1
TS072,14.0,14.1,0.63,589.0,510.0,2.38,27.1,0
TS072,14.1,14.15,0.49,493.0,161.0,0.55,8.0,0
TS072,14.15,14.25,0.618,546.0,459.0,3.17,28.8,0
TS072,14.25,14.35,0.886,647.0,152.0,0.88,9.7,0
TS072,14.35,14.4,0.788,621.0,384.0,0.92,30.9,0
TS072,14.4,15.5,0.464,685.0,345.0,0.5,10.7,1
TS072,15.5,15.6,0.32,446.0,728.0,3.4,30.4,0
TS072,15.6,16.85,0.714,408.0,328.0,0.56,11.2,0
TS072,16.85,18.1,0.905,940.0,69.0,1.8,19.6,0
TS072,18.1,18.3,1.693,1112.0,494.0,1.67,36.2,0
TS072,18.3,19.4,0.739,1567.0,111.0,1.3,14.4,0
TS072,19.4,20.5,0.675,1074.0,402.0,0.5,11.4,1
TS072,20.5,20.55,0.696,757.0,786.0,0.84,33.0,0
TS072,20.55,21.38,0.44,466.0,254.0,0.5,13.6,1
TS072,21.38,22.2,0.964,688.0,264.0,1.3,13.8,0
TS072,22.2,23.15,0.011,40.0,5.0,0.5,21.2,1
TS072,23.15,24.1,0.006,36.0,11.0,0.5,16.9,1
TS073,0.0,0.65,,,174.0,0.5,12.2,1
TS073,0.65,1.85,0.29,723.0,352.0,0.5,17.1,1
TS073,1.85,2.05,0.136,708.0,1089.0,0.69,29.8,0
TS073,2.05,2.25,0.187,618.0,632.0,0.5,15.2,1
TS073,2.25,2.4,0.278,621.0,1611.0,0.5,35.2,1
TS073,2.4,3.25,0.12,320.0,465.0,0.59,14.5,0
TS073,3.25,3.5,0.216,672.0,2102.0,0.69,29.7,0
TS073,3.5,3.55,0.16,628.0,600.0,0.5,11.0,1
TS073,3.55,3.6,0.294,724.0,961.0,0.53,27.6,0
TS073,3.6,3.65,0.519,1102.0,407.0,0.5,12.9,1
TS073,3.65,3.8,0.197,845.0,800.0,0.91,29.9,0
TS073,3.8,4.62,0.236,1155.0,637.0,0.64,11.9,0
TS073,4.62,5.45,0.229,704.0,375.0,0.65,17.0,0
TS073,5.45,5.5,0.281,670.0,702.0,9.41,33.1,0
TS073,5.5,6.15,0.284,592.0,395.0,0.67,17.8,0
TS073,6.15,6.2,0.267,614.0,921.0,1.24,34.3,0
TS073,6.2,6.25,0.303,785.0,308.0,0.5,16.7,1
TS073,6.25,6.4,0.311,868.0,1803.0,0.7,33.2,0
TS073,6.4,7.25,0.192,550.0,515.0,0.82,16.8,0
TS073,7.25,7.4,0.279,963.0,864.0,0.84,39.9,0
TS073,7.4,7.95,0.252,579.0,754.0,0.5,20.2,1
TS073,7.95,8.35,0.31,503.0,741.0,0.5,34.4,1
TS073,8.35,8.7,0.186,379.0,808.0,0.82,15.9,0
TS073,8.7,8.9,0.52,383.0,1384.0,1.53,35.3,0
TS073,8.9,9.05,0.958,902.0,287.0,0.5,11.4,1
TS073,9.05,9.1,0.749,761.0,705.0,0.5,29.3,1
TS073,9.1,9.5,0.347,792.0,228.0,0.5,9.6,1
TS073,9.5,9.8,0.459,659.0,322.0,0.97,28.5,0
TS073,9.8,9.95,0.696,631.0,230.0,0.51,6.6,0
TS073,9.95,10.1,0.353,703.0,642.0,0.53,25.1,0
TS073,10.1,10.15,0.774,1178.0,275.0,0.5,7.2,1
TS073,10.15,10.2,0.719,1652.0,316.0,0.83,29.4,0
TS073,10.2,10.5,0.374,853.0,161.0,0.5,11.4,1
TS073,10.5,11.55,0.129,382.0,313.0,1.06,30.4,0
TS073,11.55,11.65,0.195,510.0,178.0,0.67,9.4,0
TS073,11.65,11.7,0.16,274.0,706.0,0.97,29.2,0
TS073,11.7,11.75,0.159,231.0,277.0,0.8,12.1,0
TS073,11.75,12.0,0.309,306.0,680.0,2.73,30.7,0
TS073,12.0,12.6,0.364,276.0,112.0,0.5,10.4,1
TS073,12.6,12.85,0.641,597.0,416.0,2.76,29.8,0
TS073,12.85,12.9,0.702,565.0,187.0,0.79,14.8,0
TS073,12.9,13.2,0.672,684.0,275.0,1.55,30.8,0
TS073,13.2,13.65,1.06,1068.0,246.0,0.5,16.3,1
TS073,13.65,13.75,0.802,1035.0,416.0,0.82,36.7,0
TS073,13.75,14.8,0.321,524.0,139.0,0.5,13.9,1
TS073,14.8,14.9,0.616,557.0,982.0,0.5,34.2,1
TS073,14.9,15.68,0.533,1024.0,501.0,0.5,17.9,1
TS073,15.68,16.45,0.867,1005.0,892.0,0.5,11.3,1
TS073,16.45,16.6,0.462,486.0,1115.0,2.01,29.0,0
TS073,16.6,16.85,0.416,388.0,369.0,1.34,13.5,0
TS073,16.85,16.95,0.505,795.0,938.0,1.65,38.5,0
TS073,16.95,17.0,0.664,1125.0,542.0,0.69,17.6,0
TS073,17.0,17.05,0.427,782.0,814.0,1.81,38.3,0
TS073,17.05,17.6,0.806,689.0,243.0,1.23,22.3,0
TS073,17.6,17.65,0.802,849.0,552.0,13.75,36.8,0
TS073,17.65,17.8,1.466,848.0,382.0,1.59,15.8,0
TS073,17.8,18.45,1.216,923.0,838.0,3.65,35.3,0
TS073,18.45,18.6,0.914,1580.0,320.0,0.91,17.2,0
TS073,18.6,18.75,1.73,1488.0,365.0,1.33,31.4,0
TS073,18.75,18.95,0.87,1084.0,212.0,0.68,11.0,0
TS073,18.95,19.1,0.645,1029.0,547.0,6.04,32.0,0
