HOLE_ID,FROM,TO,ZN_PCT,PB_PCT,CU_PCT,AG_GPT,AU_GPT,DENSITY
DD0136,224.83,225.75,4.132,0.797,0.261,8.5,1.438,3.13
DD0136,225.75,226.77,24.617,8.896,0.154,103.7,0.336,4.09
DD0136,226.77,227.79,27.678,5.982,0.091,74.8,0.306,
DD0136,227.79,228.81,28.628,9.108,0.084,167.4,0.731,
DD0136,228.81,229.83,12.28,5.747,0.066,119.3,0.39,3.82
DD0136,229.83,230.85,10.687,3.217,0.074,86.6,0.379,4.05
DD0136,230.85,231.87,15.709,3.57,0.1,47.1,0.16,3.76
DD0136,231.87,232.88,21.223,4.706,0.135,77.8,0.734,4.33
DD0136,232.88,233.9,6.57,2.885,0.299,142.3,0.522,4.31
DD0136,233.9,234.92,10.217,4.573,0.154,96.1,0.153,3.71
DD0136,234.92,235.94,16.979,4.094,0.127,46.9,0.356,
DD0136,235.94,236.96,29.068,11.062,0.122,109.5,0.393,
DD0136,236.96,237.98,10.984,7.554,0.349,168.2,1.537,
DD0136,237.98,239.0,11.441,4.789,0.117,88.8,0.211,3.68
DD0136,239.0,239.92,4.748,1.98,0.259,20.5,0.39,3.07
DD0136,239.92,240.83,8.411,3.12,0.106,28.7,0.217,
DD0136,240.83,241.75,4.661,1.194,0.36,13.9,1.183,3.17
DD0136,241.75,242.75,0.34,0.083,1.861,4.4,1.006,2.94
DD0136,242.75,243.75,0.432,0.071,0.913,4.6,0.321,
DD0136,243.75,244.75,0.45,0.087,0.535,4.2,0.132,2.94
DD0136,244.75,245.75,0.772,0.16,0.83,7.6,0.496,2.93
DD0136,245.75,246.75,0.189,0.052,0.517,4.2,0.345,2.88
DD0136,246.75,247.75,0.173,0.082,0.578,6.2,0.172,
DD0136,247.75,248.75,0.558,0.214,0.349,14.7,0.669,
DD0136,248.75,249.75,0.536,0.15,0.151,9.0,0.646,2.94
DD0136,249.75,250.75,0.238,0.081,0.158,5.8,0.258,2.89
DD0136,250.75,252.82,0.017,0.007,0.003,0.4,0.01,
DD0136,252.82,254.9,0.053,0.027,0.004,1.0,0.007,
DD0136,254.9,256.98,0.053,0.019,0.008,1.1,0.023,
DD0136,256.98,259.05,0.056,0.023,0.007,1.6,0.018,
DD0136,259.05,261.12,0.04,0.014,0.008,0.5,0.011,
DD0136,261.12,263.2,0.05,0.023,0.015,1.4,0.012,
DD0136,263.2,265.27,0.028,0.008,0.013,0.4,0.009,
DD0136,265.27,267.35,0.018,0.005,0.012,0.4,0.008,
DD0136,267.35,269.42,0.044,0.013,0.007,0.5,0.013,
DD0136,269.42,271.5,0.054,0.017,0.011,1.0,0.041,
DD0136,271.5,272.58,4.07,1.615,0.117,48.6,0.279,
DD0136,272.58,273.67,1.304,0.431,0.076,11.3,0.252,
DD0136,273.67,274.75,2.635,0.778,0.372,16.8,0.671,
DD0136,274.75,275.75,10.048,3.806,0.42,57.1,1.091,3.51
DD0136,275.75,276.75,3.583,0.426,0.505,6.4,1.846,
DD0136,276.75,277.75,3.635,2.037,0.997,92.7,4.49,
DD0136,277.75,278.75,7.967,1.733,0.326,28.7,0.843,
DD0136,278.75,279.75,8.128,2.761,0.409,86.6,0.348,4.05
DD0136,279.75,280.75,5.302,2.379,0.77,53.7,1.966,
DD0136,280.75,281.75,5.915,2.371,0.408,81.7,1.912,3.87
DD0136,281.75,282.75,3.771,1.483,0.43,39.4,0.881,
DD0136,282.75,283.75,3.409,0.704,0.481,12.8,0.593,
DD0136,283.75,284.75,4.386,0.944,1.731,13.5,3.026,3.32
DD0136,284.75,285.75,3.746,1.153,0.909,36.2,1.308,3.66
DD0136,285.75,286.75,7.067,1.843,0.453,21.2,2.168,3.38
DD0136,286.75,287.75,8.0,2.547,0.912,28.6,3.138,3.36
DD0136,287.75,288.75,4.194,0.935,1.021,15.7,2.835,
DD0136,288.75,289.75,6.403,1.94,0.756,29.4,1.395,
DD0136,289.75,290.83,4.563,1.78,0.977,42.3,1.083,
DD0136,290.83,291.92,2.506,1.048,0.448,28.7,0.326,3.24
DD0136,291.92,293.0,8.108,3.294,0.635,89.3,0.239,
DD0136,293.0,294.0,0.394,0.097,1.131,9.8,0.374,
DD0136,294.0,295.0,0.181,0.052,1.139,7.3,1.029,2.95
DD0136,295.0,296.99,0.043,0.015,0.009,0.6,0.01,
DD0136,296.99,298.97,0.045,0.012,0.006,0.6,0.006,
DD0136,298.97,300.96,0.017,0.006,0.018,0.5,0.009,
DD0136,300.96,302.94,0.011,0.004,0.025,0.3,0.019,
DD0136,302.94,304.93,0.022,0.007,0.018,0.6,0.007,
DD0136,304.93,306.92,0.022,0.007,0.056,0.4,0.026,
DD0136,306.92,308.9,0.024,0.004,0.04,0.1,0.006,
DD0136,308.9,310.89,0.025,0.009,0.073,0.2,0.008,
DD0136,310.89,312.87,0.016,0.006,0.034,0.3,0.013,
DD0136,312.87,314.86,0.112,0.035,0.041,1.2,0.009,
DD0136,314.86,316.85,0.073,0.015,0.054,0.2,0.024,
DD0136,316.85,318.83,0.041,0.009,0.028,0.5,0.013,
DD0136,318.83,320.82,0.031,0.014,0.036,0.8,0.019,
DD0136,320.82,322.8,0.073,0.02,0.049,1.4,0.016,
DD0136,322.8,324.79,0.121,0.037,0.024,1.7,0.003,
DD0136,324.79,326.78,0.039,0.028,0.068,2.5,0.009,
DD0136,326.78,328.76,0.047,0.025,0.031,1.1,0.007,
DD0136,328.76,330.75,0.087,0.039,0.034,1.2,0.006,
DD0136,330.75,332.73,0.025,0.01,0.065,0.5,0.05,
DD0136,332.73,334.72,0.039,0.017,0.022,1.1,0.009,
DD0136,334.72,336.71,0.013,0.007,0.03,0.4,0.01,
DD0136,336.71,338.69,0.016,0.01,0.149,0.5,0.009,
DD0136,338.69,340.68,0.053,0.015,0.091,0.7,0.009,
DD0136,340.68,342.66,0.015,0.004,0.127,0.2,0.012,
DD0136,342.66,344.65,0.05,0.024,0.147,0.8,0.02,
DD0136,344.65,346.63,0.026,0.01,0.17,0.4,0.019,
DD0136,346.63,348.62,0.009,0.002,0.133,0.1,0.013,
DD0136,348.62,350.61,0.021,0.005,0.093,0.2,0.007,
DD0136,350.61,352.59,0.054,0.017,0.066,0.7,0.032,
DD0136,352.59,354.58,0.044,0.013,0.032,0.7,0.007,
DD0136,354.58,356.56,0.019,0.01,0.097,1.2,0.015,
DD0136,356.56,358.55,0.015,0.005,0.021,0.3,0.002,
DD0136,358.55,360.54,0.033,0.015,0.027,0.5,0.004,
DD0136,360.54,362.52,0.02,0.009,0.103,0.5,0.007,
DD0136,362.52,364.51,0.013,0.003,0.148,0.1,0.022,
DD0136,364.51,366.49,0.017,0.004,0.041,0.1,0.004,
DD0136,366.49,368.48,0.052,0.022,0.025,1.1,0.007,
DD0137,229.75,231.72,0.022,0.005,0.006,0.1,0.013,
DD0137,231.72,233.69,0.057,0.021,0.005,0.5,0.036,
DD0137,233.69,235.66,0.029,0.008,0.01,0.4,0.039,
DD0137,235.66,237.62,0.022,0.011,0.002,0.6,0.006,
DD0137,237.62,239.59,0.051,0.038,0.013,2.0,0.021,
DD0137,239.59,241.56,0.07,0.045,0.004,1.9,0.028,
DD0137,241.56,243.53,0.06,0.049,0.005,3.1,0.031,
DD0137,243.53,245.5,0.069,0.041,0.003,2.3,0.02,
DD0137,245.5,247.47,0.085,0.022,0.006,0.4,0.032,
DD0137,247.47,249.44,0.032,0.009,0.01,0.3,0.048,
DD0137,249.44,251.41,0.027,0.008,0.004,0.3,0.018,
DD0137,251.41,253.38,0.036,0.01,0.012,0.3,0.037,
DD0137,253.38,255.34,0.044,0.01,0.008,0.5,0.054,
DD0137,255.34,257.31,0.058,0.016,0.003,0.4,0.061,
DD0137,257.31,259.28,0.057,0.014,0.011,0.4,0.122,
DD0137,259.28,261.25,0.049,0.024,0.003,0.9,0.026,
DD0137,261.25,263.22,0.027,0.006,0.004,0.2,0.019,
DD0137,263.22,265.19,0.014,0.008,0.005,0.3,0.013,
DD0137,265.19,267.16,0.016,0.004,0.006,0.2,0.032,
DD0137,267.16,269.12,0.015,0.006,0.011,0.2,0.011,
DD0137,269.12,271.09,0.026,0.01,0.005,0.5,0.01,
DD0137,271.09,273.06,0.017,0.006,0.009,0.2,0.024,
DD0137,273.06,275.03,0.021,0.009,0.015,0.3,0.012,
DD0137,275.03,277.0,0.012,0.007,0.01,0.4,0.006,
DD0137,277.0,278.97,0.011,0.004,0.015,0.1,0.004,
DD0137,278.97,280.94,0.063,0.021,0.007,0.6,0.006,
DD0137,280.94,282.91,0.044,0.011,0.002,0.3,0.003,
DD0137,282.91,284.88,0.032,0.014,0.003,0.5,0.009,
DD0137,284.88,286.84,0.03,0.014,0.004,1.0,0.004,
DD0137,286.84,288.81,0.038,0.02,0.002,1.0,0.009,
DD0137,288.81,290.78,0.046,0.022,0.004,0.4,0.006,
DD0137,290.78,292.75,0.056,0.022,0.003,0.7,0.013,
DD0137,292.75,293.62,3.236,1.282,0.113,20.9,0.47,3.06
DD0137,293.62,294.5,4.672,1.506,0.044,14.8,0.256,3.03
DD0137,294.5,295.38,4.556,1.942,0.038,40.0,0.248,
DD0137,295.38,296.25,5.013,1.622,0.043,21.3,0.159,3.12
DD0137,296.25,297.23,15.46,3.404,0.075,19.8,0.776,
DD0137,297.23,298.22,12.317,4.077,0.113,35.3,0.337,3.44
DD0137,298.22,299.2,16.96,7.224,0.197,111.7,0.207,
DD0137,299.2,300.19,7.884,2.4,0.248,33.7,0.49,
DD0137,300.19,301.17,9.916,3.274,0.206,41.3,0.996,3.48
DD0137,301.17,302.16,6.364,2.515,0.112,48.8,0.184,
DD0137,302.16,303.14,4.139,1.443,0.091,35.7,0.092,3.51
DD0137,303.14,304.12,4.315,2.038,0.061,44.5,0.087,3.33
DD0137,304.12,305.11,6.033,1.637,0.116,24.5,0.5,3.42
DD0137,305.11,306.09,5.076,1.633,0.25,16.7,0.599,3.23
DD0137,306.09,307.08,14.296,4.105,0.169,36.2,0.464,3.52
DD0137,307.08,308.06,11.544,1.652,0.143,11.3,0.754,3.4
DD0137,308.06,309.05,6.163,1.523,0.185,9.0,0.457,
DD0137,309.05,310.03,6.034,1.353,0.32,12.9,0.79,
DD0137,310.03,311.02,3.657,1.25,0.261,10.3,0.472,3.08
DD0137,311.02,312.0,9.996,2.869,0.142,18.0,0.157,3.3
DD0137,312.0,312.88,1.512,0.405,0.238,5.8,0.175,
DD0137,312.88,313.75,1.387,0.544,0.114,10.9,0.061,
DD0137,313.75,314.62,1.532,0.429,0.054,15.8,0.046,3.21
DD0137,314.62,315.5,1.469,0.313,0.121,6.8,0.119,
DD0137,315.5,316.49,0.317,0.094,0.932,5.8,0.436,2.96
DD0137,316.49,317.48,0.318,0.19,0.548,9.9,0.307,2.93
DD0137,317.48,318.46,0.388,0.1,0.858,12.1,0.866,
DD0137,318.46,319.45,0.205,0.04,0.545,2.1,0.742,2.92
DD0137,319.45,320.44,0.443,0.09,0.16,6.7,0.223,
DD0137,320.44,321.43,0.133,0.027,0.512,1.7,0.613,2.84
DD0137,321.43,322.42,0.073,0.015,2.403,1.5,1.596,
DD0137,322.42,323.4,0.366,0.088,0.463,5.1,0.546,2.88
DD0137,323.4,324.39,0.26,0.041,0.381,1.8,1.247,2.91
DD0137,324.39,325.38,0.138,0.043,0.814,4.6,0.504,
DD0137,325.38,326.37,0.402,0.146,0.576,12.8,1.091,2.91
DD0137,326.37,327.36,0.18,0.072,0.934,6.9,1.216,
DD0137,327.36,328.35,0.468,0.161,0.556,12.5,0.691,2.92
DD0137,328.35,329.33,0.317,0.16,0.608,17.5,0.256,2.97
DD0137,329.33,330.32,0.227,0.076,0.992,7.2,0.519,
DD0137,330.32,331.31,0.148,0.032,0.591,2.3,0.586,
DD0137,331.31,332.3,0.288,0.108,0.921,6.8,0.858,
DD0137,332.3,333.29,0.25,0.044,0.727,2.4,0.965,
DD0137,333.29,334.27,0.334,0.085,0.859,6.3,0.647,
DD0137,334.27,335.26,0.432,0.152,0.601,8.4,0.678,2.94
DD0137,335.26,336.25,0.377,0.16,0.745,19.3,1.009,
DD0137,336.25,338.22,0.12,0.046,0.007,2.2,0.043,
DD0137,338.22,340.19,0.038,0.019,0.007,1.3,0.095,
DD0137,340.19,342.16,0.035,0.015,0.019,0.6,0.088,
DD0137,342.16,344.13,0.048,0.025,0.007,1.5,0.015,
DD0137,344.13,346.1,0.091,0.04,0.018,2.7,0.048,
DD0137,346.1,348.07,0.025,0.011,0.033,0.8,0.127,
DD0137,348.07,350.04,0.019,0.006,0.008,0.5,0.073,
DD0137,350.04,352.01,0.025,0.008,0.006,0.7,0.078,
DD0137,352.01,353.99,0.043,0.016,0.011,0.7,0.046,
DD0137,353.99,355.96,0.027,0.007,0.012,0.4,0.027,
DD0137,355.96,357.93,0.066,0.022,0.011,0.8,0.049,
DD0137,357.93,359.9,0.035,0.014,0.008,0.6,0.036,
DD0137,359.9,361.87,0.045,0.023,0.027,0.8,0.044,
DD0137,361.87,363.84,0.042,0.012,0.037,0.5,0.021,
DD0137,363.84,365.81,0.049,0.011,0.062,0.7,0.024,
DD0137,365.81,367.78,0.016,0.004,0.04,0.3,0.004,
DD0137,367.78,369.75,0.008,0.002,0.047,0.1,0.015,
DD0138,481.0,483.0,0.067,0.027,0.005,1.3,0.012,
DD0138,483.0,485.0,0.083,0.026,0.004,0.7,0.007,
DD0138,485.0,487.0,0.022,0.007,0.005,0.3,0.029,
DD0138,487.0,489.0,0.028,0.009,0.002,0.4,0.002,
DD0138,489.0,491.0,0.067,0.021,0.002,0.5,0.007,
DD0138,491.0,493.0,0.031,0.009,0.004,0.3,0.001,
DD0138,493.0,495.0,0.067,0.019,0.002,0.5,0.005,
DD0138,495.0,497.0,0.045,0.021,0.008,1.1,0.011,
DD0138,497.0,499.0,0.05,0.014,0.004,0.6,0.014,
DD0138,499.0,500.25,2.468,0.672,0.132,12.8,1.793,
DD0138,500.25,501.5,2.287,0.984,0.078,17.9,0.317,3.08
DD0138,501.5,502.5,5.464,4.498,0.049,163.2,0.117,
DD0138,502.5,503.5,5.174,3.092,0.107,60.1,0.153,3.34
DD0138,503.5,504.5,11.642,8.275,0.13,182.9,0.43,3.87
DD0138,504.5,505.5,6.297,4.048,0.104,120.1,0.117,
DD0138,505.5,506.5,4.684,3.385,0.114,145.6,0.382,3.79
DD0138,506.5,507.5,2.67,1.339,0.183,41.9,0.138,
DD0138,507.5,508.5,3.573,1.755,0.13,75.9,0.194,3.75
DD0138,508.5,509.5,4.092,1.366,0.32,30.5,0.834,3.5
DD0138,509.5,510.5,14.848,8.393,0.164,209.9,0.255,4.11
DD0138,510.5,511.5,30.87,13.978,0.151,154.9,0.727,4.36
DD0138,511.5,512.5,9.053,5.438,0.143,94.7,0.97,
DD0138,512.5,513.5,9.965,3.673,0.184,111.7,0.937,4.14
DD0138,513.5,514.75,4.729,2.406,0.112,89.4,0.219,3.28
DD0138,514.75,516.0,3.712,1.646,0.331,89.9,1.164,
DD0138,516.0,517.0,0.245,0.095,0.649,19.1,1.244,3.04
DD0138,517.0,518.0,0.129,0.047,1.269,6.5,0.65,2.93
DD0138,518.0,519.0,0.157,0.096,0.369,16.0,1.212,2.91
DD0138,519.0,520.0,0.073,0.031,1.105,6.1,2.086,
DD0138,520.0,521.0,0.125,0.039,0.379,6.8,0.326,
DD0138,521.0,522.0,0.13,0.023,0.309,2.6,1.37,
DD0138,522.0,523.0,0.204,0.042,0.269,7.0,0.602,
DD0138,523.0,524.0,0.296,0.13,0.711,21.8,2.513,3.03
DD0138,524.0,525.0,0.738,0.172,0.236,10.6,0.429,
DD0138,525.0,526.0,0.289,0.127,0.519,16.9,1.065,2.91
DD0138,526.0,527.0,0.295,0.106,0.236,9.8,0.575,
DD0138,527.0,528.0,0.128,0.05,1.83,5.8,1.096,
DD0138,528.0,529.0,0.217,0.076,0.658,7.4,1.631,
DD0138,529.0,530.0,0.28,0.095,0.598,11.0,1.304,3.01
DD0138,530.0,531.0,0.487,0.218,0.454,23.5,0.829,
DD0138,531.0,532.0,0.531,0.189,0.685,12.5,0.449,2.93
DD0138,532.0,533.0,0.52,0.125,0.667,8.4,0.321,
DD0138,533.0,534.0,0.501,0.127,0.159,10.9,0.724,
DD0138,534.0,535.0,1.017,0.203,0.155,5.5,0.211,
DD0138,535.0,537.75,0.054,0.016,0.007,0.8,0.008,
DD0138,537.75,539.0,1.632,0.918,0.071,25.1,0.073,
DD0138,539.0,540.04,3.516,2.264,0.282,93.5,0.513,
DD0138,540.04,541.08,5.479,2.495,0.475,53.9,0.84,3.47
DD0138,541.08,542.12,3.239,1.888,0.381,57.1,0.266,
DD0138,542.12,543.17,7.983,2.867,0.319,74.6,0.734,
DD0138,543.17,544.21,7.384,1.859,0.215,37.6,0.471,3.7
DD0138,544.21,545.25,8.556,3.449,0.314,43.5,0.399,
DD0138,545.25,546.5,5.149,3.391,0.148,53.0,0.081,
DD0138,546.5,548.53,0.058,0.02,0.01,0.6,0.006,
DD0138,548.53,550.56,0.026,0.012,0.021,0.8,0.016,
DD0138,550.56,552.59,0.121,0.06,0.003,4.1,0.004,
DD0138,552.59,554.62,0.05,0.014,0.008,1.2,0.031,
DD0138,554.62,556.64,0.039,0.009,0.013,0.5,0.052,
DD0138,556.64,558.67,0.042,0.013,0.005,0.6,0.006,
DD0138,558.67,560.7,0.056,0.015,0.008,0.7,0.012,
DD0138,560.7,562.73,0.059,0.024,0.004,1.5,0.013,
DD0138,562.73,564.76,0.06,0.015,0.006,1.2,0.043,
DD0138,564.76,566.79,0.055,0.016,0.005,0.9,0.014,
DD0138,566.79,568.82,0.041,0.01,0.009,0.5,0.016,
DD0138,568.82,570.85,0.044,0.013,0.009,0.3,0.011,
DD0138,570.85,572.88,0.01,0.003,0.019,0.1,0.006,
DD0138,572.88,574.9,0.025,0.007,0.011,0.3,0.008,
DD0138,574.9,576.93,0.036,0.019,0.007,1.0,0.016,
DD0138,576.93,578.96,0.027,0.013,0.008,0.8,0.006,
DD0138,578.96,580.99,0.067,0.024,0.018,1.0,0.015,
DD0138,580.99,583.02,0.04,0.015,0.012,0.9,0.009,
DD0138,583.02,585.05,0.017,0.004,0.022,0.3,0.004,
DD0138,585.05,587.08,0.054,0.016,0.013,1.1,0.004,
DD0138,587.08,589.11,0.079,0.05,0.017,3.4,0.011,
DD0138,589.11,591.13,0.035,0.019,0.012,1.1,0.009,
DD0138,591.13,593.16,0.059,0.043,0.01,2.2,0.007,
DD0138,593.16,595.19,0.038,0.02,0.023,0.7,0.013,
DD0138,595.19,597.22,0.063,0.051,0.033,2.1,0.027,
DD0138,597.22,599.25,0.016,0.008,0.017,0.6,0.036,
DD0139,481.75,483.68,0.147,0.076,0.001,3.2,0.007,
DD0139,483.68,485.6,0.111,0.075,0.001,3.3,0.003,
DD0139,485.6,487.52,0.055,0.035,0.002,2.9,0.006,
DD0139,487.52,489.45,0.109,0.045,0.004,1.8,0.07,
DD0139,489.45,491.38,0.073,0.034,0.002,1.3,0.101,
DD0139,491.38,493.3,0.068,0.032,0.002,1.7,0.036,
DD0139,493.3,495.22,0.024,0.008,0.003,0.6,0.015,
DD0139,495.22,497.15,0.052,0.014,0.001,0.6,0.006,
DD0139,497.15,499.08,0.074,0.012,0.003,0.3,0.012,
DD0139,499.08,501.0,0.069,0.024,0.001,0.9,0.005,
DD0139,501.0,502.25,3.201,0.86,0.085,18.5,0.167,3.15
DD0139,502.25,503.5,2.848,1.156,0.053,54.3,0.323,3.28
DD0139,503.5,504.52,3.632,1.304,0.075,31.1,0.241,
DD0139,504.52,505.54,8.951,4.847,0.069,115.0,1.307,3.67
DD0139,505.54,506.56,12.672,4.338,0.102,65.6,1.028,
DD0139,506.56,507.58,6.749,1.276,0.248,13.6,0.821,3.34
DD0139,507.58,508.6,2.235,0.36,0.29,5.7,0.627,3.32
DD0139,508.6,509.62,5.572,1.938,0.217,33.5,1.087,3.45
DD0139,509.62,510.65,12.04,4.008,0.11,84.7,0.302,
DD0139,510.65,511.67,6.111,1.825,0.084,34.7,0.595,
DD0139,511.67,512.69,6.903,3.051,0.129,91.9,1.061,3.76
DD0139,512.69,513.71,10.934,5.182,0.234,76.1,0.931,
DD0139,513.71,514.73,12.892,9.501,0.106,136.3,1.448,
DD0139,514.73,515.75,9.267,3.245,0.099,40.6,0.825,
DD0139,515.75,516.67,6.185,2.487,0.049,36.6,0.819,3.1
DD0139,516.67,517.58,3.164,1.014,0.098,8.5,1.281,2.96
DD0139,517.58,518.5,1.624,0.738,0.073,21.2,0.257,3.14
DD0139,518.5,519.49,0.422,0.175,0.157,25.5,0.269,2.9
DD0139,519.49,520.48,0.21,0.109,0.269,25.1,1.064,3.05
DD0139,520.48,521.47,0.251,0.082,0.36,10.7,0.217,
DD0139,521.47,522.46,0.44,0.224,0.415,26.1,0.254,2.88
DD0139,522.46,523.46,0.323,0.14,1.606,16.3,1.362,2.93
DD0139,523.46,524.45,0.454,0.113,0.56,6.4,1.084,2.94
DD0139,524.45,525.44,0.345,0.102,0.161,6.8,0.335,
DD0139,525.44,526.43,0.243,0.048,0.332,3.0,0.382,
DD0139,526.43,527.42,0.44,0.129,0.315,9.7,0.436,2.93
DD0139,527.42,528.41,0.324,0.127,0.098,7.3,0.606,
DD0139,528.41,529.4,0.184,0.05,0.306,3.5,0.472,2.86
DD0139,529.4,530.39,0.261,0.118,0.478,14.5,0.682,
DD0139,530.39,531.38,0.527,0.131,0.293,9.8,0.45,2.89
DD0139,531.38,532.38,0.297,0.054,0.498,2.8,1.999,
DD0139,532.38,533.37,0.519,0.093,0.435,2.5,3.226,
DD0139,533.37,534.36,0.265,0.075,0.549,5.5,1.942,
DD0139,534.36,535.35,0.488,0.073,0.363,5.0,0.571,
DD0139,535.35,536.34,0.351,0.057,0.406,2.9,1.135,
DD0139,536.34,537.33,0.537,0.107,0.46,4.5,1.426,
DD0139,537.33,538.32,0.566,0.192,0.287,14.2,2.839,
DD0139,538.32,539.31,0.573,0.197,0.769,12.1,1.781,2.99
DD0139,539.31,540.3,0.426,0.153,0.871,8.2,3.315,
DD0139,540.3,541.29,0.302,0.097,1.139,11.1,2.722,
DD0139,541.29,542.29,0.41,0.116,1.449,9.3,1.987,
DD0139,542.29,543.28,0.629,0.103,1.196,5.4,1.394,
DD0139,543.28,544.27,0.955,0.18,0.858,4.9,1.511,2.9
DD0139,544.27,545.26,0.638,0.147,0.692,4.7,0.576,2.89
DD0139,545.26,546.25,0.394,0.105,0.966,7.6,0.213,3.0
DD0139,546.25,548.22,0.05,0.028,0.007,1.4,0.005,
DD0139,548.22,550.19,0.055,0.039,0.01,1.5,0.043,
DD0139,550.19,552.16,0.127,0.165,0.008,6.0,0.018,
DD0139,552.16,554.13,0.08,0.04,0.007,1.4,0.047,
DD0139,554.13,556.1,0.053,0.031,0.007,1.4,0.007,
DD0139,556.1,558.07,0.149,0.088,0.016,3.8,0.009,
DD0139,558.07,560.04,0.1,0.041,0.014,1.0,0.014,
DD0139,560.04,562.01,0.129,0.03,0.021,0.6,0.024,
DD0139,562.01,563.99,0.21,0.05,0.016,1.9,0.043,
DD0139,563.99,565.96,0.319,0.079,0.004,2.3,0.021,
DD0139,565.96,567.93,0.091,0.041,0.014,2.0,0.027,
DD0139,567.93,569.9,0.134,0.073,0.005,4.8,0.009,
DD0139,569.9,571.87,0.107,0.05,0.008,2.3,0.024,
DD0139,571.87,573.84,0.045,0.03,0.01,2.6,0.025,
DD0139,573.84,575.81,0.114,0.051,0.007,2.3,0.013,
DD0139,575.81,577.78,0.151,0.086,0.009,5.2,0.017,
DD0139,577.78,579.75,0.07,0.028,0.016,1.3,0.016,
DD0139,579.75,581.72,0.072,0.025,0.006,1.4,0.007,
DD0139,581.72,583.69,0.09,0.021,0.003,0.9,0.004,
DD0139,583.69,585.66,0.052,0.016,0.007,0.8,0.004,
DD0139,585.66,587.63,0.041,0.009,0.003,0.3,0.003,
DD0139,587.63,589.6,0.033,0.011,0.021,0.5,0.107,
DD0139,589.6,591.57,0.033,0.007,0.012,0.4,0.004,
DD0139,591.57,593.54,0.038,0.009,0.006,0.5,0.002,
DD0139,593.54,595.51,0.032,0.006,0.01,0.2,0.005,
DD0139,595.51,597.49,0.055,0.014,0.008,0.6,0.003,
DD0139,597.49,599.46,0.058,0.023,0.01,0.7,0.002,
DD0139,599.46,601.43,0.101,0.027,0.028,0.6,0.007,
DD0139,601.43,603.4,0.092,0.025,0.027,0.4,0.021,
DD0139,603.4,605.37,0.08,0.021,0.047,0.5,0.031,
DD0139,605.37,607.34,0.09,0.044,0.021,1.2,0.022,
DD0139,607.34,609.31,0.055,0.04,0.034,2.2,0.021,
DD0139,609.31,611.28,0.052,0.03,0.052,1.5,0.059,
DD0139,611.28,613.25,0.053,0.025,0.032,1.9,0.039,
DD0140,684.5,686.53,0.123,0.041,0.001,0.8,0.002,
DD0140,686.53,688.56,0.019,0.006,0.003,0.2,0.002,
DD0140,688.56,690.58,0.056,0.019,0.002,0.7,0.006,
DD0140,690.58,692.61,0.032,0.012,0.001,0.5,0.008,
DD0140,692.61,694.64,0.024,0.012,0.001,1.1,0.008,
DD0140,694.64,696.67,0.069,0.023,0.002,0.6,0.006,
DD0140,696.67,698.69,0.07,0.016,0.001,0.5,0.003,
DD0140,698.69,700.72,0.104,0.033,0.002,1.2,0.008,
DD0140,700.72,702.75,0.189,0.059,0.001,0.7,0.006,
DD0140,702.75,704.0,4.488,1.627,0.093,18.3,0.224,3.08
DD0140,704.0,705.25,3.733,1.958,0.038,35.2,0.276,3.09
DD0140,705.25,706.21,17.889,6.685,0.068,58.5,0.554,3.64
DD0140,706.21,707.17,22.151,17.396,0.135,205.8,0.747,4.24
DD0140,707.17,708.12,8.591,4.579,0.081,63.2,0.283,
DD0140,708.12,709.08,32.277,12.699,0.024,87.9,0.142,
DD0140,709.08,710.04,20.085,5.534,0.031,47.9,0.229,
DD0140,710.04,711.0,19.927,6.755,0.066,76.6,0.35,
DD0140,711.0,711.96,22.119,6.623,0.039,78.3,0.073,
DD0140,711.96,712.92,6.798,1.396,0.089,22.8,0.209,3.44
DD0140,712.92,713.88,7.443,1.653,0.2,47.6,1.535,
DD0140,713.88,714.83,9.635,3.715,0.171,103.4,0.787,3.96
DD0140,714.83,715.79,7.33,3.303,0.268,76.1,0.695,3.57
DD0140,715.79,716.75,6.82,1.87,0.172,45.7,0.509,3.71
DD0140,716.75,717.88,1.364,0.396,0.075,14.9,0.329,
DD0140,717.88,719.0,1.915,0.656,0.139,20.5,0.159,
DD0140,719.0,720.0,0.214,0.039,0.927,3.5,0.756,2.96
DD0140,720.0,721.0,0.192,0.022,0.688,1.5,0.633,
DD0140,721.0,722.0,0.243,0.034,0.332,2.1,0.602,2.95
DD0140,722.0,723.0,0.25,0.059,0.477,6.3,2.866,2.95
DD0140,723.0,724.0,0.262,0.06,0.656,7.0,0.757,
DD0140,724.0,726.03,0.083,0.031,0.01,1.2,0.022,
DD0140,726.03,728.05,0.103,0.055,0.009,4.1,0.019,
DD0140,728.05,730.08,0.085,0.038,0.024,1.5,0.141,
DD0140,730.08,732.11,0.158,0.039,0.009,1.4,0.021,
DD0140,732.11,734.13,0.052,0.01,0.005,0.3,0.012,
DD0140,734.13,736.16,0.041,0.008,0.034,0.2,0.027,
DD0140,736.16,738.18,0.042,0.018,0.015,0.8,0.046,
DD0140,738.18,740.21,0.02,0.01,0.007,0.6,0.009,
DD0140,740.21,742.24,0.034,0.014,0.009,0.6,0.034,
DD0140,742.24,744.26,0.061,0.027,0.004,1.1,0.009,
DD0140,744.26,746.29,0.024,0.017,0.005,1.3,0.009,
DD0140,746.29,748.32,0.019,0.007,0.006,0.4,0.015,
DD0140,748.32,750.34,0.051,0.015,0.004,0.6,0.013,
