HOLE_ID,FROM,TO,P2O5_PCT,P2O5_AP_PCT,CAO_PCT,SIO2_PCT,FE2O3_PCT,AL2O3_PCT,MGO_PCT
PF0156,43.4,48.55,6.76,6.69,16.86,18.0,19.87,2.76,13.0
PF0156,48.55,53.7,9.52,8.78,21.95,13.96,18.48,2.02,
PF0156,53.7,58.85,11.06,10.84,21.9,19.75,21.26,1.75,7.0
PF0156,58.85,64.0,5.81,5.6,10.31,27.63,19.89,2.43,7.16
PF0156,64.0,68.41,1.63,1.6,4.9,32.4,17.22,1.25,
PF0156,68.41,72.83,2.4,2.21,15.44,27.52,11.02,2.13,
PF0156,72.83,77.24,3.03,2.85,13.57,17.12,12.7,1.94,6.06
PF0156,77.24,81.66,3.82,3.81,16.8,17.64,12.36,2.11,20.0
PF0157,0.0,4.0,1.57,0.23,0.33,44.43,31.5,10.79,0.78
PF0157,4.0,9.25,5.21,0.38,0.51,13.31,37.14,18.22,0.66
PF0157,9.25,14.5,5.52,0.36,0.52,16.74,35.52,12.04,0.63
PF0157,14.5,19.75,5.7,0.51,0.74,18.26,35.46,27.43,0.34
PF0157,19.75,24.94,11.18,7.71,10.9,10.71,30.25,9.24,2.39
PF0157,24.94,30.12,19.62,16.09,21.53,11.04,27.01,3.87,
PF0157,30.12,35.31,13.77,9.82,13.59,9.93,40.92,2.49,
PF0157,35.31,40.5,12.08,5.77,8.28,9.58,29.46,4.78,1.22
PF0157,40.5,45.58,9.63,9.27,12.68,16.4,20.87,2.23,9.51
PF0157,45.58,50.67,6.21,5.8,10.24,25.85,18.07,1.11,4.53
PF0157,50.67,55.75,13.58,10.17,14.41,17.53,19.39,3.53,4.27
PF0157,55.75,60.83,4.88,4.59,13.72,31.26,19.38,1.29,
PF0157,60.83,65.92,6.56,6.22,12.57,16.91,22.43,3.04,9.53
PF0157,65.92,71.0,3.18,2.94,4.44,37.84,26.35,8.37,4.11
PF0157,71.0,75.73,4.87,4.75,10.89,32.58,11.68,2.1,5.17
PF0157,75.73,80.45,10.71,9.85,26.71,16.94,8.11,1.28,
PF0157,80.45,85.18,3.85,3.73,17.67,23.63,12.75,0.79,9.96
PF0157,85.18,89.9,3.61,3.3,13.31,30.74,13.82,1.42,7.6
PF0157,89.9,94.63,4.98,4.58,15.0,24.46,13.8,2.02,4.23
PF0157,94.63,99.36,2.48,2.41,11.04,30.8,14.1,1.87,
PF0157,99.36,104.08,3.26,3.21,13.96,25.66,12.25,2.86,5.13
PF0157,104.08,108.81,2.07,2.0,15.33,27.67,17.17,1.68,10.76
PF0158,0.0,3.0,1.64,0.14,0.19,26.84,36.61,24.42,0.24
PF0158,3.0,8.06,7.24,0.2,0.28,8.52,32.42,25.8,
PF0158,8.06,13.12,5.66,0.43,0.6,7.76,25.68,27.26,0.69
PF0158,13.12,18.19,3.28,0.27,0.38,18.11,30.82,24.44,0.34
PF0158,18.19,23.25,5.65,0.49,0.66,19.41,32.19,36.38,0.7
PF0158,23.25,28.31,25.68,9.23,13.32,11.31,28.18,5.56,4.38
PF0158,28.31,33.38,15.93,5.96,8.73,16.68,32.93,3.62,1.57
PF0158,33.38,38.44,12.98,9.8,13.48,13.26,21.52,5.97,
PF0158,38.44,43.5,17.18,5.16,7.39,7.71,29.58,5.16,
PF0158,43.5,48.67,8.0,7.96,13.16,17.42,19.6,4.39,
PF0158,48.67,53.83,11.56,10.47,20.68,13.77,15.64,2.68,
PF0158,53.83,59.0,11.13,10.11,22.77,10.02,17.8,4.98,7.04
PF0158,59.0,64.17,9.18,8.65,14.04,13.5,17.09,4.33,5.6
PF0158,64.17,69.33,8.76,5.03,6.65,16.58,16.94,1.08,4.07
PF0158,69.33,74.5,8.6,6.55,9.25,17.63,14.37,1.77,
PF0158,74.5,79.21,4.39,4.29,18.39,27.6,9.0,0.82,12.72
PF0158,79.21,83.92,3.58,3.37,17.31,22.36,10.97,1.75,14.86
PF0158,83.92,88.63,4.68,4.62,18.77,27.23,12.82,2.09,9.33
PF0158,88.63,93.33,4.63,4.31,18.7,25.51,11.88,1.26,5.76
PF0158,93.33,98.04,2.63,2.51,16.07,34.33,11.67,1.29,10.23
PF0158,98.04,102.75,3.51,3.41,17.23,19.49,12.8,2.19,14.02
PF0159,0.0,2.75,3.66,0.22,0.31,19.18,29.48,6.84,0.29
PF0159,2.75,7.44,4.55,0.28,0.37,12.45,34.25,14.08,
PF0159,7.44,12.12,5.18,0.25,0.34,13.77,17.43,11.99,0.28
PF0159,12.12,16.81,4.3,0.25,0.33,10.78,34.7,10.52,0.67
PF0159,16.81,21.5,3.7,0.26,0.35,13.94,24.31,12.04,0.61
PF0159,21.5,26.31,17.5,11.74,15.8,8.92,35.5,1.93,3.28
PF0159,26.31,31.12,16.33,8.95,12.31,12.74,45.76,4.93,
PF0159,31.12,35.94,16.82,10.85,14.33,13.67,25.48,3.63,1.93
PF0159,35.94,40.75,14.66,11.04,15.46,16.06,30.07,3.04,4.49
PF0159,40.75,45.92,6.77,6.41,15.94,20.29,26.41,3.99,7.27
PF0159,45.92,51.08,4.5,4.47,9.64,16.89,25.34,2.59,
PF0159,51.08,56.25,3.78,3.61,12.15,29.87,21.44,1.49,20.32
PF0159,56.25,61.42,4.58,3.55,4.87,22.3,21.29,1.25,4.72
PF0159,61.42,66.58,5.46,3.59,5.25,14.63,14.92,2.95,5.1
PF0159,66.58,71.75,3.73,3.7,6.84,23.37,24.83,1.89,6.2
PF0159,71.75,76.54,3.23,3.08,12.0,29.62,15.21,1.13,5.99
PF0159,76.54,81.33,2.92,2.64,16.45,17.12,11.97,0.66,19.82
PF0159,81.33,86.12,4.14,3.96,18.06,24.44,14.33,1.34,22.66
PF0159,86.12,90.91,3.67,3.59,17.44,28.79,12.22,1.52,15.48
PF0159,90.91,95.7,3.54,3.19,17.27,27.19,12.72,1.63,7.59
PF0160,0.0,2.75,1.75,0.24,0.34,24.56,37.98,20.52,
PF0160,2.75,7.25,3.08,0.36,0.49,19.87,30.42,18.92,0.54
PF0160,7.25,11.75,4.58,0.44,0.6,14.21,25.09,24.69,0.7
PF0160,11.75,16.25,3.17,0.32,0.44,17.43,27.33,19.88,
PF0160,16.25,20.75,4.6,0.26,0.36,8.64,28.89,20.49,0.36
PF0160,20.75,25.75,24.81,6.88,10.05,8.61,21.45,2.33,1.48
PF0160,25.75,30.75,16.41,7.03,10.12,6.12,22.06,3.58,1.35
PF0160,30.75,35.75,12.42,11.39,16.83,15.15,24.24,3.48,2.08
PF0160,35.75,40.75,8.91,8.83,14.24,10.42,48.5,4.62,2.32
PF0160,40.75,45.71,4.77,4.37,8.35,20.92,30.85,1.52,5.28
PF0160,45.71,50.67,5.02,4.63,12.52,21.64,19.24,3.03,9.4
PF0160,50.67,55.62,6.12,6.04,10.27,16.22,19.84,1.05,8.02
PF0160,55.62,60.58,7.87,5.88,8.26,12.33,18.55,2.78,
PF0160,60.58,65.54,6.75,6.35,8.83,13.27,19.12,1.43,4.6
PF0160,65.54,70.5,11.27,10.93,15.0,11.05,20.2,1.97,5.05
PF0160,70.5,75.23,4.24,4.14,18.19,22.75,12.41,2.17,10.33
PF0160,75.23,79.96,2.73,2.61,12.27,26.78,9.79,3.26,7.44
PF0160,79.96,84.69,3.1,3.08,14.44,23.41,16.51,0.98,16.23
PF0160,84.69,89.42,2.83,2.68,9.89,21.82,11.09,4.06,10.02
PF0160,89.42,94.15,4.21,4.12,12.82,23.07,10.32,1.18,15.97
PF0160,94.15,98.89,6.21,5.64,20.78,13.43,10.47,3.06,11.55
PF0160,98.89,103.62,12.18,11.13,28.65,14.66,9.33,1.25,9.3
PF0161,0.0,2.75,2.23,0.41,0.56,28.96,24.44,30.23,
PF0161,2.75,7.25,4.2,0.34,0.47,16.14,29.72,31.49,
PF0161,7.25,11.75,3.12,0.38,0.54,15.29,31.04,26.88,0.46
PF0161,11.75,16.25,4.6,0.31,0.43,9.2,25.61,17.7,0.46
PF0161,16.25,20.75,6.42,0.46,0.64,8.94,31.31,23.49,0.56
PF0161,20.75,26.06,14.59,12.33,17.13,8.3,33.75,6.25,3.95
PF0161,26.06,31.38,16.47,12.56,16.59,11.78,26.39,4.92,2.83
PF0161,31.38,36.69,18.77,9.13,12.11,14.7,18.09,3.23,1.21
PF0161,36.69,42.0,12.37,11.16,14.78,9.22,28.69,3.67,
PF0161,42.0,46.88,6.94,5.06,7.22,15.76,28.64,2.04,9.58
PF0161,46.88,51.75,10.43,6.76,9.18,12.33,16.67,1.81,3.56
PF0161,51.75,56.62,4.75,3.69,5.29,26.26,23.39,3.06,
PF0161,56.62,61.5,11.42,10.62,15.47,8.79,16.5,2.06,15.01
PF0161,61.5,66.38,8.92,8.2,13.08,14.21,25.88,1.89,
PF0161,66.38,71.25,7.35,6.77,17.37,19.08,23.07,3.23,6.12
PF0161,71.25,76.59,5.92,5.39,20.4,14.24,13.82,5.19,12.53
PF0161,76.59,81.92,3.75,3.57,17.54,24.25,14.87,2.12,13.27
PF0161,81.92,87.26,3.56,3.34,15.14,23.18,14.45,3.91,5.13
PF0161,87.26,92.6,3.61,3.34,17.36,23.65,11.21,1.52,10.65
PF0161,92.6,97.93,5.89,5.33,20.37,12.45,10.91,2.36,
PF0161,97.93,103.27,10.43,9.48,26.35,10.3,8.01,1.66,6.25
PF0161,103.27,108.6,4.48,4.23,18.5,28.64,15.95,1.37,5.3
PF0162,0.0,1.25,3.09,0.26,0.35,18.98,23.5,19.88,0.35
PF0162,1.25,6.31,6.06,0.27,0.36,10.48,26.71,17.69,0.49
PF0162,6.31,11.38,4.45,0.25,0.36,13.52,39.05,21.03,1.0
PF0162,11.38,16.44,2.37,0.2,0.28,14.44,41.14,32.09,0.85
PF0162,16.44,21.5,5.13,0.41,0.57,11.91,36.2,10.78,0.41
PF0162,21.5,26.45,5.89,5.17,7.43,11.33,42.48,2.94,0.88
PF0162,26.45,31.4,8.47,4.36,6.03,7.64,39.97,3.31,2.01
PF0162,31.4,36.35,7.78,4.03,5.83,16.34,33.8,3.91,1.55
PF0162,36.35,41.3,6.02,2.87,4.05,12.7,37.61,2.99,1.57
PF0162,41.3,46.25,15.83,6.6,8.92,6.7,24.38,8.5,1.83
PF0162,46.25,50.9,9.09,8.7,14.07,17.67,19.12,2.72,
PF0162,50.9,55.55,4.72,4.5,5.95,21.78,16.94,2.55,5.48
PF0162,55.55,60.2,7.7,7.58,16.72,13.71,11.31,3.13,6.19
PF0162,60.2,64.85,4.71,4.42,8.85,25.64,25.11,2.2,5.09
PF0162,64.85,69.5,4.93,4.59,9.96,16.1,40.63,1.67,
PF0162,69.5,74.34,4.87,4.44,19.02,16.35,9.33,0.93,8.09
PF0162,74.34,79.17,6.89,6.28,21.68,12.75,9.33,3.06,11.22
PF0162,79.17,84.01,5.83,5.66,20.29,18.5,10.44,0.74,
PF0162,84.01,88.85,3.98,3.63,17.84,18.05,12.56,0.72,13.12
PF0162,88.85,93.68,5.19,4.84,19.44,11.6,14.27,3.34,12.44
PF0162,93.68,98.52,3.38,3.19,17.05,16.19,13.17,2.31,
PF0162,98.52,103.36,8.82,8.72,24.23,13.15,8.91,1.09,20.57
PF0162,103.36,108.19,7.18,7.15,22.06,11.78,9.64,2.2,8.91
PF0163,0.0,1.5,1.46,0.13,0.17,25.87,29.7,30.04,0.29
PF0163,1.5,6.69,3.39,0.28,0.39,17.73,34.31,35.6,0.35
PF0163,6.69,11.88,5.27,0.66,0.9,11.62,33.38,29.28,0.75
PF0163,11.88,17.06,9.9,0.54,0.72,8.0,28.47,22.73,1.04
PF0163,17.06,22.25,5.72,0.61,0.84,13.4,33.92,11.28,0.82
PF0163,22.25,27.15,9.96,9.47,14.35,12.63,27.56,3.34,
PF0163,27.15,32.05,9.83,9.6,13.76,12.74,32.63,3.39,1.47
PF0163,32.05,36.95,6.67,3.77,5.17,13.12,35.43,4.93,
PF0163,36.95,41.85,5.67,3.16,4.45,12.27,56.28,3.49,
PF0163,41.85,46.75,12.3,7.56,10.92,8.87,29.08,1.34,1.77
PF0163,46.75,51.56,9.79,8.45,12.32,14.87,20.63,2.35,9.72
PF0163,51.56,56.38,7.06,6.36,10.01,16.45,19.14,2.26,3.83
PF0163,56.38,61.19,8.85,7.77,10.27,18.41,21.28,1.58,3.87
PF0163,61.19,66.0,5.96,5.46,16.55,19.38,17.16,2.6,12.43
PF0163,66.0,71.03,2.81,2.68,16.31,23.03,11.35,0.94,4.78
PF0163,71.03,76.06,4.36,3.94,18.34,16.66,13.34,1.39,7.98
PF0163,76.06,81.1,4.5,4.14,18.53,11.86,13.62,1.83,9.43
PF0163,81.1,86.13,4.06,4.04,17.95,20.84,12.2,1.15,
PF0164,0.0,3.0,2.44,0.28,0.41,22.57,25.96,16.04,0.45
PF0164,3.0,7.56,5.53,0.56,0.82,11.83,39.87,32.73,0.57
PF0164,7.56,12.12,6.89,0.57,0.81,11.15,25.35,31.07,0.56
PF0164,12.12,16.69,6.06,0.44,0.6,13.53,34.2,15.8,0.43
PF0164,16.69,21.25,4.1,0.32,0.44,12.0,42.61,19.57,
PF0164,21.25,26.5,16.54,10.37,14.73,8.97,24.1,5.46,1.99
PF0164,26.5,31.75,16.49,12.63,17.01,7.16,35.19,6.89,1.93
PF0164,31.75,37.0,13.05,5.82,7.99,10.52,26.18,10.1,0.57
PF0164,37.0,42.25,16.44,12.19,16.48,8.06,25.42,8.95,1.34
PF0164,42.25,47.5,10.16,8.06,11.13,17.15,36.53,8.73,
PF0164,47.5,52.06,17.21,16.22,29.93,11.99,22.13,3.61,8.41
PF0164,52.06,56.62,5.28,5.01,9.68,13.51,30.77,5.44,15.06
PF0164,56.62,61.19,10.57,9.71,18.45,10.03,19.21,3.1,13.53
PF0164,61.19,65.75,9.19,8.43,17.01,18.72,19.51,0.94,5.25
PF0164,65.75,70.71,3.38,3.19,17.06,24.78,16.49,2.43,5.7
PF0164,70.71,75.68,5.67,5.52,17.7,17.73,14.21,1.68,6.86
PF0164,75.68,80.64,4.4,4.06,16.09,13.1,11.88,2.28,8.15
PF0165,0.0,2.25,2.38,0.23,0.31,24.93,21.89,26.07,
PF0165,2.25,6.92,6.45,0.32,0.47,10.59,32.61,44.17,0.72
PF0165,6.92,11.58,6.49,0.49,0.66,9.52,28.8,15.92,0.64
PF0165,11.58,16.25,4.55,0.31,0.43,14.39,34.31,16.64,0.87
PF0165,16.25,21.03,17.04,15.2,21.45,14.29,34.18,1.87,6.17
PF0165,21.03,25.81,13.74,10.98,14.7,13.66,33.29,0.96,2.25
PF0165,25.81,30.59,13.43,5.91,7.97,14.22,26.98,4.64,1.02
PF0165,30.59,35.38,19.48,7.94,10.87,8.78,27.29,3.38,0.58
PF0165,35.38,40.16,8.52,3.35,4.83,9.02,29.41,4.36,0.62
PF0165,40.16,44.94,12.49,12.21,17.61,8.94,28.47,2.55,
PF0165,44.94,49.72,11.97,8.85,12.09,8.92,34.8,3.01,1.45
PF0165,49.72,54.5,9.65,8.06,11.25,9.81,30.47,2.98,2.76
PF0165,54.5,59.06,4.66,4.65,12.44,20.92,16.52,2.76,
PF0165,59.06,63.62,6.33,5.87,10.06,16.15,27.39,3.22,7.77
PF0165,63.62,68.19,6.34,5.78,13.19,13.62,22.1,3.84,7.92
PF0165,68.19,72.75,11.3,10.53,15.64,20.13,20.32,3.2,6.17
PF0165,72.75,78.24,4.8,4.69,18.92,19.84,13.26,1.76,26.37
PF0165,78.24,83.74,4.91,4.73,19.08,22.18,11.46,3.26,17.09
PF0165,83.74,89.23,3.83,3.63,17.65,18.43,12.56,0.89,
PF0165,89.23,94.73,5.4,5.12,19.72,21.91,10.04,1.95,17.83
PF0165,94.73,100.22,4.1,4.06,18.0,15.9,11.97,2.73,17.91
PF0166,0.0,2.0,2.9,0.33,0.46,27.9,28.29,20.48,
PF0166,2.0,6.67,5.92,0.56,0.75,12.01,29.48,26.99,0.54
PF0166,6.67,11.33,4.28,0.4,0.56,15.55,46.79,8.45,0.87
PF0166,11.33,16.0,9.13,1.16,1.59,9.81,33.4,20.33,1.06
PF0166,16.0,20.89,23.13,20.2,26.85,6.17,32.67,2.75,
PF0166,20.89,25.79,13.93,7.58,10.82,12.69,41.11,2.97,1.59
PF0166,25.79,30.68,16.31,8.43,12.18,8.37,21.93,3.52,
PF0166,30.68,35.57,17.74,6.82,9.15,7.63,27.2,3.26,2.03
PF0166,35.57,40.46,10.03,5.59,7.38,8.71,18.06,6.66,0.98
PF0166,40.46,45.36,10.92,7.26,10.48,8.04,23.2,2.42,1.79
PF0166,45.36,50.25,12.23,9.2,12.86,10.99,25.93,4.83,1.8
PF0166,50.25,54.81,11.39,10.7,16.9,13.34,16.3,4.89,9.95
PF0166,54.81,59.38,6.95,6.86,18.56,16.33,21.93,2.05,13.89
PF0166,59.38,63.94,9.17,8.13,11.84,14.36,19.22,3.6,8.02
PF0166,63.94,68.5,10.43,10.07,14.94,14.82,14.81,3.72,2.96
PF0166,68.5,73.89,4.63,4.42,18.7,27.32,12.1,2.07,8.42
PF0166,73.89,79.29,6.12,5.91,20.66,14.26,13.87,1.31,12.17
PF0166,79.29,84.68,4.24,4.18,17.58,23.63,7.75,1.62,40.19
PF0166,84.68,90.07,3.41,3.09,17.09,17.84,9.96,2.62,
PF0167,0.0,3.75,0.71,0.09,0.13,23.31,32.83,37.42,0.61
PF0167,3.75,8.75,2.77,0.25,0.33,15.08,42.54,12.95,
PF0167,8.75,13.75,6.2,0.41,0.56,8.59,39.6,13.82,
PF0167,13.75,18.75,7.88,0.52,0.74,13.18,47.14,18.31,0.38
PF0167,18.75,23.38,9.04,6.21,8.74,14.13,49.15,4.19,
PF0167,23.38,28.0,15.44,7.44,10.75,12.94,30.74,3.36,0.92
PF0167,28.0,32.62,9.83,4.18,5.84,20.39,37.43,2.06,0.92
PF0167,32.62,37.25,11.29,4.76,6.59,11.31,35.05,3.33,0.79
PF0167,37.25,41.8,7.77,7.63,10.62,13.91,18.26,2.8,9.67
PF0167,41.8,46.35,9.63,8.76,20.56,16.48,18.96,1.27,5.06
PF0167,46.35,50.9,8.42,7.25,10.1,20.92,17.33,1.38,
PF0167,50.9,55.45,5.39,4.86,9.84,19.69,21.57,1.94,6.03
PF0167,55.45,60.0,7.89,7.76,14.67,10.49,17.43,2.41,3.81
PF0167,60.0,64.66,6.08,5.73,20.61,13.45,12.35,1.2,13.11
PF0167,64.66,69.32,3.03,2.73,16.6,23.33,9.51,0.62,19.45
PF0167,69.32,73.97,4.0,3.88,17.88,19.6,15.24,0.99,14.03
PF0167,73.97,78.63,4.24,4.21,18.19,25.82,11.65,1.64,14.44
PF0167,78.63,83.29,4.93,4.54,18.45,16.4,11.27,2.0,14.39
PF0167,83.29,87.95,2.43,2.35,12.63,24.56,12.11,2.64,
PF0167,87.95,92.6,4.02,3.7,17.9,27.47,10.69,0.98,
PF0168,0.0,4.0,3.48,0.49,0.69,16.7,35.31,10.78,0.47
PF0168,4.0,9.25,5.95,0.66,0.95,10.4,44.12,16.6,1.14
PF0168,9.25,14.5,6.77,0.54,0.78,18.77,45.86,7.13,1.11
PF0168,14.5,19.75,4.46,0.26,0.37,17.25,47.46,10.41,0.35
PF0168,19.75,25.5,9.36,6.01,8.45,18.81,33.92,1.93,1.71
PF0168,25.5,31.25,12.68,8.92,12.62,13.17,44.84,2.92,1.68
PF0168,31.25,37.0,6.15,4.92,6.53,15.19,37.52,2.27,2.42
PF0168,37.0,41.71,6.7,6.63,11.08,15.99,23.95,10.88,5.18
PF0168,41.71,46.42,9.96,9.92,14.72,12.63,19.58,2.38,2.53
PF0168,46.42,51.12,11.28,10.25,18.73,14.23,16.41,1.93,3.85
PF0168,51.12,55.83,5.86,5.35,11.56,19.87,18.46,3.48,3.77
PF0168,55.83,60.54,10.26,9.49,19.53,11.11,13.8,2.71,11.74
PF0168,60.54,65.25,8.67,7.84,13.71,16.99,15.58,1.95,6.37
PF0168,65.25,70.34,4.5,4.27,18.52,16.1,9.68,1.46,
PF0168,70.34,75.42,3.3,3.17,16.95,21.25,13.53,1.29,
PF0168,75.42,80.51,3.99,3.79,13.44,19.17,11.43,2.31,8.99
PF0168,80.51,85.6,5.04,5.03,19.25,20.76,16.38,3.04,19.85
PF0168,85.6,90.68,3.89,3.65,13.67,29.29,14.78,3.2,11.16
PF0168,90.68,95.77,4.42,4.21,18.42,17.99,10.57,1.12,15.44
PF0169,0.0,4.0,2.04,0.27,0.38,31.15,16.78,24.22,1.27
PF0169,4.0,9.42,6.84,0.84,1.13,12.02,23.52,21.04,0.87
PF0169,9.42,14.83,4.14,0.2,0.3,17.19,41.26,11.89,0.4
PF0169,14.83,20.25,6.84,0.39,0.54,18.13,25.92,14.06,0.21
PF0169,20.25,25.25,11.83,9.22,12.29,9.61,34.24,4.83,2.13
PF0169,25.25,30.25,17.11,7.62,10.09,14.5,35.83,1.94,2.81
PF0169,30.25,35.25,10.68,7.23,9.77,13.64,22.57,5.74,2.18
PF0169,35.25,40.25,11.15,8.91,12.04,14.57,20.37,5.74,2.78
PF0169,40.25,45.14,6.82,6.39,14.97,21.08,17.67,2.19,5.15
PF0169,45.14,50.04,14.03,13.89,18.59,17.42,10.35,1.91,
PF0169,50.04,54.93,8.36,8.07,20.41,12.95,15.97,0.94,8.38
PF0169,54.93,59.82,9.28,8.87,21.63,13.42,17.84,3.21,19.9
PF0169,59.82,64.71,9.5,8.94,13.62,18.12,28.86,2.32,3.61
PF0169,64.71,69.61,6.6,6.26,11.88,26.9,20.81,2.24,
PF0169,69.61,74.5,4.05,4.0,9.28,20.89,33.97,3.01,7.94
PF0169,74.5,79.44,4.11,3.8,16.46,26.35,18.53,3.7,10.75
PF0169,79.44,84.39,4.52,4.09,18.56,13.68,14.24,3.2,9.7
PF0169,84.39,89.33,3.4,3.24,17.08,19.79,12.32,1.77,
PF0169,89.33,94.28,3.03,2.95,11.49,16.72,12.55,2.1,5.88
PF0170,0.0,3.0,3.44,0.18,0.26,25.07,27.07,23.43,
PF0170,3.0,8.44,3.53,0.2,0.28,14.08,28.93,18.93,0.41
PF0170,8.44,13.88,5.92,0.46,0.64,11.12,27.76,9.25,0.4
PF0170,13.88,19.31,3.47,0.31,0.42,21.0,32.91,32.94,0.48
PF0170,19.31,24.75,4.79,0.51,0.72,16.71,34.69,20.75,0.6
PF0170,24.75,29.3,19.01,11.98,15.87,10.87,23.43,4.53,0.88
PF0170,29.3,33.85,19.58,8.1,11.5,13.9,29.03,2.87,1.79
PF0170,33.85,38.4,10.11,7.2,10.01,20.52,40.55,5.04,1.64
PF0170,38.4,42.95,6.95,6.28,12.58,16.39,46.9,5.26,3.27
PF0170,42.95,47.5,9.56,8.97,17.2,17.32,29.14,6.03,4.66
PF0170,47.5,52.29,7.87,7.71,15.91,19.65,23.09,2.39,11.16
PF0170,52.29,57.07,17.79,16.21,32.85,12.55,16.64,1.85,
PF0170,57.07,61.86,13.04,12.22,26.59,13.23,23.11,3.77,7.33
PF0170,61.86,66.64,13.12,12.21,22.76,15.79,19.57,1.87,4.8
PF0170,66.64,71.43,5.62,5.45,11.83,17.54,23.7,2.64,6.06
PF0170,71.43,76.21,8.34,7.56,20.39,19.11,21.22,2.23,10.77
PF0170,76.21,81.0,8.5,7.72,16.57,16.09,21.77,2.09,10.08
PF0170,81.0,87.29,4.38,4.16,18.37,19.86,12.78,1.13,14.49
PF0171,0.0,2.75,1.27,0.09,0.13,25.92,29.99,37.33,
PF0171,2.75,7.31,3.4,0.13,0.18,16.89,26.56,33.96,0.34
PF0171,7.31,11.88,2.92,0.14,0.2,21.38,34.87,27.35,0.29
PF0171,11.88,16.44,7.48,0.59,0.78,20.33,29.65,23.58,0.26
PF0171,16.44,21.0,2.35,0.2,0.28,19.62,36.96,35.12,0.68
PF0171,21.0,25.6,10.28,8.12,11.09,10.43,24.53,2.98,2.43
PF0171,25.6,30.2,14.94,9.0,12.43,10.63,30.64,2.9,3.39
PF0171,30.2,34.8,16.79,14.64,19.91,8.39,32.32,5.45,2.45
PF0171,34.8,39.4,16.06,12.38,17.11,8.6,32.4,5.87,2.34
PF0171,39.4,44.0,18.77,14.16,18.93,7.54,32.71,7.89,
PF0171,44.0,48.83,11.76,11.57,18.31,15.51,26.07,2.93,
PF0171,48.83,53.67,9.1,5.97,8.56,15.73,28.46,2.75,7.99
PF0171,53.67,58.5,8.03,7.47,19.99,29.11,24.4,2.41,9.13
PF0171,58.5,63.33,4.48,4.45,11.77,17.7,22.14,3.13,7.48
PF0171,63.33,68.17,8.03,7.96,13.0,26.23,20.86,1.07,6.07
PF0171,68.17,73.0,7.54,6.2,8.33,16.75,17.92,0.92,7.46
PF0171,73.0,78.57,4.28,4.03,18.24,20.63,13.23,1.42,7.37
PF0171,78.57,84.14,2.81,2.71,14.84,25.35,15.93,1.8,16.8
PF0171,84.14,89.72,3.1,3.0,11.35,23.4,13.26,0.95,6.57
PF0171,89.72,95.29,4.87,4.71,19.02,22.4,8.81,2.4,6.37
PF0172,0.0,3.25,1.95,0.16,0.22,29.18,33.74,29.31,0.61
PF0172,3.25,7.69,5.84,0.37,0.53,12.58,30.24,38.27,0.44
PF0172,7.69,12.12,3.71,0.3,0.42,11.03,49.72,29.55,0.57
PF0172,12.12,16.56,4.46,0.32,0.43,21.99,38.95,26.85,0.47
PF0172,16.56,21.0,4.07,0.25,0.35,25.33,42.43,15.6,0.33
PF0172,21.0,25.9,14.22,12.79,17.23,19.6,29.52,2.13,2.53
PF0172,25.9,30.8,19.12,9.67,13.31,4.52,25.36,2.28,
PF0172,30.8,35.7,10.65,10.29,17.32,13.04,27.55,5.22,6.38
PF0172,35.7,40.6,18.19,16.7,28.57,4.67,30.31,3.11,2.91
PF0172,40.6,45.5,11.54,6.3,8.81,10.34,27.62,5.59,1.01
PF0172,45.5,50.29,18.59,18.37,26.38,9.0,31.12,2.78,7.12
PF0172,50.29,55.08,7.89,7.13,13.01,17.29,35.67,1.1,
PF0172,55.08,59.88,7.74,7.67,12.95,21.68,20.43,1.16,7.18
PF0172,59.88,64.67,7.76,7.67,10.61,23.74,19.5,2.01,7.99
PF0172,64.67,69.46,5.28,5.28,7.51,21.36,17.99,2.71,
PF0172,69.46,74.25,7.42,7.11,19.18,17.83,12.59,2.09,5.93
PF0172,74.25,79.87,4.28,3.95,17.77,10.75,9.78,2.08,12.99
PF0172,79.87,85.5,5.23,5.19,19.5,18.14,9.05,1.5,
PF0172,85.5,91.12,3.19,2.9,11.28,16.16,18.88,2.08,
PF0173,0.0,3.0,2.1,0.16,0.22,37.61,22.82,25.47,0.48
PF0173,3.0,7.5,6.97,0.22,0.32,13.61,37.45,13.67,0.27
PF0173,7.5,12.0,4.85,0.36,0.49,16.57,37.07,16.25,0.55
PF0173,12.0,16.5,5.59,0.32,0.47,9.74,43.14,22.29,
PF0173,16.5,21.0,2.63,0.18,0.24,16.2,38.8,36.87,
PF0173,21.0,26.0,10.01,9.7,13.41,13.66,25.52,8.35,
PF0173,26.0,31.0,15.19,14.38,24.62,10.34,21.74,2.69,
PF0173,31.0,36.0,8.16,7.97,15.35,16.54,29.34,7.43,5.95
PF0173,36.0,41.0,5.48,5.09,11.82,19.19,39.19,6.63,
PF0173,41.0,46.0,12.82,12.64,21.5,12.65,34.0,3.9,
PF0173,46.0,51.2,6.9,6.63,18.49,18.96,17.72,2.28,
PF0173,51.2,56.4,11.25,10.9,16.81,15.74,17.19,2.81,3.85
PF0173,56.4,61.6,6.3,6.16,8.24,19.75,31.26,1.12,4.04
PF0173,61.6,66.8,6.37,4.26,5.96,17.38,19.2,2.3,2.32
PF0173,66.8,72.0,7.18,6.23,8.73,28.21,23.33,0.92,5.05
PF0173,72.0,77.25,4.71,4.28,15.85,22.42,7.35,0.92,10.43
