HOLE_ID,FROM,TO,NI_PCT,CO_PCT,FE_PCT,MGO_PCT,SIO2_PCT,AL2O3_PCT
NL0215,22.05,23.0,0.247,0.011,4.99,29.28,49.11,0.5
NL0216,0.0,0.2,0.704,0.044,44.94,0.38,3.43,8.08
NL0216,0.2,1.21,1.318,0.118,41.34,1.21,7.29,7.62
NL0216,1.21,2.23,1.654,0.293,48.3,0.82,4.87,5.53
NL0216,2.23,3.24,1.092,0.086,44.31,1.25,8.06,11.04
NL0216,3.24,4.25,1.443,0.103,38.52,1.49,9.52,9.88
NL0216,4.25,5.26,3.064,0.23,38.12,0.76,8.28,7.34
NL0216,5.26,6.28,1.926,0.195,34.9,1.25,7.68,10.31
NL0216,6.28,7.29,2.611,0.086,47.17,0.68,8.45,4.78
NL0216,7.29,8.3,1.934,0.097,40.41,1.13,10.09,5.71
NL0216,8.3,9.29,1.448,0.075,12.26,14.4,36.38,1.32
NL0216,9.29,10.28,1.96,0.073,13.59,10.2,44.13,1.92
NL0216,10.28,11.27,2.116,0.111,12.94,22.31,37.37,1.91
NL0216,11.27,12.26,1.509,0.034,14.16,18.85,38.43,1.6
NL0216,12.26,13.24,0.947,0.025,14.84,25.87,38.17,1.51
NL0216,13.24,14.23,1.341,0.044,13.47,30.36,35.87,0.75
NL0216,14.23,15.22,0.854,0.055,17.74,18.01,33.62,1.62
NL0216,15.22,16.21,0.752,0.052,18.95,14.71,35.57,1.42
NL0216,16.21,17.2,1.417,0.042,16.89,14.01,41.67,2.19
NL0216,17.2,18.19,1.423,0.016,17.93,12.16,39.62,2.16
NL0216,18.19,19.18,2.209,0.027,14.19,16.41,46.94,1.52
NL0216,19.18,20.17,0.781,0.023,8.15,18.77,56.04,0.51
NL0216,20.17,21.16,0.891,0.02,12.77,22.55,44.87,1.17
NL0216,21.16,22.14,2.129,0.031,10.69,17.82,51.12,1.03
NL0216,22.14,23.13,4.898,0.059,11.5,18.63,37.12,0.51
NL0216,23.13,24.12,2.369,0.077,10.57,14.79,40.09,1.69
NL0216,24.12,25.11,1.792,0.048,9.66,20.3,49.44,2.1
NL0216,25.11,26.1,1.593,0.049,10.98,18.54,43.18,1.71
NL0216,26.1,27.09,2.538,0.111,9.32,16.75,48.59,0.84
NL0216,27.09,28.08,2.647,0.089,10.96,15.18,52.49,1.18
NL0216,28.08,29.07,2.577,0.044,12.74,15.51,42.74,1.28
NL0216,29.07,30.06,2.624,0.04,11.83,15.58,47.43,1.94
NL0216,30.06,31.04,0.985,0.005,13.44,16.82,42.85,2.31
NL0216,31.04,32.03,2.604,0.026,13.66,20.65,30.67,3.27
NL0216,32.03,33.02,4.268,0.027,11.91,24.99,36.73,2.03
NL0216,33.02,34.01,2.514,0.025,14.59,16.59,42.42,3.73
NL0216,34.01,35.0,2.232,0.039,16.05,15.08,27.12,3.55
NL0216,35.0,36.0,0.223,0.011,8.32,18.05,29.27,1.24
NL0216,36.0,37.0,0.27,0.007,8.7,11.38,23.93,1.1
NL0217,0.0,0.4,0.328,0.018,49.93,0.42,4.29,4.62
NL0217,0.4,1.48,1.108,0.1,44.8,1.51,9.97,4.42
NL0217,1.48,2.56,0.642,0.066,48.58,1.08,7.8,8.77
NL0217,2.56,3.64,0.542,0.072,41.82,1.08,9.1,9.88
NL0217,3.64,4.72,1.702,0.044,45.37,0.51,6.5,8.69
NL0217,4.72,5.8,1.841,0.104,36.49,0.71,6.62,4.21
NL0217,5.8,6.78,1.734,0.062,15.95,7.21,32.43,1.08
NL0217,6.78,7.77,1.384,0.034,16.95,8.09,39.07,0.99
NL0217,7.77,8.75,1.959,0.026,15.42,9.7,28.49,1.09
NL0217,8.75,9.73,2.007,0.025,14.12,10.24,26.94,2.12
NL0217,9.73,10.72,1.289,0.031,12.09,21.82,45.97,1.24
NL0217,10.72,11.7,1.504,0.061,11.15,22.28,46.4,1.38
NL0217,11.7,12.68,1.951,0.031,17.84,12.64,34.72,1.67
NL0217,12.68,13.67,1.371,0.036,16.47,14.1,38.87,2.53
NL0217,13.67,14.65,1.181,0.023,17.76,16.67,33.83,1.08
NL0217,14.65,15.63,1.196,0.033,19.13,17.36,19.35,0.86
NL0217,15.63,16.62,1.03,0.02,24.57,8.33,23.37,0.53
NL0217,16.62,17.6,1.095,0.016,19.21,7.56,27.7,0.8
NL0217,17.6,18.8,0.253,0.007,5.09,33.66,46.09,0.64
NL0217,18.8,20.0,0.21,0.004,4.86,44.89,34.85,1.04
NL0218,0.0,0.94,1.047,0.049,31.56,1.91,9.13,3.23
NL0218,0.94,1.89,0.583,0.033,45.36,2.06,8.0,3.16
NL0218,1.89,2.83,1.206,0.073,51.05,1.32,8.56,3.5
NL0218,2.83,3.77,1.407,0.06,39.37,1.92,6.78,3.77
NL0218,3.77,4.71,1.642,0.149,44.54,1.28,5.19,5.96
NL0218,4.71,5.66,2.951,0.14,40.51,1.52,8.94,2.06
NL0218,5.66,6.6,1.962,0.121,34.57,1.6,12.01,3.55
NL0218,6.6,7.57,1.936,0.036,14.43,13.16,27.57,1.01
NL0218,7.57,8.53,2.548,0.051,14.78,13.17,36.24,1.96
NL0218,8.53,9.5,1.112,0.034,17.18,9.41,36.75,2.21
NL0218,9.5,10.47,1.378,0.022,11.03,18.24,47.96,2.7
NL0218,10.47,11.43,1.723,0.021,12.47,15.75,50.89,1.32
NL0218,11.43,12.4,1.379,0.033,14.31,18.32,42.35,1.88
NL0218,12.4,13.37,1.746,0.036,16.4,15.99,32.66,3.71
NL0218,13.37,14.33,1.512,0.033,15.44,16.66,34.38,1.56
NL0218,14.33,15.3,0.813,0.021,20.92,16.65,30.03,2.57
NL0218,15.3,16.24,0.197,0.014,6.06,21.28,31.67,0.85
NL0218,16.24,17.18,0.217,0.011,5.28,41.2,28.98,1.29
NL0218,17.18,18.12,0.215,0.01,5.16,43.84,27.0,0.81
NL0218,18.12,19.06,0.345,0.032,4.36,37.61,33.68,0.59
NL0218,19.06,20.0,0.357,0.064,4.26,37.64,27.36,0.86
NL0219,0.0,0.85,0.396,0.054,48.43,0.48,4.22,12.97
NL0219,0.85,1.7,0.403,0.03,44.53,0.45,5.73,17.18
NL0219,1.7,2.65,1.702,0.156,37.63,1.39,8.14,4.43
NL0219,2.65,3.6,1.595,0.171,46.41,1.44,6.16,3.1
NL0219,3.6,4.55,1.648,0.118,47.49,1.39,9.01,4.9
NL0219,4.55,5.5,2.024,0.209,35.65,1.12,12.59,2.35
NL0219,5.5,6.45,2.771,0.129,34.14,1.39,15.83,2.86
NL0219,6.45,7.4,2.124,0.072,38.8,1.31,9.05,3.79
NL0219,7.4,8.35,0.939,0.051,43.96,1.48,7.84,5.65
NL0219,8.35,9.3,1.172,0.05,41.34,1.27,9.56,10.36
NL0219,9.3,10.24,1.119,0.032,15.26,12.95,30.97,4.27
NL0219,10.24,11.18,0.808,0.045,19.8,11.79,22.3,2.75
NL0219,11.18,12.11,1.023,0.017,20.38,11.95,24.61,2.25
NL0219,12.11,13.05,0.933,0.033,17.47,16.27,29.67,1.66
NL0219,13.05,13.99,1.634,0.028,16.19,13.75,32.49,1.49
NL0219,13.99,14.92,1.16,0.049,17.0,14.49,28.52,1.33
NL0219,14.92,15.86,0.839,0.03,16.46,15.18,27.53,1.95
NL0219,15.86,16.8,1.18,0.008,15.31,20.23,29.15,1.82
NL0219,16.8,17.84,0.153,0.004,8.07,22.65,26.47,2.06
NL0219,17.84,18.88,0.217,0.009,6.76,16.52,24.17,2.14
NL0219,18.88,19.92,0.361,0.018,4.97,20.07,36.71,1.84
NL0219,19.92,20.96,0.648,0.028,4.38,22.8,53.71,0.91
NL0219,20.96,22.0,0.697,0.03,5.89,19.03,43.69,1.09
NL0220,0.0,0.8,1.1,0.077,37.38,0.48,4.89,10.97
NL0220,0.8,1.6,1.056,0.076,34.26,0.88,4.71,11.72
NL0220,1.6,2.63,1.472,0.123,38.63,2.2,11.08,2.99
NL0220,2.63,3.66,1.671,0.123,45.8,1.3,9.89,6.71
NL0220,3.66,4.69,1.209,0.05,40.45,1.36,10.38,2.8
NL0220,4.69,5.72,1.124,0.052,51.12,1.41,7.82,4.2
NL0220,5.72,6.75,1.481,0.053,39.7,3.32,9.84,3.6
NL0220,6.75,7.78,0.687,0.059,46.21,1.35,13.53,6.11
NL0220,7.78,8.81,0.528,0.078,41.92,3.13,8.14,6.2
NL0220,8.81,9.84,0.771,0.074,41.38,1.52,8.84,4.83
NL0220,9.84,10.87,0.653,0.105,45.49,2.02,9.13,4.33
NL0220,10.87,11.9,1.161,0.118,41.14,1.85,10.18,15.53
NL0220,11.9,12.9,1.929,0.071,10.87,29.17,36.77,3.97
NL0220,12.9,13.9,0.952,0.012,12.03,29.86,32.9,2.11
NL0220,13.9,14.9,1.245,0.015,13.43,16.52,33.46,2.68
NL0220,14.9,15.9,1.283,0.023,16.9,17.46,34.24,2.29
NL0220,15.9,16.9,2.306,0.034,12.42,15.01,34.24,2.82
NL0220,16.9,17.9,4.048,0.05,12.35,19.5,32.25,3.35
NL0220,17.9,18.92,0.308,0.018,6.18,23.0,34.59,0.87
NL0220,18.92,19.94,0.523,0.015,5.65,18.65,37.27,1.41
NL0220,19.94,20.96,0.355,0.017,5.51,35.34,33.53,0.68
NL0220,20.96,21.98,0.205,0.004,5.36,25.77,37.4,0.9
NL0220,21.98,23.0,0.15,0.005,6.18,43.67,33.25,1.06
NL0221,0.0,0.2,0.258,0.006,40.59,0.74,5.5,9.63
NL0221,0.2,1.24,0.745,0.034,46.0,2.43,10.55,8.26
NL0221,1.24,2.29,0.42,0.015,46.18,1.82,11.61,8.0
NL0221,2.29,3.33,1.26,0.092,45.29,2.76,8.57,8.59
NL0221,3.33,4.37,2.074,0.089,35.03,2.78,10.57,5.33
NL0221,4.37,5.41,0.888,0.095,34.04,3.09,13.37,2.09
NL0221,5.41,6.46,0.919,0.115,40.1,2.52,9.62,4.46
NL0221,6.46,7.5,1.631,0.368,35.64,1.07,12.93,2.18
NL0221,7.5,8.48,1.823,0.129,13.98,18.29,45.41,0.64
NL0221,8.48,9.46,1.88,0.138,10.57,29.14,40.56,0.62
NL0221,9.46,10.45,2.278,0.143,14.94,17.51,42.11,0.69
NL0221,10.45,11.43,1.418,0.076,19.81,15.26,30.0,0.66
NL0221,11.43,12.41,1.987,0.06,16.04,23.55,34.16,0.94
NL0221,12.41,13.39,2.172,0.031,18.13,14.31,32.95,1.65
NL0221,13.39,14.37,1.671,0.02,15.22,20.89,32.12,1.37
NL0221,14.37,15.35,2.232,0.015,15.46,17.68,35.73,1.51
NL0221,15.35,16.34,1.333,0.018,17.53,16.3,38.57,0.87
NL0221,16.34,17.32,1.145,0.019,15.35,23.22,39.84,1.44
NL0221,17.32,18.3,2.146,0.038,18.28,19.98,30.9,1.92
NL0221,18.3,19.23,0.383,0.022,7.9,45.73,25.17,2.97
NL0221,19.23,20.15,0.252,0.023,7.5,27.75,34.6,2.48
NL0221,20.15,21.08,0.249,0.01,5.57,31.36,45.81,2.54
NL0221,21.08,22.0,0.31,0.008,6.32,33.15,42.88,1.4
NL0222,0.0,1.2,0.455,0.015,46.88,0.27,4.85,5.24
NL0222,1.2,2.23,1.544,0.037,30.26,3.05,12.16,5.75
NL0222,2.23,3.26,2.028,0.024,35.82,1.12,10.25,8.32
NL0222,3.26,4.29,1.902,0.047,45.89,1.37,10.53,4.22
NL0222,4.29,5.31,1.583,0.071,34.7,1.7,11.7,1.99
NL0222,5.31,6.34,1.788,0.138,43.08,1.88,10.73,3.54
NL0222,6.34,7.37,1.636,0.181,38.77,2.57,10.9,3.2
NL0222,7.37,8.4,1.089,0.077,46.51,1.87,10.26,3.36
NL0222,8.4,9.37,1.215,0.032,15.73,15.48,38.22,0.74
NL0222,9.37,10.35,1.863,0.162,17.9,13.31,30.08,0.42
NL0222,10.35,11.32,2.042,0.146,16.24,19.75,32.35,1.12
NL0222,11.32,12.29,2.253,0.137,13.6,16.39,34.81,4.38
NL0222,12.29,13.26,2.247,0.051,15.74,15.61,27.76,1.43
NL0222,13.26,14.24,1.914,0.012,13.68,19.94,31.03,0.47
NL0222,14.24,15.21,1.898,0.024,12.75,20.85,27.78,0.71
NL0222,15.21,16.18,1.613,0.054,16.5,18.8,27.95,1.23
NL0222,16.18,17.15,1.447,0.02,16.32,20.14,40.34,1.71
NL0222,17.15,18.13,1.844,0.026,15.16,12.87,35.04,1.13
NL0222,18.13,19.1,1.058,0.008,16.03,14.26,31.77,2.76
NL0222,19.1,20.07,0.148,0.005,7.98,24.31,36.74,2.67
NL0222,20.07,21.03,0.135,0.012,8.08,40.34,35.07,0.85
NL0222,21.03,22.0,0.107,0.004,5.21,38.04,41.54,0.83
NL0223,0.0,0.95,1.128,0.013,38.92,0.51,5.24,4.84
NL0223,0.95,1.9,0.58,0.009,40.91,0.41,5.27,11.49
NL0223,1.9,2.92,1.057,0.022,51.49,0.66,6.41,5.95
NL0223,2.92,3.94,0.925,0.064,40.58,1.33,10.22,3.89
NL0223,3.94,4.96,1.181,0.059,38.81,2.11,9.11,4.39
NL0223,4.96,5.98,1.068,0.071,47.43,2.02,9.98,4.93
NL0223,5.98,7.0,0.89,0.063,43.62,2.77,11.53,4.22
NL0223,7.0,7.98,0.825,0.033,9.91,33.41,37.87,1.45
NL0223,7.98,8.97,0.873,0.079,17.23,15.56,39.37,1.25
NL0223,8.97,9.95,0.702,0.029,14.94,28.5,34.71,1.2
NL0223,9.95,10.93,1.655,0.045,15.21,11.89,33.98,1.7
NL0223,10.93,11.92,1.375,0.021,18.38,16.21,30.41,0.83
NL0223,11.92,12.9,1.376,0.012,19.71,15.54,25.91,1.18
NL0223,12.9,13.92,0.209,0.002,5.47,34.16,43.31,0.72
NL0223,13.92,14.95,0.225,0.005,6.06,31.19,37.16,0.3
NL0223,14.95,15.98,0.212,0.003,7.02,11.2,42.68,0.32
NL0223,15.98,17.0,0.448,0.015,7.48,13.1,29.06,0.51
NL0224,0.0,1.15,0.22,0.007,42.78,0.31,3.46,8.11
NL0224,1.15,2.3,0.183,0.007,45.63,0.24,3.99,9.29
NL0224,2.3,3.36,0.438,0.012,44.61,1.61,10.54,11.5
NL0224,3.36,4.42,0.897,0.118,41.35,1.97,9.8,6.44
NL0224,4.42,5.48,1.173,0.075,43.34,1.59,10.06,3.59
NL0224,5.48,6.54,1.164,0.127,41.6,2.42,10.17,5.8
NL0224,6.54,7.6,1.011,0.099,46.41,1.13,10.68,5.23
NL0224,7.6,8.63,1.201,0.033,14.85,22.22,39.11,3.86
NL0224,8.63,9.66,1.178,0.025,10.1,38.13,31.65,2.25
NL0224,9.66,10.68,1.21,0.018,8.05,37.93,36.51,0.49
NL0224,10.68,11.71,1.105,0.025,13.37,22.45,43.68,1.17
NL0224,11.71,12.74,1.293,0.022,12.87,16.62,48.86,2.45
NL0224,12.74,13.77,1.307,0.019,20.48,7.01,41.6,1.51
NL0224,13.77,14.79,0.67,0.008,19.91,6.84,36.01,1.37
NL0224,14.79,15.82,0.772,0.01,17.81,11.54,47.51,0.83
NL0224,15.82,16.85,1.214,0.016,15.57,13.37,46.03,0.64
NL0224,16.85,17.88,2.104,0.022,17.32,16.88,31.92,1.11
NL0224,17.88,18.91,1.674,0.044,12.61,14.18,52.72,0.89
NL0224,18.91,19.93,0.971,0.024,14.77,17.14,44.38,1.59
NL0224,19.93,20.96,2.045,0.043,11.91,14.72,36.89,1.86
NL0224,20.96,21.99,3.028,0.089,9.83,14.34,53.28,2.35
NL0224,21.99,23.02,1.901,0.031,14.04,12.09,49.53,3.76
NL0224,23.02,24.04,2.788,0.035,11.98,19.83,36.83,2.44
NL0224,24.04,25.07,2.184,0.016,15.34,15.27,39.56,2.03
NL0224,25.07,26.1,1.803,0.011,16.13,20.34,38.31,1.2
NL0224,26.1,27.07,0.221,0.007,5.93,30.31,39.02,1.34
NL0224,27.07,28.03,0.294,0.011,5.12,25.02,38.64,1.05
NL0224,28.03,29.0,0.202,0.03,5.51,40.31,33.42,0.8
NL0225,0.0,1.1,1.135,0.038,27.92,0.38,4.61,14.27
NL0225,1.1,2.16,1.834,0.046,39.47,1.22,6.55,10.57
NL0225,2.16,3.21,1.607,0.057,34.27,1.22,6.29,12.94
NL0225,3.21,4.27,2.192,0.19,37.27,1.21,9.64,6.79
NL0225,4.27,5.33,1.617,0.216,40.11,1.13,8.62,5.31
NL0225,5.33,6.39,1.053,0.222,35.32,1.95,7.89,7.71
NL0225,6.39,7.44,1.66,0.14,43.98,1.89,8.32,10.67
NL0225,7.44,8.5,0.848,0.109,45.88,1.2,7.57,12.41
NL0225,8.5,9.51,0.897,0.013,20.73,19.39,26.13,4.87
NL0225,9.51,10.52,0.574,0.007,19.16,21.88,29.67,2.78
NL0225,10.52,11.52,0.504,0.008,19.67,12.52,31.28,3.66
NL0225,11.52,12.53,0.629,0.013,17.26,18.54,31.46,1.37
NL0225,12.53,13.54,0.951,0.008,20.55,6.53,35.6,2.11
NL0225,13.54,14.55,0.952,0.013,20.82,7.01,29.48,1.67
NL0225,14.55,15.56,1.445,0.014,11.75,14.41,53.56,1.38
NL0225,15.56,16.57,2.162,0.022,16.31,8.52,41.67,2.08
NL0225,16.57,17.58,2.292,0.011,16.68,11.49,40.97,1.96
NL0225,17.58,18.58,1.699,0.015,14.07,14.1,45.42,0.88
NL0225,18.58,19.59,3.196,0.033,14.47,14.0,32.01,1.4
NL0225,19.59,20.6,1.689,0.018,15.68,7.62,37.04,2.03
NL0225,20.6,21.8,0.646,0.007,4.37,22.76,32.65,0.49
NL0225,21.8,23.0,0.32,0.003,2.51,50.76,32.82,0.43
NL0226,0.0,1.0,0.288,0.01,35.98,0.57,6.24,12.31
NL0226,1.0,1.96,1.802,0.065,25.29,1.81,9.53,10.61
NL0226,1.96,2.92,1.581,0.045,38.14,1.33,8.71,9.48
NL0226,2.92,3.89,1.584,0.074,33.52,1.69,10.07,7.46
NL0226,3.89,4.85,1.079,0.083,41.27,0.9,8.38,4.56
NL0226,4.85,5.81,1.833,0.327,38.61,0.63,7.55,5.02
NL0226,5.81,6.78,3.359,0.26,39.76,0.68,7.62,7.71
NL0226,6.78,7.74,0.968,0.111,43.26,0.86,7.66,5.31
NL0226,7.74,8.7,1.574,0.123,32.66,1.71,9.48,4.94
NL0226,8.7,9.63,1.153,0.023,10.55,22.59,43.19,0.83
NL0226,9.63,10.57,1.855,0.032,8.14,26.05,45.97,1.94
NL0226,10.57,11.5,2.139,0.064,10.68,17.55,50.67,1.71
NL0226,11.5,12.43,1.932,0.036,13.11,28.5,37.53,0.72
NL0226,12.43,13.37,1.516,0.044,16.63,17.17,33.49,2.1
NL0226,13.37,14.3,1.991,0.046,28.21,5.08,27.78,2.86
NL0226,14.3,15.2,0.381,0.035,7.59,23.65,40.19,1.26
NL0226,15.2,16.1,0.42,0.024,5.25,31.15,39.75,0.76
NL0226,16.1,17.0,0.498,0.01,3.05,41.69,40.37,0.93
NL0227,0.0,0.3,0.376,0.014,55.53,0.29,3.89,3.94
NL0227,0.3,1.31,1.755,0.16,42.49,2.02,11.0,5.36
NL0227,1.31,2.32,1.05,0.088,27.09,1.93,17.53,2.92
NL0227,2.32,3.33,0.711,0.05,40.64,1.91,10.5,4.89
NL0227,3.33,4.34,0.97,0.047,41.88,1.38,9.15,9.51
NL0227,4.34,5.36,0.52,0.025,39.68,2.44,8.75,4.4
NL0227,5.36,6.37,1.038,0.14,33.42,3.33,10.45,2.54
NL0227,6.37,7.38,0.835,0.108,35.3,2.41,8.17,2.06
NL0227,7.38,8.39,1.328,0.083,31.18,2.37,9.1,2.82
NL0227,8.39,9.4,2.15,0.075,36.58,1.2,8.61,4.23
NL0227,9.4,10.36,1.896,0.01,14.56,12.52,40.25,2.33
NL0227,10.36,11.31,2.121,0.024,16.32,18.19,27.42,1.73
NL0227,11.31,12.27,2.313,0.029,15.88,9.79,27.57,3.25
NL0227,12.27,13.23,2.502,0.024,18.09,10.18,31.89,2.15
NL0227,13.23,14.19,2.351,0.031,21.87,12.06,26.51,3.11
NL0227,14.19,15.14,3.483,0.028,17.91,18.43,17.99,2.82
NL0227,15.14,16.1,3.141,0.021,14.51,30.24,21.85,3.16
NL0227,16.1,17.08,0.536,0.006,6.27,33.46,23.87,0.57
NL0227,17.08,18.05,0.422,0.01,5.54,35.73,23.06,0.24
NL0227,18.05,19.02,0.82,0.014,4.91,48.77,30.57,0.57
NL0227,19.02,20.0,1.083,0.01,3.62,45.97,34.74,0.72
NL0228,0.0,1.2,0.296,0.025,46.1,0.37,4.99,16.31
NL0228,1.2,2.18,1.821,0.102,34.93,2.11,9.52,6.77
NL0228,2.18,3.17,1.016,0.11,37.3,2.11,11.3,2.51
NL0228,3.17,4.15,1.081,0.071,36.41,2.72,11.09,6.07
NL0228,4.15,5.14,1.711,0.104,36.73,2.45,8.95,5.14
NL0228,5.14,6.12,2.186,0.215,31.55,1.58,13.34,2.41
NL0228,6.12,7.11,1.581,0.063,38.43,1.11,10.69,1.67
NL0228,7.11,8.09,1.585,0.206,37.2,1.43,8.94,2.51
NL0228,8.09,9.08,1.953,0.28,29.62,3.39,13.8,2.36
NL0228,9.08,10.06,1.669,0.25,38.57,1.73,9.33,3.32
NL0228,10.06,11.05,1.819,0.226,43.33,0.89,8.07,5.63
NL0228,11.05,12.03,1.608,0.116,50.88,0.9,7.3,4.86
NL0228,12.03,13.02,1.514,0.103,50.74,1.52,8.57,3.31
NL0228,13.02,14.0,1.125,0.085,47.09,1.26,7.06,6.63
NL0228,14.0,14.98,1.489,0.022,21.63,7.38,25.82,1.07
NL0228,14.98,15.96,0.965,0.011,17.06,9.05,23.26,1.02
NL0228,15.96,16.93,1.086,0.006,15.64,23.59,24.27,1.22
NL0228,16.93,17.91,1.746,0.012,13.86,26.23,27.02,3.06
NL0228,17.91,18.89,2.952,0.016,12.79,17.65,34.88,1.71
NL0228,18.89,19.87,2.928,0.032,12.74,18.35,40.3,2.37
NL0228,19.87,20.84,2.793,0.122,14.0,16.67,33.78,1.82
NL0228,20.84,21.82,2.306,0.067,14.82,18.83,35.01,1.23
NL0228,21.82,22.8,1.662,0.038,18.41,19.84,23.9,0.77
NL0228,22.8,23.85,0.316,0.024,6.52,28.23,36.04,0.33
NL0228,23.85,24.9,0.396,0.036,5.32,32.98,42.5,0.54
NL0228,24.9,25.95,0.226,0.01,6.98,36.42,31.91,0.36
NL0228,25.95,27.0,0.149,0.003,5.65,42.19,36.71,0.83
NL0229,0.0,1.05,0.588,0.046,45.58,0.32,5.03,6.08
NL0229,1.05,2.1,0.244,0.01,51.95,0.66,5.67,6.5
NL0229,2.1,3.15,0.191,0.011,44.03,1.22,4.7,7.6
NL0229,3.15,4.2,0.276,0.022,52.74,0.57,4.0,7.66
NL0229,4.2,5.26,0.986,0.19,46.13,1.47,8.17,6.25
NL0229,5.26,6.31,0.865,0.096,38.77,2.03,11.33,7.01
NL0229,6.31,7.37,1.692,0.088,34.4,2.49,10.94,3.02
NL0229,7.37,8.43,1.579,0.298,36.99,2.78,8.89,3.4
NL0229,8.43,9.49,1.29,0.149,32.67,2.82,8.9,3.82
NL0229,9.49,10.54,0.92,0.093,28.83,4.02,12.27,7.94
NL0229,10.54,11.6,0.922,0.13,27.25,2.39,11.8,1.86
NL0229,11.6,12.61,0.684,0.014,12.45,19.15,26.03,1.88
NL0229,12.61,13.62,0.729,0.015,14.09,12.19,30.7,2.97
NL0229,13.62,14.63,0.69,0.018,15.6,20.92,36.44,3.55
NL0229,14.63,15.64,0.875,0.017,18.67,12.74,23.91,1.37
NL0229,15.64,16.65,0.485,0.017,18.7,15.02,27.9,1.52
NL0229,16.65,17.66,0.674,0.019,19.24,10.59,25.5,1.05
NL0229,17.66,18.67,0.888,0.021,22.12,9.12,22.72,0.86
NL0229,18.67,19.68,1.134,0.006,17.82,16.28,25.32,0.48
NL0229,19.68,20.69,0.837,0.013,15.32,29.75,29.34,1.08
NL0229,20.69,21.7,1.06,0.041,19.79,17.93,26.54,1.78
NL0229,21.7,22.71,0.967,0.024,12.4,29.36,37.04,2.62
NL0229,22.71,23.72,0.886,0.014,10.2,42.43,29.15,0.69
NL0229,23.72,24.73,0.968,0.015,8.32,41.33,32.73,0.79
NL0229,24.73,25.74,1.037,0.02,8.6,34.86,37.45,2.04
NL0229,25.74,26.75,0.977,0.014,7.97,31.67,42.04,1.65
NL0229,26.75,27.76,1.314,0.017,11.88,32.18,35.56,1.58
NL0229,27.76,28.77,2.615,0.031,15.66,14.08,33.69,1.78
NL0229,28.77,29.78,1.562,0.027,12.42,21.7,41.28,2.19
NL0229,29.78,30.79,1.961,0.013,16.39,11.0,46.04,1.05
NL0229,30.79,31.8,1.073,0.021,12.36,12.29,56.03,0.62
NL0229,31.8,32.81,1.158,0.032,10.86,20.96,48.49,1.51
NL0229,32.81,33.82,1.008,0.004,15.14,26.94,37.3,0.83
NL0229,33.82,34.83,1.244,0.015,14.59,18.47,36.79,1.54
NL0229,34.83,35.84,1.456,0.011,10.23,20.22,50.37,0.93
NL0229,35.84,36.85,1.435,0.01,14.19,26.92,34.37,0.85
NL0229,36.85,37.86,1.885,0.06,20.24,15.17,33.36,1.56
NL0229,37.86,38.87,1.169,0.046,16.65,18.37,30.62,0.97
NL0229,38.87,39.88,1.53,0.049,13.71,24.17,37.21,0.94
NL0229,39.88,40.89,2.844,0.047,14.2,15.1,32.21,1.45
NL0229,40.89,41.9,1.247,0.016,16.09,12.04,41.23,1.19
NL0229,41.9,42.92,0.264,0.012,7.3,17.51,37.95,0.56
NL0229,42.92,43.95,0.211,0.012,8.37,20.33,23.95,0.53
NL0229,43.95,44.98,0.311,0.021,6.21,16.83,36.07,0.2
NL0229,44.98,46.0,0.232,0.021,6.36,19.12,36.09,0.55
NL0230,0.0,0.98,0.478,0.029,50.97,0.68,4.37,4.8
NL0230,0.98,1.95,0.29,0.025,52.54,0.83,5.17,6.19
NL0230,1.95,2.92,0.342,0.06,50.05,0.25,3.89,8.33
NL0230,2.92,3.9,0.337,0.047,54.32,0.19,3.01,6.64
NL0230,3.9,4.9,0.94,0.21,48.83,0.79,6.65,9.27
NL0230,4.9,5.9,0.864,0.077,45.38,1.24,8.07,3.48
NL0230,5.9,6.9,0.919,0.072,44.92,1.41,9.48,5.63
NL0230,6.9,7.9,0.886,0.069,44.82,2.36,11.29,5.57
NL0230,7.9,8.9,0.903,0.084,50.92,1.54,7.99,2.96
NL0230,8.9,9.9,0.688,0.063,34.55,2.35,10.91,2.75
NL0230,9.9,10.9,1.066,0.061,30.83,2.98,15.44,5.75
NL0230,10.9,11.9,0.752,0.039,37.21,2.09,11.23,6.12
NL0230,11.9,12.88,1.942,0.053,11.5,19.64,39.23,0.86
NL0230,12.88,13.86,0.951,0.021,18.8,11.59,24.55,0.76
NL0230,13.86,14.84,0.953,0.039,13.92,14.48,28.92,0.92
NL0230,14.84,15.82,0.897,0.073,16.89,14.2,31.07,1.34
NL0230,15.82,16.8,1.057,0.037,15.68,10.69,26.28,0.63
NL0230,16.8,17.78,1.053,0.038,19.77,10.32,29.42,0.84
NL0230,17.78,18.76,2.457,0.088,11.7,22.34,41.94,0.78
NL0230,18.76,19.74,2.128,0.043,13.71,20.7,37.31,0.93
NL0230,19.74,20.72,1.98,0.068,18.0,11.27,30.98,0.44
NL0230,20.72,21.7,1.686,0.055,14.82,21.73,36.91,0.56
NL0230,21.7,22.68,1.127,0.021,8.34,37.95,35.76,0.91
NL0230,22.68,23.66,1.164,0.035,14.0,26.13,38.01,2.32
NL0230,23.66,24.64,1.367,0.035,12.65,15.7,32.49,1.12
NL0230,24.64,25.62,1.797,0.028,14.64,17.02,29.79,2.79
NL0230,25.62,26.6,2.659,0.06,13.57,16.86,30.42,1.77
